node_1,node_2,edge
transformers,vision tasks,Existing approaches utilize Transformers for diverse vision tasks.
vision transformers,model architecture designs,Existing approaches focus on optimizing internal model architecture designs.
decision stream calibration,boosts performance,The proposed Decision Stream Calibration enhances the performance of Vision Transformers.
information propagation mechanism,learning procedure,Decision Stream Calibration explores correlation between tokens and relevance coefficients in the learning process.
foreground targets,tokens,Tokens of foreground targets play a significant role in the final decision.
token features,background area,Token features of background area are gradually eliminated during forward propagation.
category,sparse dimensions,Each category corresponds to specific sparse dimensions in the class token.
vit-calibrator,two-stage calibration scheme,Proposed approach includes token propagation and dimension propagation calibration stages.
vit-calibrator,promising results,Extensive experiments demonstrate the effectiveness of ViT-Calibrator on common datasets.
image classification,research area,Image classification is a crucial research area.
dynamic feedback loop mechanism,interaction between high-level and shallow-level semantic information,The feedback loop enables the exchange of information between these two levels.
sparse dimensions of deep features,transformer,Deep features' specific dimensions are closely related to the Transformer model.
classification performance,irrelevant dimensions,Irrelevant dimensions can negatively impact classification accuracy.
two-stage information propagation calibration mechanism,defects at token and dimension levels,The mechanism aims to address issues at both the token and feature level.
token calibration stage,feedback input layer,This stage includes an input layer that captures and provides relevant semantic information.
token calibration stage,shallow network,The shallow network extracts basic visual information and receives feedback from the deep features.
proportion of deep feature feedback,similarity measurement between deep and shallow networks,Determines the balance of feedback based on the degree of similarity.
fusion tuning,attention and token features,Fusion tuning is applied to enhance the feedback of advantageous deep features.
second stage,class assignment vector,The second stage focuses on refining the class assignments using the information from the first stage.
attention,token features,In the feedback mechanism
token features,anticipated class assignment vector,The anticipated class assignment vector reflects the interrelation between token features and target categories.
anticipated class assignment vector,relevance metrics,Aggregated relevance metrics are calculated for samples of the same category based on dimension-specific classification tokens.
relevance metrics,criteria for calibrating erroneous samples,These metrics serve as a criterion for identifying and adjusting incorrect samples during calibration.
vit-calibrator,decision stream calibration technique for vision transformer,ViT-Calibrator is a novel calibration method specifically designed for vision transformers.
vit-calibrator,token feedback,One perspective is the token feedback mechanism
vit-calibrator,dimension constraints,Another perspective is dimension constraints
transformer model,performance improvement,ViT-Calibrator improves the Transformer model's performance by calibrating erroneous feature streams.
vit-calibrator,original network,Based on the original network
transformer-based classification,natural language processing (nlp),Transformer最初在自然语言处理领域取得巨大成功.
transformer-based classification,devlin et al. (2018),References to Devlin et al.'s work demonstrate the influence on classification tasks.
transformer-based classification,radford et al.,Radford et al. also contribute to the development of Transformers in NLP.
transformer,natural language processing,Transformer is inspired by its success in NLP tasks (Devlin et al. 2018; Radford et al. 2018).
transformer,computer vision,Transformer has been widely used in computer vision to enhance receptive field and global dependency.
vit (vit),image classification,ViT was first proposed for image classification and outperformed convolutional neural networks.
vit,cnns,Some works enhanced ViT with CNN's spatial inductive bias
convit,cnn and transformer,ConViT combines CNN and Transformer for improved efficiency and classification performance.
coatnet,lightweight visual transformer,Dai et al. (2021) designed CoAtNet for effective feature extraction and interaction using multi-resolution input.
swin transformer,local attention mechanism,Swin Transformer introduces a local attention mechanism to focus on adjacent elements.
swin transformer,global and boundary features,Swin models both global and boundary features by sliding windows along the spatial dimension.
vit,fixed-resolution pillar structure,ViT faces limitations in fine-grained feature extraction and high computational cost due to this structure.
t2t-vit,vit's paradigm improvement,Yuan et al. (2021) proposed T2T-ViT to address the drawbacks of ViT by introducing a new approach.
transformer layer,hierarchical transformers,T2T-ViT introduced the hierarchical Transformers paradigm.
hierarchical transformers,overlapping unfold operations,Used for downsampling in T2T-ViT but has heavy costs.
overlapping unfold operations,memory and computational costs,Causes high memory and computational requirements.
t2t-vit,non-overlapping patch partitioning,PVT by Wang et al. uses non-overlapping partitioning for reduced feature size.
pvt,model architecture,Proposed by Wang et al. to address T2T-ViT's limitations.
cait,cross-scale attention mechanism,Proposed by Touvron et al. to consider global and local info for improved performance.
vit,self-supervised learning,Subject to various self-supervised learning schemes
bao et al. (2021),self-supervised learning,Contributed a generative/discriminative scheme for ViT.
caron et al. (2021),self-supervised learning,Also contributed a self-supervised learning approach for ViT.
model diagnosis,operational mechanism,Lacks interpretability and transparency
model interpretation techniques,model debugging,Developed to improve comprehensibility and reliability of machine learning models.
cadamuro et al. (2016),model debugging,Proposed a debugging method using optimization techniques.
brooks et al. (2015),interactive visualization,Related work on interactive model analysis.
krause et al. (2016),interactive model analysis,Also contributes to interactive model understanding.
kulesza et al. (2010),interactive model analysis,Work focused on interactive analysis.
machine learning models,interactive visualization analysis,The context discusses works that focus on interactive visualization for understanding and debugging machine learning models.
black box machine learning models,traditional machine learning models,These models require human-machine interaction and are distinct from deep models.
deep learning models,symbolic regression,Bastani et al. (2017) propose using symbolic regression to explain deep models.
interpretable random forests,approximating black box models,Lei et al. (2018) employ interpretable random forests as a method to understand deep models.
model-independent explanation and diagnostic methods,visualization analysis technology,These methods support explanation
feng et al. (2022),gradient-constrained convolutional neural networks,They propose a method that optimizes CNNs using gradient constraints.
transformer models,diagnostic results,Our work focuses on automatically processing Transformer models based on diagnostic outcomes.
interpretability in computer vision,explanation of predictions,The broader topic is the interpretability of computer vision models' specific predictions.
interpretability of computer vision,predictions,The interpretability refers to explaining why a model makes specific predictions.
interpretability of computer vision,heatmap,Heatmaps describe the correlation between image locations and prediction results.
perturbation-based methods,fong,patrick
backpropagation-based methods,zhang et al. (2018a),Backpropagation-based methods
saliency map-based methods,dabkowski and gal (2017),Saliency maps
lrp (layer-wise relevance propagation),bach et al. (2015),LRP is an outstanding interpretability model by Bach et al.
interpretability of transformer models,attention mechanisms,Research on Transformer models focuses on understanding attention mechanisms.
attention scores across layers,abnar and zuidema (2020),Abnar and Zuidema propose a method combining attention scores.
chefer,gur,and wolf (2021) method
decision-making process,model interpretability,The context discusses how model interpretability methods are used to analyze decision-making mechanisms within the model.
model interpretability methods,failure cases,These methods are employed to understand specific failure cases of the deep model.
model interpretability methods,decision-making mechanism,They help explain the decision-making process of the deep model.
decision stream mechanism,vit (vision transformer),This mechanism is specifically analyzed for the Vision Transformer (ViT) architecture.
information propagation,attention mechanism,The passage delves into the role of attention in propagating information throughout the model.
tokens of foreground targets,decision contribution,Tokens of foreground targets significantly contribute to the final decision.
background tokens,elimination in forward propagation,Background tokens are gradually eliminated as they are deemed less relevant.
attention rollout,analyzing information flow,Attention rollout is used to study the flow of information across layers.
attention rollout,input layer,The attention rollout is used to measure the information flow from the input layer to other layers in Transformers.
input layer,different output layers,The information flow is recursively multiplied through all attention weight matrices
deit (touvron et al. 2021a),imagenet-1k dataset,The example demonstrates the information flow on a correctly classified image from the ImageNet-1K dataset.
information flow,image category,As the information propagates
foreground information,classification results,Foreground tokens have a significant impact on the classification outcomes.
category,specific dimension,Each category is associated with a specific dimension in the class token; irrelevant dimensions can interfere with the prediction.
class token,prediction results,Irrelevant dimensions in the class token can affect the model's prediction accuracy.
relevance propagation technique,lrp (bach et al. 2015),The LRP technique is a method used to attribute the vision Transformer's classification results
vision transformer,classification results,The paragraph discusses the attribution of classification results obtained from a vision Transformer using the relevance propagation technique.
lrp rule,decomposition of relevance coefficients,The LRP rule is used to decompose the relevance scores from the previous layer into the current layer
neuron i within the current layer l,localization,During the propagation process
localized preactivation zij,aggregated pre-activation zj,zij is the product of the input xi and the learned weights wij
total sum of relevance coefficients,equality constraint,In the propagation mechanism
final prediction result,f(x),f(x) signifies the overall prediction outcome
d-th dimension of the n-th token's output,relevance coefficient,The technique also applies to individual dimensions in the output of tokens
attribution technique,relevance coefficient,The relevance coefficient is derived from the attribution technique to measure the correlation between the target category and specific dimensions.
d-th dimension,n-th token's output,Each dimension of the output in layer l corresponds to the n-th token's representation.
rln)d,function f(x),The relevance coefficient (Rln)d is calculated using a function f(x) for a given input.
(rlcls)d,target category,(Rlcls)d represents the correlation between the target category and a specific dimension in the class token.
deit (touvron et al. 2021a),imagenet-1k dataset,DeiT is used to analyze the statistical correlation between class token dimensions and ImageNet-1K categories.
class token dimensions,category,Each category in ImageNet-1K has specific dimensions that are correlated with its content.
accuracy,relevant dimensions,Setting irrelevant dimensions to zero improves accuracy
irrelevant dimensions,classification performance,Irrelevant dimensions interfere with the network's ability to accurately classify images.
deep network,dimensional consistency,The deep network exhibits more consistent dimensional patterns across high-confidence images within a category.
foreground features,final classification result,Foreground features contribute more to the final classification outcome
transformer model,calibration method,The proposed two-stage optimization method calibrates the Transformer's classification decision stream.
first stage calibration,dominant features,Greater weights are assigned to dominant features by comparing token similarities.
deep features,shallow features,Deep features guide and fuse with shallow features using a feedback module.
second stage calibration,deep-dimensional features,Correlation between deep-dimensional features and predicted category is accumulated and used for distillation.
dominant features,interfering features,Interfering features are constrained to retain more dominant ones during calibration.
token-level decision stream calibration,feedback mode,Inspired by Discovery 1
l-th layer of transformer block,output vectors,xl for shallow layers and xL for deep layers represent the output vectors.
feedback modes,layer feedback,The context describes adjusting layer feedback by applying a function that combines self-attention and a scaling factor (sl).
self-attention,query feature,In the equation for hl
layer,feedback,Each layer has its own feedback (exil+1)
dimension-level decision stream calibration,target class,This process involves accumulating the correlation between the dimension of class tokens and the target class to make decisions.
class token,correlation,The correlation distribution (Rlcls) measures the relationship between class tokens and their respective class.
high-contribution dimensions,specific class,Dimensions are partitioned based on their correlation with the target class
mask,important dimensions,The mask helps filter out dimensions that don't significantly contribute to a specific class
teacher model,student model,A self-distillation method is employed where the teacher model guides the student model
self-distillation method,teacher model,The teacher model guides the student model in fine-tuning using a mask to remove interfering features.
teacher model,student model,The teacher model's latent representations at different layers (Z_l_teacher) are compared with the student model's (Z_l_student) for knowledge transfer.
training loss l,cross-entropy loss lce,The total loss L includes the normal cross-entropy loss and the distillation loss (LM SE).
training loss l,distillation loss lm se,The balance between the two losses is controlled by the parameter λ.
latent representation z_l,softmax and mlp function,Z_L is the predicted representation by the student model
classifier,vit,deit
datasets,cifar-100,imagenet-1k
token-based methods,ori. + token,all
feedback output layer,top-1 accuracy,The context discusses the effect of setting the starting feedback output layer on accuracy
feedback output layer,top-5 accuracy,The context also mentions Top-5 Accuracy
model output layer index,ablation study,An ablation study is conducted on the model's output layer index
two stage calibration,accuracy increase,The text describes an increase in accuracy for each category with the application of two-stage calibration.
cifar-100,imagenet-1k,These are mentioned as datasets used in the experiments
imagenet-1k,imagenet-real,Both are image datasets
vision transformer calibrator,classification performance,The calibrator is designed to improve the classification performance of the Vision Transformer model.
timm library,pre-training weights,The text refers to pre-training weights available in the timm library for the ImageNet dataset.
random seed,experiment stability,Fixing the random seed ensures the consistency and stability of the experimental results.
attention,image foreground,The proportion of attention increases significantly towards the image foreground after calibration.
calibration,attention region,Before calibration
feedback module,fourth layer,The feedback module's starting layer is set to the fourth layer
feedback target layer,model accuracy,Setting the feedback target layer to the starting layer leads to lower accuracy
feedback target layer,middle layers,As the feedback target layer moves deeper into middle layers
dynamic feedback layers,total,The study explores the impact of the total number of dynamic feedback layers
deit-t,imagenet-1k,Ablation studies are conducted on the DeiT-T model using the ImageNet-1K dataset.
vit-calibrator,performance,The context discusses that ViT-Calibrator has limited performance improvements
large-parameter models,benefit of token calibration,As the number of heads increases
excessive attention heads,disruption of token feedback,The excessive attention heads contribute to the diminishing returns of token calibration.
feedback module design,training and inference overhead,The feedback module adds extra overhead during both training and inference
