node_1,node_2,edge
scene segmentation,autonomous driving,Scene segmentation is important for safety-critical applications
domain generalization,foggy scenes,The paper focuses on learning scene segmentation that generalizes to unseen foggy scenes without foggy images in the training stage.
existing methods,curriculum domain adaptation model,These methods require annotated clear and foggy images to train a model that can adapt to specific foggy domains seen during training.
proposed method,bi-directional wavelet guidance (bwg),The proposed solution introduces a BWG mechanism to enhance content
low-frequency features,content enhancement,Content
high-frequency features,style and fog de-correlation,Urban-scene style and fog style are addressed in high-frequency components
foggy-scene segmentation,curriculum domain adaptation,The context discusses that existing foggy-scene segmentation methods typically follow the curriculum domain adaptation paradigm
foggy-scenes,target domain,These methods are specifically designed to adapt to foggy scenes within the target domain they have seen during training.
proposed method,existing methods,The proposed method outperforms existing directly-supervised
cuda-net (ma et al. 2022),example of curriculum domain adaptation,CuDA-Net is mentioned as an instance of a curriculum domain adaptation method for foggy scene segmentation.
saw (peng et al. 2022),example of generic domain generalization,SAW is cited as an example of a generic domain generalization approach that does not specifically target foggy scenes.
bwg,proposed method,BWG is the proposed generalization method for foggy scenes
source code,availability,The source code for BWG is made available online.
foggy-scene method,domain generalization setting,The context discusses the shift from foggy-scene method to the domain generalization setting where models are trained without specific foggy target domains for better real-world applicability.
domain generalization setting,unseen foggy target domains,In this setting
scene-segmentation model,domain-generalized segmentation methods,Recent domain-generalized segmentation methods have shown effectiveness in handling style variations
complexity of foggy scenes,image conditions,Foggy scenes introduce challenges due to both the diverse urban-scene styles and the fog-induced occlusion of scene objects
key objectives,foggy scenes,The focus is on learning a scene segmentation model that can generalize to foggy scenes by addressing occlusion and maintaining reliable segmentation.
scene objects,occlusion,Fog negatively impacts scene objects by causing occlusions
content representation,fog,The presence of fog hampers the ability of content representation in scene segmentation models.
scene segmentation,generalization to foggy scenes,The main objective is to learn a scene segmentation model that can generalize well to foggy conditions.
urban-style variation,decoupling,One key objective is to separate urban-style differences from fog-related variations.
foggy style variation,decoupling,Another objective is to isolate fog-specific style changes.
content representation,enhancement due to fog occlusion,The model aims to improve the content representation in the presence of fog-induced occlusions.
domain generalization setting,practical,general
bi-directional wavelet guided self-attention (bwg),proposed method,The authors propose BWG as a mechanism to address the challenges in foggy scene segmentation.
mask-level transformer segmentation models,integration,BWG is incorporated into these models in a learnable way.
state-of-the-art domain generalized segmentation methods,outperformed by bwg,BWG improves performance by up to 11.8% mIoU on Foggy Zurich dataset.
curriculum domain adaptation methods,outperformed by bwg,BWG also surpasses existing curriculum adaptation methods by up to 16.7% mIoU on ACDC-fog dataset.
foggy-scene semantic segmentation,related work,The work builds upon extensive research in foggy scene segmentation
adsegnet,related work,AdSegNet is a notable example of prior curriculum domain adaptation approaches.
advent,related work,Vu et al.'s ADVENT is another method that falls under this category.
dise,related work,Chang et al.'s DISE is a competitor in addressing foggy scene segmentation.
ccm,related work,Li et al.'s CCM is a method that focuses on handling fog adaptation.
sac,related work,Araslanov's SAC is another technique that contributes to the field.
advent,vu et al. (2019),Vu et al. proposed the ADVENT method.
dise,chang et al. (2019),Chang et al. introduced the DISE technique.
ccm,li et al. (2020),Li et al. developed the CCM framework.
sac,araslanov and roth (2021),Araslanov and Roth presented the SAC approach.
proda,zhang et al. (2021),Zhang et al. introduced the ProDA method.
dmlc,guo et al. (2021),Guo et al. contributed to the DMLC project.
dacs,truong et al. (2021),Truong et al. proposed the DACS technique.
cmada3+,dai et al. (2020),Dai et al. developed the CMAda3+ algorithm.
cuda-net,ma et al. (2022),Ma et al. introduced the CuDA-Net system.
daformer,hoyer,dai
refign-daformer,"br""uggemann et al. (2023)","Refign-DAFormer is another unsupervised adaptation method by Br""uggemann et al."
fog removal,li,cheong
all-in-one paradigm,valanarasu,yasarla
semantic segmentation on de-fogged images,dai et al. (2020); ma et al. (2022),Performance comparison with curriculum domain adaptation methods.
domain generalized semantic segmentation,pan et al. (2019); ...,More challenging than conventional segmentation
curriculum domain adaptation methods,dai et al. (2020); ma et al. (2022),These methods show superior performance to semantic segmentation on de-fogged images.
segmentation model,unseen target domains,The context discusses the performance of a segmentation model on domains it hasn't seen before.
content stability,style variation,The assumption in these methods is that the content remains constant while the style varies due to urban landscapes.
foggy scenes,urban landscape,Foggy scenes are mentioned as having style variations caused by the urban landscape.
fog,occlusion,Fog causes severe occlusion
preliminary generalized segmentation for foggy scenes,source domain (s),Clean scenes serve as the source domain for the proposed foggy scene segmentation method.
foggy styles,core urban scene content,The main challenge is to distinguish foggy styles from the essential urban scene content.
frequency domain,haar wavelet transformation,Haar wavelet transformation is used to separate style and content components in the frequency domain.
frequency domain (content),scene semantics,Content
frequency domain (style),high-frequency space,High-frequency space contains more style information.
t-sne visualization,low- and high-frequency feature space,t-SNE is used for visualizing the separation of low- and high-frequency feature spaces.
foggy-driving,foggy-cityscapes,Both Foggy-Driving and Foggy-CityScapes are foggy scene datasets
state-of-the-art directly-supervised methods,foundation model based segmentation methods,These are compared with each other
kirillov et al. (2023),wang et al. (2023),Both are authors or references to separate works
generalized segmentation for foggy scenes,semantic segmentation model,A semantic segmentation model is used for generalized segmentation in foggy conditions
distance between clean-scenes source domain s,foggy-scenes target domain t,D(S
