node_1,node_2,edge
gradient descent,large step sizes,The context discusses a phenomenon observed in gradient descent when using large step sizes
largest eigenvalue of the loss hessian,progressive sharpening,The eigenvalue undergoes progressive sharpening initially before stabilizing near its maximum value.
edge of stability,convergence,The stabilization of the eigenvalue at the edge of stability enables convergence.
neural tangent kernel (ntk),constant regime,Models in the constant NTK regime exhibit approximately linear behavior in the parameters
second-order regression models,quadratic in parameters,These models are a simplification from neural networks
ntk eigenvalue,edge-of-stability,For second-order regression models
discrete learning algorithms,high-dimensional non-linear models,The observed behaviors suggest they might be more general properties of these types of models.
deep learning,linearized regime,The theoretical focus in recent deep learning research has been on understanding the linearized dynamics
neural tangent kernel (ntk),learning dynamics,The NTK controls the learning dynamics
ntk,wide networks,The NTK can describe the dynamics of wide networks even over large time horizons.
function-space ode,ntk regime,In the NTK regime
linearized regime,ntk,The NTK focuses on the linearized regime
linear regime,trivial dynamics,The linear regime lacks feature learning and represents simple training dynamics.
large-width scaling regimes,non-linearity,Other regimes can preserve non-linearity
small learning-rate regime,continuous-time dynamics,Large-width scaling regimes often focus on small learning rates or continuous-time dynamics.
non-linear discrete dynamics,training practices,Recent empirical work highlights important phenomena arising from non-linear discrete dynamics in actual training.
google deepmind,atish agarwala,Atish Agarwala is associated with Google DeepMind
international conference on machine learning,honolulu,hawaii
pmlr,conference proceedings,PMLR publishes the proceedings of the conference.
non-linear discrete dynamics,training practical networks,The context discusses phenomena arising from the dynamics involved in training complex neural networks.
large learning rates,progressive sharpening of curvature,Large learning rates contribute to the networks displaying a tendency to sharpen their curvature during training.
maximum eigenvalue of the loss hessian,stability,The maximum eigenvalue increases until it stabilizes
quadratic regression models,simple enough for numerical and analytic understanding,These models are introduced to gain insight into the discussed behavior and are tractable for deeper analysis.
ntk regime,investigated previously,Previous studies have examined similar quadratic models to comprehend phenomena beyond the Neural Tangent Kernel (NTK) framework.
low-dimensional setting,maximum ntk eigenvalue convergence,In this specific setting
progressive sharpening,edge of stability,The phenomenon of progressive sharpening is observed to occur universally in the large data-point and model limit.
large dataset limit,large model limit,Both the size of the dataset and the model contribute to the generic occurrence of progressive sharpening.
numerical experiments,conducted,The text concludes with a series of numerical experiments to support the theoretical findings.
quadratic regression model,mse loss setting,The context discusses the quadratic regression model in the context of using the mean squared error (MSE) loss.
parameter vector,output,In the model
d-dimensional output,f(θ),The output f(θ) is a D-dimensional vector resulting from the quadratic model.
jacobian,∂f/∂θ,The Jacobian J is the derivative of the function f with respect to the parameter vector θ.
eos behavior,random,unstructured quadratic regression models
stability threshold,progressive sharpening,The context implies a connection between being near the stability threshold and the occurrence of progressive sharpening.
curvature,convergence threshold,The final curvature deviates predictably from the convergence threshold during the model's evolution.
linear regression,quadratic regression,Linear regression is a special case of the quadratic regression model when the tensor Q is zero.
ntk eigen-value,rescaled ntk eigen-value,In these coordinates
p = 2 case,single hidden layer linear network,When P equals 2
curvature,nullcline,The curvature is plotted against ˜z
catapult phase dynamics,one training datapoint,During the catapult phase dynamics
sharpening,edge of stability behavior,This simplified model does not exhibit sharpening or edge-of-stability behavior observed in more complex cases.
eigenvalues,rescaling ˜z,Eigenvalues can be rescaled to {−1
dynamics,˜z,The dynamics are rewritten in terms of ˜z after rescaling.
˜z,˜zt+1,The next iteration of ˜z is calculated using the current value and curvature term.
curvature,tt(0),Curvature is related to the time derivative Tt(0)
sign(δt(0)),tt(0) - 4,The sign of the change in curvature is determined by the difference between Tt(0) and 4.
edge of stability regime,large positive eigenvalue,This regime considers a system with one large positive eigenvalue
large positive eigenvalue,small negative eigenvalue,Contrasted with a small negative eigenvalue denoted by -(cid:15)
second eigenvalue,−(cid:15),The second eigenvalue is represented by -(cid:15) and has a value between 0 and 1.
trajectories,λmax,Trajectories show convergence of λmax towards 2/η
η,ηz0,ηt0(0)
nullclines,dynamics,The nullclines are crucial for understanding the mechanisms of the EOS behavior in the context of the two-step dynamics.
two-step dynamics,eos behavior,The nullclines' proximity as ˜z approaches 0 leads to the emergence of EOS behavior.
nullclines,trajectories,Trajectories staying near f˜z contribute to the EOS behavior observed in the system.
critical point,eos,The solution that passes through ˜z=0 and T(0)=2 corresponds to the critical point indicating EOS.
quadratic regression model,gd dynamics,The GD dynamics in the quadratic regression model exhibit EOS behavior under certain conditions.
quadratic regression model,ntk (neural tangent kernel),The dynamics of the quadratic regression model are governed by the NTK
dynamics in z,jacobian j,In the quadratic regression model
eigenvalue λmax of ntk,edge of stability (eos),For quadratic regression
random initialization,maximum eigenvalue λmax of jj^t,In the limit of large D
z (residuals),quadratic regression,Z dynamics are non-linear in the quadratic regression setting
gradient flow (gf),progressive sharpening,GF leads to progressive sharpening in the model
curvature λmax,theorem 4.1,As per Theorem 4.1
second term in equation 25,stabilization of λmax,The second term is crucial for stabilizing λmax.
η2,dynamics,η2 affects the dynamics when Q = 0
equation 25,equations 25 and 26 with η = 1,When η = 1
ηλmax (unscaled),λmax (rescaled),In rescaled coordinates
rn l,η2,rN L is proportional to ˜σz
equations 56-57,˜z − t (0) model,Similar dynamics occur in the ˜z − T (0) model with a different scaling.
σz,rescaled initialization,σz is scaled as σz = ˜σz/D for easier comparison.
σj,rescaled initialization,σJ is scaled as σJ = ˜σJ / (DP )1/4 for better comparison.
edge of stability,learning in high-dimensional,non-linear models
progressive sharpening,edge of stability,Both are mentioned as characteristics that are not exclusive to neural networks
neural network models,ntk (neural tangent kernel),The NTK is mentioned in the context of analyzing neural network behavior
lanczos method,eigenvalue computation,The Lanczos method is used to approximate the largest eigenvalue (λ1) and its eigenvector
cifar10 dataset,2-hidden layer tanh network,This experiment uses the CIFAR10 dataset to train a 2-layer neural network
cohen et al. (2022a),eos behavior,Citation indicates that the behavior observed in simplified models aligns with the edge of stability defined in their work.
stabilization,ratio of η2q1(jz1v1,jz1v1) and λ1z1
curvature decrease,initial sharpening,The curvature decreases for the first time after the initial sharpening phase.
edge of stability,dynamics of y,During edge-of-stability dynamics
progressive sharpening,gd (gradient descent),Both gradient flow (GF) and gradient descent exhibit progressive sharpening behavior.
edge-of-stability behavior,gd (gradient descent),Edge-of-stability behavior is a characteristic feature observed specifically in gradient descent.
quadratic regression models,high-dimensional gradient-based methods,Quadratic regression models provide insights into common behaviors in high-dimensional gradient-based optimization.
