node_1,node_2,edge
equirectangular projection (erp),omnidirectional images,ERP is a naive form to store and transfer omnidirectional images
omnidirectional images,virtual reality technologies,The interest in omnidirectional images is driven by the rapid development of virtual reality technologies.
two-dimensional (2d) image super-resolution (sr) methods,equirectangular projection (erp),ERP is challenging for existing 2D SR methods due to its inhomogeneous sampling density and distortion.
spherical pseudo-cylindrical representation,omnidirectional images,Proposed to address the limitations of ERP
computational tractable optimization algorithm,spherical pseudo-cylindrical representation,Used to obtain an adaptive sampling density for ERP images in the proposed method.
viewport-based training loss,omnidirectional image,Introduced to reduce distortion
recursive progressive omnidirectional sr network,proposed method,A simple yet effective network showcasing the feasibility of the proposed spherical pseudo-cylindrical approach.
public datasets,experimental results,Used to demonstrate the effectiveness of the proposed method and its superior performance.
state-of-the-art methods,proposed method,The proposed method consistently outperforms state-of-the-art techniques.
latitude,longitude,These terms are related as they both represent geographical coordinates in the context of mapping spherical images.
original spherical image,horizontal grid coordinates,The image's latitude and longitude are mapped to these grid coordinates
original spherical image,vertical grid coordinates,Also mapped from the image's spherical coordinates
distributed sampling density,inhomogeneous,The sampling density varies across latitude
distributed sampling density,distorted,Due to latitude
erp (electroencephalography paradigm),inhomogeneous and distorted,ERP refers to a method where the sampling issue affects this scientific context.
low-resolution (lr) images,high-resolution (hr) images,SR (Super-Resolution) aims to convert LR images into HR versions.
image super-resolution,technique,SR is a technique used to enhance image quality.
cnns (convolutional neural networks),remarkable success,CNNs have achieved significant results in the field of image super-resolution.
cnns,feature representation capabilities,Their strength lies in their ability to effectively represent features for SR.
dilated convolutions,generative models,These techniques are mentioned together as different approaches in image processing
dilated convolutions,cnns,Dilated convolutions are a type of CNN
transformer-based sr methods,omnidirectional image sr,Transformers are used specifically for omni-directional image super-resolution
lau-net,erp,LAU-Net addresses the challenges of ERP
lau-net,model-agnostic,LAU-Net is described as model-agnostic
spheresr,omnidirectional images,SphereSR focuses on spherical convolution for omni-directional images
erp,inhomogeneous distributed sampling density,ERP has an inhomogeneous sampling density
erp,distortion across latitude,ERP images experience distortion across latitude
latitude adaptive pseudo-cylindrical representation (lapr),inhomogeneous distributed sampling density,LAPR is designed to address the issue of inhomogeneous sampling density in ERP images.
lapr,computational tractable optimization algorithm,LAPR is achieved through a computationally efficient optimization process.
omnidirectional image super-resolution,high computational costs,The method suffers from high computational costs due to the need to switch between spherical and 2D coordinates.
repeated switching between spherical and 2d planar coordinates,weakness,This method's weakness lies in the repeated coordinate conversions.
viewport-based loss,original 3d sphere format,The viewport-based loss is proposed to work with the original 3D sphere format to reduce distortion.
end-to-end recursive transformer network,cnn and transformer,The network combines CNN and Transformer architectures for improved performance.
novel latitude adaptive pseudo-cylindrical representation (lapr),issues of erp,LAPR aims to fully utilize advantages of previous methods while avoiding their weaknesses for ERP.
previous methods,weaknesses,LAPR addresses the weaknesses of earlier approaches.
omnidirectional image sr,adaptive optimal configuration (lapr),The paper proposes a novel LAPR method specifically for omnidirectional images
proposed erp image adaptation algorithm,existing sr methods,The algorithm is designed to be applied to existing SR methods
viewport-based training loss,distortion of erp images,The proposed training loss aims to avoid distortion typically encountered in ERP images by working on the original 3D sphere format.
recursive transformer network,cnn (convolutional neural network),The network combines a recursive unfolded CNN and Transformer architecture for efficient performance and reduced memory usage.
proposed method,state-of-the-art (sota) methods,The paper conducts extensive comparisons
