node_1,node_2,edge
abstractgraph neural networks (gnns),scene graph generation (sgg),GNNs are used for scene graph generation
scene graph generation (sgg),low-pass filter,GNNs can be seen as a low-pass filter that smooths node representations.
low-pass filter,spatial domain,The smoothing occurs in the spatial domain
spatial gnns,heterophilic sgg,Spatial GNNs struggle with heterophilic SGG where fine-grained predicates face challenges.
heterophily,fine-grained predicates,Heterophily affects the accuracy of predicting fine-grained predicates due to loss of discriminative information.
kumaraswamy wavelet graph neural network (kwgnn),spectral domain,KWGNN addresses heterophily by designing tailored filters based on spectral energy distribution.
kumaraswamy wavelet graph neural network (kwgnn),multi-group kumaraswamy wavelets,KWGNN employs wavelets from different frequency bands for adaptability.
kwgnn,band-pass filters,KWGNN generates band-pass filters to handle varying levels of smoothness in the graph.
visual genome dataset,open images dataset,Experiments are conducted on both Visual Genome and Open Images datasets to showcase the state-of-the-art performance.
scene graph generation (sgg),visual question answering (vqa),SGG plays a significant role in supporting VQA
scene graph generation (sgg),image captioning,SGG also contributes to image captioning by aiding in scene understanding and generating descriptions.
graph neural networks (gnns),spatial domain,GNNs are primarily used in the spatial domain for SGG
homophily-based strategies,heterophily-based strategies,GNNs in SGG can be classified into homophily- and heterophily-focused
resampling-based strategies,attention mechanism-driven strategies,These two categories include resampling methods for homophily (e.g.
over smoothing issue,heterophilic scene graphs,Spatial GNNs face the problem of over smoothing when dealing with graphs where predicate nodes have diverse neighboring classes.
over smoothing,gnns,Over smoothing is a problem in GNNs where node features in the same connected component become consistent.
low-pass filter,gnns,GNNs use a low-pass filter mechanism to aggregate neighbor information
homogeneous graphs,gnns,This low-pass filter works well in homogeneous graphs where similar nodes connect
heterophilic scene graphs,over smoothing,In heterophilic scene graphs
fine-grained predicates,coarse-grained predicates,Over smoothing causes fine-grained predicates like 'standing on'
hl-net (lin et al. 2022),misclassification ratio of fine-grained predicates,Figure 2(a) shows the misclassification rate of fine-grained predicates in HL-Net
fine-grained predicates,prediction error rates,The prediction error rates of fine-grained predicates are up to about 10%.
fine-grained predicates,over-smoothing issue,The analysis shows that an over-smoothing issue exists
scene graph features,spectral features,Scene graph features are decomposed into spectral features to investigate the relationship with heterophily.
spectral energy,high-frequency part,As heterophily increases
frequency,heterophily,Frequency is positively associated with heterophily
features of different frequency bands,prediction accuracy,Different frequency bands contribute differently to prediction accuracy based on the heterophily ratio.
handling fine-grained predicates,heterophilic scenarios,Appropriate handling of fine-grained predicates is crucial in scenes with varying levels of homophily and heterophily.
kgnn (k-wavelet graph neural network),fine-grained predicate prediction,KWGNN
homophily,heterophily,Comparison is made between homophily and heterophily
heterophilic scenarios,fine-grained predicate recognition,In the context
standing on/walking on/parked on/part of,predicates,These are examples of specific predicates that the paper discusses in the context of heterophily.
homophily,heterophily,Homophily and heterophily are opposing concepts
traditional filters,kumaraswamy wavelet graph neural network (kwgnn),Traditional filters are compared to KWGNN
kumaraswamy distribution,graph kernel function,The Kumaraswamy distribution is used as a key component in KWGNN
spatial domain,spectral domain,The paper proves the equivalence of Kumaraswamy wavelets in both domains
gnns (xu et al. 2017),layer-by-layer message passing mechanism,KWGNN differs from GNNs in its approach
multi-group wavelet kernels,aggregating multi-band features,KWGNN combines complementary wavelet kernels to gather information from different frequency bands.
updated graph features,predicate recognition,The final step involves using updated graph features to improve the accuracy of fine-grained predicate recognition.
graph wavelet transform (gwt),scatter-brain transforms (gama,ribeiro
graph wavelet transform (gwt),low-pass filters,HL-Net (Lin et al. 2022) shows that traditional GNNs are inherently low-pass filters in SGG context.
heterophilic sgg,heterogeneous learning branch,He et al. (2022) proposed a heterogeneous learning branch to enhance independent representation of predicate features in heterophilic SGG.
