node_1,node_2,edge
generalized urban-scene semantic segmentation (usss),domain gap challenges,USSS is unique compared to generic domain gap challenges because it deals with similar semantic categories but diverse urban scene styles.
urban-scenes,styles,Styles in urban scenes can vary significantly due to changes in landscapes
convolutional neural networks (cnns),content learning,Existing approaches primarily use CNNs to learn the content of urban scenes.
content-enhanced mask transformer (cmformer),domain-generalized usss,CMFormer is proposed for domain-generalized USSS
mask attention mechanism,transformer segmentation models,The core idea of CMFormer involves enhancing the mask attention mechanism in Transformer models.
mask representation,robustness to style variations,A mask representation captures pixel segments but is less robust to style changes.
lower-resolution counterpart,style accommodation,The lower-resolution counterpart has greater style adaptability but is less accurate in pixel segment representation.
content-enhanced mask attention mechanism,synergistic attributes,It combines the strengths of mask representations and lower-resolution counterparts for better content and style handling.
domain generalization,urban scene segmentation (usss),Domain generalization is essential for robust USSS
domain gap,large style variations,The main challenge in domain generalized USSS is the gap between domains caused by significant style differences while semantics remain consistent.
style decoupling,normalization/whitening transformation,Some approaches aim to separate content and style using normalization or whitening techniques
adverse domain training,zhao et al. (2022),lee et al. (2022)
mask-level segmentation,mask2former (ding et al. 2023),Recent work suggests that mask-level segmentation
transformer (e.g.,mask2former),domain-generalized semantic segmentation
high-resolution mask-level representation,pixel semantics,High-resolution masks excel at capturing detailed pixel-level information.
high-resolution mask-level representation,style variations,These representations are more susceptible to style changes.
down-sampled counterpart,content representation,The down-sampled version is less adept at pixel semantics but more resilient to style variations.
down-sampled counterpart,handling style variation,It exhibits greater resilience to style changes and helps stabilize content.
content-enhanced mask attention (cma) mechanism,complementary properties,CMA combines both high and low-resolution features for better content representation and style handling.
cma mechanism,existing mask-level segmentation transformer,CMA can be integrated into existing Transformers in a learnable manner.
cma mechanism,three key steps,CMA consists of exploiting high-res
cma mechanism,multi-resolution features,It's adaptable to multiple levels of image resolution.
content-enhanced fusion,robust content representation,Fusion of high and low-resolution features aims to create a more robust understanding of content.
content-enhanced mask transformer (cmformer),domain-generalized urban scene semantic segmentation,CMFormer is proposed for domain-generalized USSS
multi-resolution features,cmformer,CMFormer adapts seamlessly to multi-resolution features
semantic categories,content,The datasets contain 19 semantic categories as common content across different scene styles.
scene styles,target domains,Experiments are conducted with datasets having varying scene styles
state-of-the-art cnn based methods,saw (peng et al. 2022),CMFormer outperforms SAW by up to 14.00% mIoU
state-of-the-art hgformer model,ding et al. 2023,CMFormer demonstrates a 1.7% mIoU improvement over the HGFormer model.
content-enhanced mask attention (cma) mechanism,cmformer,CMA is a key component of CMFormer
synthetic-to-real generalization,clear-to-adverse generalization,CMFormer showcases state-of-the-art performance in both synthetic-to-real and clear-to-adverse scenarios.
scene semantic segmentation,existing sota,scene semantic segmentation outperforms existing state-of-the-art (SOTA) by up to 14.0% mIoU
scene semantic segmentation,hgformer,scene semantic segmentation improves upon HGFormer by up to 1.7% mIoU
domain generalization,machine learning,Domain Generalization is studied in a task-specific scenario in machine learning
domain generalization,computer vision,Domain Generalization is studied in a task-specific scenario in computer vision
hu et al. (2022),image retrieval,Hu et al. propose a framework for unsupervised image retrieval
zhou et al. (2020),homogeneous domains,Zhou et al. propose a framework for generalizing to new homogeneous domains
qiao et al. (2020),single source domain,Learning domain generalization from a single source domain
domain generalized semantic segmentation,conventional semantic segmentation,Difference lies in the ability to generalize to unseen target domains
domain generalized semantic segmentation,in-the-wild,Existing methods address generalization in various environments like in-the-wild
domain generalized semantic segmentation,scribble,Some methods focus on generalizing with scribble annotations
domain generalized usss,driving-scenes,Specifically focuses on generalization in driving scenes
cordts et al. (2016),kitti dataset,Cordts et al.'s work is associated with the Kitti dataset
yu et al. (2018),driving scenes,Yu et al. contribute to driving scene understanding
domain generalized usss,driving-scenes,Domain Generalized USSS focuses on generalizing driving-scenes
driving-scenes,cordts et al. (2016),Cordts et al.'s work is cited as an example of datasets related to driving-scenes.
cordts et al. (2016),yu et al. (2018),Both are part of a series of works on domain generalization in the context of driving-scenes.
normalization transformation,ibn (pan et al. 2018),Normalization transformation techniques like IBN are used to improve generalization.
normalization transformation,in (huang et al. 2019a),IN is another example of a normalization technique.
whitening transformation,iw (pan et al. 2019),Whitening transformations
content consistency,multi-scale features,Content consistency is maintained across different scales of features in some segmentation methods.
cnn,advanced methods for domain generalization,CNN forms the basis for many existing domain generalization techniques.
mask transformer for semantic segmentation,transformer decoder,The Transformer decoder is utilized to learn masks in these models.
segmenter (strudel et al. 2021),maskformer (cheng,schwing
mask2former (cheng et al. 2022),pipeline simplification,Mask2Former simplifies the MaskFormer's pipeline and improves performance.
mask-level pipelines,semantic segmentation,mask-level pipelines have stronger representation ability than conventional pixel-wise pipelines
mask attention mechanism,mask-level pipelines,mask attention mechanism is a key component of mask-level pipelines
transformer decoder,mask attention mechanism,In a Transformer decoder
image features (fl),transformer decoder,Fl denotes image features from the image decoder
conventional pixel-wise pipelines,mask-level pipelines,Existing methods contrast with mask-level pipelines
style dimension,samples from different domains,The proposed method aims to make samples from diverse domains more uniformly distributed along the style dimension.
source domain (s),target domains (t1,t2
representation ability,learning objective,The proposed method leverages strong representation ability to achieve the learning objective.
content representation ability,style handling ability,The method combines content and style abilities for effective transfer learning.
content dimension,style dimension,Samples tend to cluster closely along the content dimension and display dispersion along the style dimension.
optimal generalized semantic segmentation,uniform distribution of styles,In an optimal scenario
content stability,style variations,The objective is to achieve content stability while being resilient to significant style variations.
content-style space,samples from diverse domains,Samples from different domains should occupy similar content positions and be dispersed uniformly across the style dimension.
domain-generalized usss,analogous patterns,In domain-generalized USSS
content-enhanced mask transformer (cmformer),semantic segmentation,CMFormer is a proposed method specifically designed for domain-generalized semantic segmentation.
cmformer,image decoder,The image decoder is inherited from Mask2Former (Cheng et al.
low-resolution mask representation,high-resolution counterpart,A low-resolution mask is derived from its high-resolution version to handle style variations.
low-resolution mask,properties,It has less qualified content representation but better handles style variations with more uniform domain distribution in the feature space.
low-resolution mask (fd),low-resolution counterpart (fl),Fd is computed by average pooling Fl
xdl,low-resolution feature,Xd attends on the low-resolution feature Xdl using self-attention mechanism.
maskl,attention mechanism,Maskl is computed using self-attention with query
self-attention mechanism,query,value
representation xd,self-attention,Xd is the input to the self-attention
softmax,attention(qxd_l),Softmax is applied to the dot product of QXd_l and the keys to obtain the attention weights.
final output ˜xdl,self-attention,low-resolution mask representation
mask-level representation,content-enhanced fusion,Mask-level representation is combined with its downsampled counterpart for better content focus and style variation handling.
fusion operation,˜xl,˜xd
swin transformer,backbone,The overall framework utilizes the Swin Transformer as the backbone for processing.
pre-trained backbone,imagenet,A pre-trained ImageNet backbone is used for initialization.
image decoder,(cheng et al. 2022),The image decoder from the referenced paper is employed within the architecture.
imagenet,pre-trained backbone,The pre-trained backbone is initialized using the dataset ImageNet (Deng et al.
multi-scale deformable attention transformer (msdeformattn),image decoder,The image decoder employs the off-the-shelf MSDeformAttn from (Zhu et al.
swin-based encoder,msdeformattn layers,The Swin-Based encoder provides input for the MSDeformAttn layers
transformer decoder,mask2former,The Transformer decoder is inherited from Mask2Former (Cheng et al.
loss function,binary cross-entropy loss (lce),The loss function includes Lce
loss function,dice loss (ldice),The loss function is a combination of Lce
loss function,classification loss (lcls),Lcls contributes to the final loss function with coefficients λce
adam optimizer,learning rate,The Adam optimizer is used with an initial learning rate of 1 × 10^(-4).
weight decay,training process,A weight decay of 0.05 is applied during training.
training,epochs,Training terminates after 50 epochs.
domain-generalized usss,prior research,The experiment builds upon previous work in the field of domain-generalized USSS.
experiment,semantic segmentation,The experiment is focused on semantic segmentation.
dataset & evaluation protocols,cityscapes,CityScapes is one of the five datasets used for training and validation.
cityscapes,resolution,CityScapes has a resolution of 2048x1024.
cityscapes,germany cities,CityScapes scenes are captured in German cities.
bdd-100k,semantic segmentation,BDD-100K is another dataset for training and validation
bdd-100k,resolution,BDD-100K has a resolution of 1280x720.
mapillary,real-scene semantic segmentation,Mapillary is a large-scale real-world dataset for semantic segmentation.
synthia,synthetic dataset,SYNTHIA is a large-scale synthetic dataset with 1280x760 resolution.
gta5,synthetic semantic segmentation,GTA5 is a synthetic dataset rendered by the GTAV game engine
datasets (c,b,m
miou (mean intersection over union),evaluation metric,mIoU is the metric used to assess performance in target domains.
source domain,target domains,The model is trained on one dataset as the source and validated on the remaining four as targets.
training,validation,Models are trained on one dataset and validated on others in three settings.
gta5 source domain,target domains (c,b
cmformer,existing domain generalized usss methods,CMFormer is a proposed method that improves upon existing methods like IBN
cmformer,miou,The evaluation metric used is mean Intersection over Union (mIoU)
gtr,dirl,Both GTR and DIRL are mentioned as competing methods
gtr,shade,GTR
proposed cmformer,performance improvement,CMFormer shows a significant improvement of 10.66% on average across target domains compared to the best-performing baseline.
cnn based methods,target domain performance,CMFormer outperforms existing CNN-based methods by 9.45%
cmformer,state-of-the-art cnn based method,The proposed CMFormer outperforms the state-of-the-art CNN based method by 6.32% mIoU on BDD100K dataset.
cmformer,hgformer (with swin-large backbone),CMFormer shows an mIoU improvement of 1.1%
bdd100k dataset,night-time urban-street images,BDD100K's challenge lies in handling many night-time urban-street images
synthetic domain (g+s),real domain (b,m
synthia (s),cityscapes (c),In training
miou,evaluation metric,mIoU is used as the primary evaluation metric for assessing the performance of USSS methods.
synthetic domains (g+s),real-world domains b,c
cmformer,instance normalization based (ibn),CMFormer outperforms IBN by >10% mIoU
cmformer,whitening transformation based (isw),CMFormer also outperforms ISW
cmformer,adversarial domain training based (shade,advstyle)
clear to adverse conditions,acdc dataset,CMFormer's performance is further validated on ACDC
proposed cmformer,existing domain generalized segmentation methods,CMFormer consistently outperforms these methods across various scenarios.
cityscapes,pre-training dataset,CMFormer uses CityScapes for pre-training before being applied to unseen domains.
fog,night,rain
acdc dataset,sakaridis,dai
content enhancement,✓✓,The proposed method includes content enhancement
