node_1,node_2,edge
depth map super-resolution (dsr),3d vision,DSR is crucial for enhancing 3D vision
high-resolution (hr) depth maps,low-resolution (lr) depth maps,Both HR and LR depth maps share the same intrinsic phase
rgb,depth maps,The spectral phase of RGB includes the phase information of depth maps
intrinsic phase-preserving dsr paradigm,ippnet,IPPNet is a proposed method based on the intrinsic phase-preserving paradigm for DSR
phase-preserving filtering module (ppfm),ippnet,PPFM is a key component of IPPNet used to generate dynamic filters
ppfm,rgb signal,PPFM modulates the phase-preserved RGB signal for depth enhancement
depth sensors,edge devices,Depth sensors are commonly found in edge devices like mobile phones and VR/AR glasses
visual slam,gesture recognition,Both are applications enabled by depth sensors in edge devices
acquired depth map,cost,Limited cost and sensor capability result in low-resolution depth maps
nyu v2,rgb-d-d,Both are benchmark datasets used for extensive experiments
ippnet,sota performance,IPPNet achieves state-of-the-art performance on benchmark datasets
visual slam,gesture recognition,related techniques in the context
depth map,low-resolution (lr),LR depth maps are commonly acquired due to cost and sensor limitations
apple,huawei,examples of companies with specific LR depth map resolutions
dsr,promising solutions,Depth map super-resolution (DSR) is seen as a potential solution
high-resolution (hr) color image,rgb image,RGB images are often associated with HR depth maps
rgb guided dsr,recovering the hr depth map,RGB images are used to help restore depth map resolution
phase preserving filtering scheme,selectively preserve desired geometric patterns,Proposed method to address artifacts in DSR
existing dsr frameworks,two categories,DSR approaches can be classified into two main groups
dsr frameworks,single depth map super-resolution (sdsr),SDSR is a category of DSR frameworks that utilizes insufficient information
dsr frameworks,rgb-guided depth map super-resolution (gdsr),GDSR is another category of DSR frameworks that focuses on utilizing corresponding RGB images for performance improvement.
gdsr methods,joint filtering,Joint filtering is a type of cooperative guidance scheme used in GDSR methods.
gdsr methods,progressive feature aggregation,Progressive feature aggregation is another type of cooperative guidance scheme employed in GDSR methods.
rgb information,over-texture artifacts,Unrestricted RGB information can lead to over-texture artifacts
edge information in rgb images,dsr,Various works have focused on better exploiting edge information in RGB images for enhancing DSR performance.
edges in rgb images,over-textured predictions,Edges in RGB images
discrete fourier transform (dft),spectrum analysis,DFT is an example of spectrum analysis used to examine data.
depth maps,rgb images,Depth maps and RGB images exhibit significant differences in frequency domain.
intrinsinc phase,spokes,The intrinsic phase refers to the phase of spokes in the frequency domain representing principal geometric patterns.
spectral components,principal texture patterns,Spectral components along the spokes correspond to principal texture patterns of original depth maps and RGB images.
depth map,rgb image,Depth maps generally have fewer spokes than RGB images
noise,vanishing components,The vanishing components in the depth map are considered noise compared to the RGB image.
phase-aware filter,noisy texture pruning,A phase-aware filter is suggested for removing noisy textures during guided depth super-resolution.
ippnet,phase-preserving filtering module (ppfm),IPPNet includes a PPFM for cross-content collaboration between depth map and color image features.
rgb and depth map,gdsr (guided depth super-resolution),IPPNet facilitates efficient cooperation of RGB and depth map for GDSR.
ppfm,cross-content guided collaborative filtering,PPFM is a method used for cross-content filtering between depth map and color image features.
phase-aware filtering stream,ppfm,One of the two information streams in PPFM
