node_1,node_2,edge
multi-agent reinforcement learning frameworks,centralized training,Referred to as a method for performing well in these frameworks.
centralized training,dense rewards,Not readily available in the real world
current multi-agent algorithms,decentralized training,Struggle to learn without centralized training
decentralized training,sparse rewards,The alternative setup that current algorithms face
self-supervised intrinsic reward elign,expectation alignment principle,Inspired by self-organization in Zoology
expectation alignment,decentralized collaboration,Agents learn behaviors that match their neighbors' expectations
elign,external reward,Does not require external reward for learning collaborative behaviors.
elign,centralized training,Outperforms existing methods like sparse and curiosity-based rewards in decentralized training scenarios.
multi-agent particle environment,google research football environment,Used as testbeds for evaluating ELIGN across multiple tasks.
increasing number of agents,scaling,ELIGN scales well in most multi-agent tasks
coordination improvement,expectation alignment,Agents learn to divide tasks
curiosity-driven exploration,alternative strategy,ELIGN identifies tasks where curiosity-driven exploration might not be as effective for multi-agent coordination.
multi-agent coordination,curiosity-driven exploration,The context suggests that curiosity-driven exploration is a less useful strategy compared to multi-agent coordination
multi-agent systems,real-world ai applications,Multi-agent systems are a type of application found in various real-world scenarios such as autonomous vehicles
adaptive coordination algorithms,partial observability,Adaptive coordination is more difficult in decentralized training where agents operate under partial observability
decentralized training,centralized training,In contrast to decentralized training
partial observability,real world,Partial observability is a characteristic of real-world environments where agents must operate without complete knowledge of their surroundings.
most successful multi-agent algorithms,centralized critic,Typically
decentralized training,real-world constraints,The limitations of decentralized training reflect the constraints faced by agents in the real world
collaboration,deception,These rewards involve either maximizing information
information conveyed by an agent's actions,maximization,The rewards aim to maximize the information communicated by an agent.
influence of an agent,shaping,Rewards also shape the impact an agent has on others.
intentions,hiding,Agents may be incentivized to conceal their intentions.
accurate models of other agents' policies,building,The rewards encourage agents to create accurate models of同伴 behavior.
theory of mind,closely related component,The ability to model others is a key aspect of Theory of Mind
our work,using theory of mind,Our approach involves using a dynamic model to calculate intrinsic motivation based on a Theory of Mind understanding.
single dynamics model,scalability,Our method learns a single model that scales with increasing numbers of agents
model-based reinforcement learning,related,Our work connects to model-based RL
predicting an agent's future states,auxiliary loss,Our proposal is similar to a recent approach that uses an auxiliary loss for state prediction.
ndousse et al. (2021),recently proposed auxiliary loss,This reference points to a concurrent study with a similar focus on predicting future states.
decentralized training framework,nonstationarity challenge,The decentralized training framework addresses the nonstationarity challenge.
intrinsic reward,agent's ability to model others,The intrinsic reward aims to enhance the agent's capacity to understand and predict the behavior of others.
