node_1,node_2,edge
multi-agent interactions,communication,Multi-agent interactions often involve communication as a key aspect.
multi-agent interactions,teaching,Teaching is another important aspect of multi-agent interactions.
multi-agent interactions,bluffing,Bluffing is also mentioned as a part of multi-agent interactions.
multi-agent interactions,social inference,Multi-agent interactions rely on higher-order social inference.
social inference,understanding,Higher-order social inference involves understanding how others infer oneself.
social inference,reasoning,High-order social inference can be effectively modeled through nested multi-agent reasoning.
reasoning,computational complexity,The computational complexity escalates exponentially with each level of reasoning.
reasoning,humans,Humans effortlessly perform complex social inferences as part of their daily lives.
neural networks,high-order social inference,Neural networks are proposed to amortize high-order social inference
method,multi-agent interaction domains,The method is evaluated in two challenging multi-agent interaction domains.
method,experimental results,The experimental results demonstrate the efficiency and minimal degradation in accuracy of the method.
ai systems,social inference,Imbuing AI systems with adequate social inference is key to enabling rich multi-agent interactions.
agent,goal,The agent’s goal but also how the other agent infers the goal of oneself.
multi-agent system,nested reasoning,Current multi-agent systems still cannot conduct nested multi-agent reasoning efficiently and flexibly.
agent,nested reasoning,There have been prior works attempting to build agents that can conduct nested reasoning with each other to achieve sophisticated interactions.
interactive partially observable markov decision making process (i-pomdp),multi-agent systems,Interactive Partially Observable Markov Decision Making Process (I-POMDP) provides a framework for modeling multi-agent systems with nested reasoning.
autonomous agents,nested reasoning,we still cannot equip autonomous agents with human-like nested reasoning to date.
i-pomdp,recursive inference,One of the main challenges is that inference under the I-POMDP framework is recursive and hence slow.
i-pomdp,complex domains,In complex domains in which there are large state
i-pomdp,neural networks,The work aims to develop an efficient inference method for nested multi-agent reasoning by proposing to amortize inference at different levels of the I-POMDP using neural networks to sample data-driven proposals.
two-player game,2d grid worlds,In the first domain
bob,alice,In the first domain
driving domain,drivers,The approach is evaluated in a driving domain
nested goal and belief inference,amortized inference,The concept of nested goal and belief inference is related to amortized inference as it shows that amortized inference greatly reduces the total amount of compute while maintaining a similar inference accuracy compared to conventional approaches.
nested goal and belief inference,uncertainty in inference,The concept of nested goal and belief inference is related to uncertainty in inference as it can also estimate the uncertainty in inference and generalize well to unseen scenarios.
nested goal and belief inference,nested multi-agent reasoning,The concept of nested goal and belief inference is related to Nested Multi-agent Reasoning as it discusses nested reasoning between multi-agents and different frameworks related to it.
