node_1,node_2,edge
spiking neural networks (snns),dynamics,SNNs are rich in spatio-temporal dynamics
spiking neural networks (snns),event-based neuro-morphic data,SNNs are suitable for processing event-based neuro-morphic data
event-based datasets,static datasets,event-based datasets are usually less annotated than static datasets
snns,overfitting,small data scale makes SNNs prone to overfitting
snns,performance,small data scale limits their performance
snns,static images,use static images to assist SNN training on event data
networks,static datasets,transferring networks trained on static datasets to event data
feature distributions,knowledge transfer,inconsistency of feature distributions hindering the effective transfer of knowledge
feature distribution,training strategy,proposed solutions in terms of two aspects: feature distribution and training strategy
knowledge transfer loss,domain alignment loss,knowledge transfer loss consists of domain alignment loss
knowledge transfer loss,spatio-temporal regularization,knowledge transfer loss consists of spatio-temporal regularization
domain alignment loss,feature distributions,domain alignment loss learns domain-invariant spatial features by reducing the marginal distribution distance between static image and event data
spatio-temporal regularization,output features,spatio-temporal regularization provides dynamically learnable coefficients for domain alignment loss by using the output features of event data at each time step as a regularization term
training strategy,static image inputs,proposed sliding training strategy gradually replaces static image inputs probabilistically
spiking neural networks (snns),neurodynamic properties,SNNs are known for their rich neurodynamic properties in the spatial-temporal domain and event-driven advantages.
neurodynamic properties,event-driven advantages,Neurodynamic properties of SNNs provide event-driven advantages.
spiking neural networks (snns),training,Training of SNNs has been a critical area of extensive academic research.
training,gradient backpropagation-based methods,Training of SNNs is mainly divided into gradient backpropagation-based methods.
training,spiking time-dependent plasticity (stdp)-based methods,Training of SNNs is also categorized into spiking time-dependent plasticity (STDP)-based methods.
training,conversion-based methods,Training of SNNs can also be done using conversion-based methods.
snns,algorithms,SNNs show excellent performance in various complex scenarios with the proposed algorithms.
snns,neuromorphic,event-based data
neuromorphic,event-based data,time dimension
neuromorphic,event-based data,dataset
dynamic vision sensor (dvs),bio-inspired visual sensor,DVS is a bio-inspired visual sensor that operates differently from conventional cameras.
dynamic vision sensor (dvs),intensity changes,DVS measures intensity changes at each pixel asynchronously and records the time
dynamic vision sensor (dvs),advantages,Despite these advantages
event cameras,event data acquisition,Event cameras face a challenge in acquiring event data due to the long and expensive shooting process
static datasets,pre-trained deep neural networks,Pre-trained deep neural networks can be transferred well to static datasets
static datasets,event data,Applying a pre-trained model on a static dataset directly to event data often yields suboptimal results
static images,event data,While static images provide rich spatial information that may benefit event data
static datasets,event data applications,Utilizing the knowledge in static datasets to benefit event data is important for the widespread deployment of networks for various event data applications.
feature distribution,domain mismatch problem,The inconsistency of feature distribution is a critical barrier to the effective transfer of static image knowledge to event data
feature distribution,knowledge transfer loss function,Designing a knowledge transfer loss function
domain alignment loss,spatio-temporal regularization,The domain alignment loss and spatio-temporal regularization work together to learn temporal-spatial domain invariant features. The domain alignment loss focuses on acquiring domain-invariant spatial features
domain alignment loss,static images,The domain alignment loss aims to reduce the marginal distribution distance between static images and event data
domain alignment loss,event data,The domain alignment loss learns domain-invariant spatial features by reducing the marginal distribution distance between static images and event data.
spatio-temporal regularization,dynamic coefficients,The spatio-temporal regularization provides dynamically adjusted coefficients for domain alignment loss to better capture temporal features in the data.
knowledge transfer loss function,spatial domain-invariant features,The knowledge transfer loss function learns spatial domain-invariant features by regularizing event features in the time dimension
knowledge transfer loss function,event features,The knowledge transfer loss function regularizes event features in the time dimension to provide dynamically learnable coefficients for ensuring comprehensive feature representation in both spatial and temporal dimensions.
sliding training strategy,static image inputs,The sliding training strategy involves gradually replacing static image inputs with event data probabilistically during the training process
sliding training strategy,event data,The sliding training strategy gradually replaces static image inputs with event data probabilistically during the training process to facilitate a smoother learning process.
sliding training strategy,event data,The sliding training strategy involves gradually replacing static image inputs with event data during the training process
experimental results,proposed method,The experimental results demonstrate that the proposed method outperforms the state-of-the-art methods on all datasets.
domain adaptation using static data,generative event model,Messikommer et al. (2022) use a generative event model to classify event features into content and motion features
domain adaptation using static data,convolutional transformer network,Zhao
domain adaptation using static data,semantic segmentation,Sun et al. (2022) introduce event-based semantic segmentation to transfer existing labeled image datasets to unlabeled events for semantic segmentation tasks.
works,ours,works are related to ours
spatial domain invariant features,static and event data,exploit the spatial domain invariant features between static and event data through domain alignment loss
coefficients,temporal properties,use coefficients dynamically adjusted at each time step to better capture the temporal properties in the data
model,static spatial features,model contains not only static spatial features
features,snn,features can provide generalized knowledge for the SNN and enhance the original SNN structure
event-based data augmentation,event data,Li et al. (2022c) propose neuromorphic data augmentation to stabilize SNN training and improve generalization
shen,zhao,and zeng
gaussian mixing model,event streams,perform the mixing of different event streams by Gaussian mixing model
labels,mixed samples,assigning labels to the mixed samples by calculating the relative distance of event streams
data augmentation strategies,proposed method,these data augmentation strategies can be used together with our proposed method
snn efficient training,efficient training of snns,Efficient training of SNNs is a way to improve the generalizability of the network
kim and panda,spike activation lift,Kim and Panda propose Spike Activation Lift
spike activation lift training,network,Spike Activation Lift Training proposed by Kim and Panda aims to help the network deliver information across all levels.
central kernel alignment (cka),maximum mean difference (mmd),Zhan et al. analyze the plausibility of CKA as a domain distance measure relative to MMD in deep SNNs.
subsequent works,efficient training,A number of subsequent works have contributed to the efficient training of the SNN.
snn,small amount of event data,The performance of SNN is limited by the small amount of event data.
static data,event data,The motivation of this paper is to solve the problem of limited event data by using static data for knowledge transfer.
leaky integrate-and-fire (lif) neuron model,membrane potential,The update of the membrane potential in the LIF neuron model can be written in a discrete form.
membrane potential,neurons,The membrane potential of the neurons accumulates with the input until a given threshold is exceeded.
neuron,spike,The neuron delivers a spike when the input exceeds a given threshold Vth.
neuron,membrane potential,The membrane potential is reset to zero when the neuron delivers a spike.
neuron,equation,The equation expresses the relationship between membrane potential
leaky factor,threshold,The leaky factor τ is set to 0.5 and threshold Vth to 0.5 in the equation.
dvs,dynamic vision sensor,The Dynamic Vision Sensor (DVS) triggers an event at a specific pixel point when it detects a significant change in brightness.
dvs,event,DVS triggers a number of events ε during a time interval in the form of {(xi
pixel,brightness change,The pixel location x and y denote a pixel point where a significant brightness change is detected.
brightness change,contrast threshold,The brightness change is compared to a constant contrast threshold C in the expression L(x
events,frames,Events are integrated into frames to facilitate processing
domain mismatch,static datasets,The scale of event datasets is relatively small compared to static datasets
domain mismatch,event datasets,The scale of event datasets is relatively small compared to static datasets
pre-train,static dataset,An intuitive solution strategy is to pre-train on the static dataset before fine-tuning on the event dataset.
fine-tune,event dataset,An intuitive solution strategy is to pre-train on the static dataset before fine-tuning on the event dataset.
central kernel alignment,cka heatmap,The central kernel alignment (CKA) method is used to measure the similarity between features and compute CKA heatmap based on samples.
lif neurons,snn's first feature layer,LIF neurons of SNN's first feature layer are selected for membrane potential visualization.
visualization,results,Visualization of the results is shown in Fig. 1
network,features,The features of static data extracted from the network are compared to those extracted from the event dataset.
neurons,membrane potential,The membrane potential distribution of neurons in the SNN is significantly different under different data training.
static data,event data,Static data and event data cannot be well fused even under the same network structure
static images,richer texture,There is an intuition that static images bring a richer texture
membrane potentials,distribution,The distribution of membrane potentials is visualized based on static data and event data training.
pre-trained model,fine-tuning,The accuracy curves show the performance of the pre-trained model on static data with fine-tuning on event data.
static image pre-training,event fine-tuning,Simply using static image pre-training and event fine-tuning is ineffective or counterproductive for feature extraction on event data.
domain difference,hindrance,The domain difference between static and event data is a hindrance to feature extraction.
static image pre-training,event fine-tuning,Using static image pre-training and event fine-tuning is ineffective for feature extraction on event data
event data,static images,Event data and static images are mentioned in the context as inputs for SNN
knowledge transfer loss function,domain alignment loss,The knowledge transfer loss function includes domain alignment loss as one of its components
target domain,source domain,The target domain and source domain are mentioned in the context as different domains for classification
feature space,classifier,The feature space is used to assist in learning a better classifier
