node_1,node_2,edge
bnns (bayesian neural networks),adversarial robustness,BNNs are the main focus
bnn-dp,scalability,BNN-DP is designed to be scalable
posterior distributions,bounded/unbounded support,The algorithm handles posterior distributions with both bounded and unbounded support
regression setting,classification setting,BNN-DP is applicable to both regression and classification tasks.
input points (t),robustness of decision,The paper studies the robustness of BNN decisions for a compact set of input points
exact computation of robustness,infeasible,Due to computational complexity
piecewise affine (pwa) upper and lower bounds,computation of robustness,The authors focus on computationally tractable PWA bounds for estimating adversarial robustness.
dynamic program (dp),bnns as stochastic dynamical systems,The problem of robustness is connected to viewing BNNs through the lens of dynamic programming
deterministic neural networks (nns),bayesian neural networks (bnns),These methods are contrasted
certification methods for nns,bayesian neural network (bnn) certification,The context highlights that traditional NN certification methods cannot be applied to BNNs due to the difference in weight distribution.
wicker et al. (2020),robustness notion,Wicker et al.'s work deals with a different type of robustness not directly related to adversarial attacks on BNN decisions.
berrada et al.,2021,dual optimization
lechner et al.,2021,intrinsic safe bnn
cardelli et al. (2019a),wicker et al. (2021),statistical approaches to quantify robustness
adversarial attacks,bnn decision,The context implies that adversarial attacks are a concern for BNNs
bayesian neural networks (bnns),adversarial examples,BNNs are mentioned in the context of using uncertainty to flag adversarial examples
empirical methods,point-wise uncertainty estimates,These methods use uncertainty estimates specific to individual test points
point-wise uncertainty estimates,worst-case adversarial perturbations,The context contrasts point-wise estimates with worst-case perturbations
gaussian processes (gps),adversarial robustness,Recent works like Cardelli et al. (2019b)
gaussian processes (gps),bnns,The techniques for GPs cannot be used in BNNs due to the non-Gaussian nature of the function distribution in BNNs.
robust certification of bnns,bnns,This section specifically addresses the challenge of certifying robustness in BNN architectures
bayesian neural network (bnn),weights (wk),BNN has matrices of weights (Wk) corresponding to each layer
weights (wk),biases,Wk includes both weights and biases for the kth layer.
layer k,input (ζk1),Layer k processes the input from the previous layer
final output (ζk+1),neural network,ζK+1 represents the final output
parameters (w),prior distribution (p(w)),In the Bayesian setting
convolutional neural networks (cnns),neural networks (eqn. 1),Eqn. 1 encompasses CNNs
convolutional neural networks (cnns),linear transformation,CNNs can be interpreted as a linear transformation into a larger space.
chapter 3.4.1 in (gal & ghahramani,2016),interpretation of convolutional operation
convolutional layers,fully connected layers,Convolutional layers are represented as fully connected layers for verification purposes.
bnn-dp: robustness certification of bayesian neural networks via dynamic programming,verification method,BNN-DP is a technique for robustness certification of Bayesian Neural Networks.
regression,classification problems,The paper discusses both regression and classification tasks.
l2 loss,classification,For classification
predictive posterior distribution,ˆy(x∗),ˆy(x∗) is computed as the mean of the predictive posterior distribution.
neural network architecture,analytical computation of posterior,Non-linearity due to the architecture makes analytical computation impossible.
approximate inference methods,mean-field gaussian variational inference (vi),Approximate inference methods
mean-field gaussian variational inference (vi),multivariate gaussian q(w),A multivariate Gaussian distribution
variational inference (vi),approximate inference methods,The techniques presented in the paper can be applied to other methods like Hamiltonian Monte Carlo (HMC) and Dropout
bayesian neural network (bnn),dataset d,A BNN is trained on a given dataset D for making predictions.
test point x*,adversarial perturbations,The paper focuses on representing adversarial perturbations in a neighborhood T around x*
adversarial perturbations,compact neighbourhood t,These perturbations are constrained to lie within a defined neighborhood T.
dynamic programming problem,computing piecewise linear relaxations,For inference methods beyond VI
literature (madry et al.,2017),common practice
classification case,softmax,In the context
softmax,adversarial robustness,These quantities in Eqns. (3) are relevant for checking if a function f_w is adversarially robust when x is within a set T.
