node_1,node_2,edge
stochastic gradient descent (sgd),gradient flow (gf),SGD is the method of choice for learning large-scale non-convex models
population loss,gradient flow (gf),GF convergence is analyzed on the population loss
general conditions,sgd convergence,We provide general conditions for SGD to converge
converse lyapunov theorem,mild assumptions on gf rates,A key tool is a converse Lyapunov-like theorem
lyapunov potential,geometrical properties of the objective,The potential reveals a correspondence between GF convergence rates and the objective's geometry.
self-bounding properties,convergence guarantee for gradient descent (gd) and sgd,When the potential satisfies self-bounding properties
classical settings,convex losses,pł/kł properties
phase retrieval,matrix sq-root,It also applies to more complex problems like Phase Retrieval and Matrix square root.
sgd,implicit regularization,The success of SGD cannot be explained solely by implicit regularization; it needs additional analysis.
gradient flow (gf),continuous time analogue of gradient descent (gd),GF is a theoretical construct representing GD in a continuous time setting.
population loss,convergence analysis,GF's convergence on population loss simplifies the analysis compared to non-convex objectives.
gradient flow (gf),convergence on non-convex objectives,Recent works have shown convergence of GF even for non-convex problems.
sgd,gradient estimates,Noise in gradient estimates plays a role in SGD's success
gf converging on population loss,deterministic optimization problem,GF's convergence is a purely deterministic outcome.
sgd,sample complexity bound,SGD's success implies a practical bound on the number of samples needed for learning.
past works,convergence analysis for gradient descent (gd),These works aim to understand GD's convergence under various conditions.
gradient descent (gd),gradient flow (gf),The context discusses the relationship where GD's convergence analysis often starts from approximating GF path
gradient flow (gf),convergence,GF's convergence is mentioned in terms of sub-optimality
converse lyapunov theorem,gradient flow (gf),This theorem is used to establish a connection between GF's convergence and the existence of a Lyapunov potential.
lyapunov potential,global minimum,The potential is shown to exist when GF converges to a global minimum
lyapunov potential,rates of convergence,The potential helps recover the convergence rates for both GF and GD.
gradient descent (gd),stochastic gradient descent (sgd),GD and SGD are mentioned together
lyapunov potential,converse lyapunov style theorem,The theorem demonstrates that if gradient flow converges with a specified rate
gradient flow (gf),gd (stochastic gradient descent),GF and GD/SGD convergence can differ
gd (gradient descent),sgd (stochastic gradient descent),Under suitable conditions
rate function,geometric characterization,A specific geometric condition on the objective is required for a given rate of convergence for gradient flow.
self-bounding regularity conditions,lyapunov potential,These conditions are imposed on the Lyapunov potential to ensure GD convergence.
noise in gradient estimates,sgd convergence,Provided conditions on gradient estimate noise
kł functions,matrix square-root and phase retrieval,Examples of applications where the theory is instantiated to demonstrate convergence.
continuously differentiable function,non-negative function f,The setup involves a continuous function and a non-negative auxiliary function F.
gradient descent,first-order algorithms,GD is a type of first-order algorithm used for minimizing differentiable functions.
gradient descent,stochastic gradient descent,GD is contrasted with SGD
stochastic gradient descent,mini-batch size,SGD uses a mini-batch approach
stochastic gradient descent,population loss,SGD computes a stochastic unbiased estimate based on the population loss.
continuous time counterpart,gradient flow,There is a continuous-time version of GD called gradient flow
learning setting,convex and non-convex problems,SGD is often used for optimizing both convex and non-convex learning tasks.
function f,loss function,F represents a loss function in the optimization context
gradient flow,potential functions,Lyapunov potentials are a popular tool for understanding convergence of Gradient Flow. A potential function is any non-negative function that decreases along GF paths.
lyapunov potentials,monotonicity property,The monotonicity property helps to show asymptotic convergence of Gradient Flow to stable points.
potential functions,rate of change,The rate of decrease of a potential function along the GF path is related to the suboptimality of the objective.
admissible potentials,differentiable potential function,An admissible potential is a differentiable function with a specific monotonic relationship with the gradient flow.
set w,gradient flow path,GF paths are considered within the set W.
initial points w0,convergence,For any initialization w0
potential function g,objective function,The potential function's decrease is related to the suboptimality of the objective at a particular point.
admissible rate functions,behavior of gf,Characterizes the relationship between rate functions and the gradient flow (GF) dynamics
gradient flow (gf),property (a) - improved guarantees,Property (a) connects the fact that running GF for more time leads to better performance bounds.
property (b),compatibility of rate function,This mysterious property ensures that additional information about the GF path enhances the rate function's accuracy.
relaxed version,remark 1,The relaxed version provides a clearer interpretation and implies Property (b)
r,sub-optimality upper bound,R represents an upper bound on sub-optimality
w,gf path,w is a point on the GF path
admissible rate function,new rate function ¯r,An admissible rate function can be constructed to always satisfy a condition
theorem 2,admissible rate functions and potentials,The theorem establishes a connection between admissible rate functions and the construction of admissible potentials relative to a function F.
function f,potentials,The theorem relates gradient flow to the potential landscape
rate,equivalence,Property (6) implies an equivalence between the rates R and the formalized property in Proposition 1.
proposition 1,rate of f,Proposition 1 states that the rate of F is equivalent to satisfying property (4).
admissible potential,f (with w),F is an admissible potential for F with respect to w.
polyak-łojasiewicz (pl) property,f,F satisfies the PL property
theorem 2,rate,Theorem 2 implies a connection between the rate and the potential function.
linearizability,gf has the admissible rate fwt,GF's rate is equivalent to F being linearizable with respect to w.
geometric property,gf on f,GF enjoys the geometric property if and only if F has a specific relationship with its gradient and Hessian.
remark 2,admissible rate r,Remark 2 characterizes the connection between GF rates and the geometry of F.
admissible potential,gradient descent (gd),An admissible potential is used for analyzing the convergence of the gradient descent algorithm.
initial point,suboptimality,The suboptimality of a function at a point is related to the GD iterate's progress starting from the initial point.
second-order taylor's expansion,potential function,The expansion helps to show the relationship between the potential function and the GD iterate's update.
linear term,upper bounds suboptimality,The linear term in the Taylor's expansion provides an upper bound on the suboptimality at each iteration.
step size,convergence,The step size affects the convergence behavior of the GD algorithm.
sequence of iterates,gd algorithm,The sequence generated by the GD algorithm is analyzed using the properties of the potential function.
expected suboptimality,time t,The expected suboptimality of the final point is bounded by the behavior of the second-order term over the given time period.
linearizability,rate function,Proposition 2 states that F is linearizable
