node_1,node_2,edge
call-and-response,musical technique,Call-and-response is a type of musical technique that enhances the creativity of music.
call-and-response,human dialogue,Call-and-response in music mirrors the back-and-forth nature of human dialogue.
call-response dataset (crd),musical pairs,The Call-Response Dataset (CRD) contains 19
knowledge-enhanced learning-based method,machine creativity,A knowledge-enhanced learning-based method is designed to bridge the gap between human and machine creativity.
composition module,call-response pairs,The composition module is trained using the call-response pairs.
composition module,musical knowledge,The composition module is supplemented with musical knowledge in terms of rhythm
automatic music composition,computational creativity,Automatic music composition is a classic research topic in computational creativity.
automatic music composition,visual arts,Compared to visual arts like painting
music,visual arts,Music is inherently more abstract than visual arts like painting
music,machine intelligence,Studying the abstraction in music allows machines to emulate human musicians
music composition,sequence-to-sequence models,Recent trends leverage sequence-to-sequence models to capture creativity in music composition
music composition,data-driven models,The effectiveness of data-driven models in music composition depends on extensive training datasets
music composition datasets,text and image datasets,Music composition results in smaller datasets compared to those for text and images
data-driven models,creative composition techniques,Data limitation challenges the ability of data-driven models to master complex creative composition techniques for evoking aesthetic and emotional depth in music
call-and-response,music composition technique,Call-and-response is a fundamental compositional technique in human-composed music that expresses creativity
call-and-response,antecedent and consequent phrases,In musicology
call-and-response,improvisation and choral settings,Call-and-response technique is pivotal in improvisation and choral settings in music
improvisation,choral settings,Improvisation and choral settings are both settings in which the technique of call-and-respose can play a pivotal role.
technique,compositional structures,The technique of call-and-response enriches compositional structures by adding layers of creativity
creativity,call-and-response,Creativity is expressed through the technique of call-and-response which contributes to effects such as growth
human-composed music,machine-composed music,Call-and-response is foundational in human-composed music for expressing creativity
automatic music composition,human comprehension and appreciation,Unrestricted freedom in automatic music composition might yield pieces beyond human comprehension and appreciation
call-and-response technique,music generation products,The most advanced music generation products underrepresent the call-and-response technique.
music,call-and-response technique,The call-and-response technique is used in music to convey creativity.
automatic music composition models,creativity,Current automatic music composition models struggle to convey creativity effectively.
call-response dataset (crd),machine-composed music,The Call-Response Dataset (CRD) is used to enhance the creativity of machine-composed music.
call-response generator (crg),machine creativity,The Call-Response Generator (CRG) bridges the gap between human and machine creativity.
automatic music composition,learning-based methods,Automatic Music composition can be broadly divided into two primary streams
musiclm,audio generation products,MusicLM is an example of prompt-based audio generation products.
human-composed music,machine-composed music,There is a gap between human-composed and machine-composed music.
machine-composed music,midinet,MidiNet is a model used in the composition of machine music.
machine-composed music,musegan,MuseGAN is a model used in the composition of machine music.
machine-composed music,music transformer,Music Transformer is a model used in the composition of machine music.
machine-composed music,pop music transformer,Pop Music Transformer is a model used in the composition of machine music.
machine-composed music,size of the music data,Increasing the size of the music data might improve the quality of machine-composed music but requires significant resources.
machine-composed music,compositional techniques,Machine-composed music often overlooks specific compositional techniques
music composition,learning-based and rule-based methods,Researchers have designed a combination of learning-based and rule-based methods for music composition.
music composition,music theory,Incorporating music theory into learning-based and rule-based methods reduces the reliance on vast data samples and closely emulates the human process of studying composition.
learning music theory,listening to music pieces,These are two key components in the process of studying music.
learning-based methods,rule-based methods,Combining these two methods can enhance the quality of automatic music composition.
knowledge-enhanced automatic music composition methods,incorporating knowledge,These methods involve incorporating different types of knowledge into machine learning models for composition.
attention mechanisms,improved structure and coherence,Recent studies have explored the use of attention mechanisms to improve the structure and coherence of music.
reinforcement learning algorithms,generating music with specific characteristics,Reinforcement learning algorithms are used for generating music with specific characteristics like motif and harmony.
automatic music composition,call-and-response technique,There is a deficiency in reproducing the call-and-response technique in automatic music composition.
call-and-response generator,research gap,There is a research gap in developing a refined call-and-response generator.
call-response datasetannotation process,three annotators with musical training backgrounds,Three annotators with musical training backgrounds were enlisted for the Call-Response DatasetAnnotation Process.
three annotators,manually identify each call-response pair,The annotators were asked to manually identify each call-response pair in the music.
all music,original dataset,All identified call-response pairs preserve the information from the original music dataset.
annotators,music,annotators are asked to annotate all music independently
pairs,original dataset,pairs preserve the information from the original dataset
original dataset,three tracks,the original dataset consists of three tracks: melody
third annotator,extracted call-response pairs,the third annotator independently scrutinized the extracted call-response pairs
discrepancies,all three annotators,in situations where discrepancies were identified
dataset collection process,appendix a1,a detailed dataset collection process is described in Appendix A1
calls and responses,rhythm,melody
dtw distance,maximum common subsequence (mcs),dynamic time warping (DTW) distance and maximum common subsequence (MCS) are used as metrics
dtw,note position and note duration,for rhythm and melody evaluation
attributes,note position and note duration,Attributes include note position and note duration in the context.
dtw distance,note position and note duration,DTW distance is computed for both note position and note duration.
rhythm quality (rq),dtw distance,Rhythm Quality is calculated using the DTW distances of note position and note duration.
melody quality (mq),dtw metric,Melody Quality is calculated using the DTW metric
harmony quality (hq),mcs of chord progressions,Harmony Quality is measured using the MCS of chord progressions between two music pieces.
dataset statistics,call-response pairs,Dataset Statistics includes the total number of call-response pairs.
crd,call-and-response technique,CRD is the first to annotate the call-and-response technique in automatic music composition.
music pieces,note and chord numbers,Music pieces have certain note and chord numbers.
music pieces,notes,Music pieces feature approximately 65 notes
music pieces,chords,Music pieces feature approximately 16 chords
call-and-response,length,The lengths of call-and-response are similar in most cases
call-response pair,rhythm,Most call-response pairs exhibit similar rhythm patterns
call-response pair,melody,Most call-response pairs exhibit similar melody patterns
call-response pair,harmony,Most call-response pairs have distinct harmony patterns
n-gram,generated responses,N-gram is used to measure the diversity of the generated responses in music
n-gram,language models,N-gram is widely used for assessing the diversity of text generated by language models
n-gram,music composition,N-gram is adopted in music composition
crg,call-and-response generation,CRG is a model designed for call-and-response generation in music
crg,music piece,CRG uses a music piece as input
crg,complementary response,CRG produces a complementary response based on diverse music candidates
music candidates,creative results,music candidates are used to generate creative results
