node_1,node_2,edge
machine intelligence,continual learning,Machine intelligence is the focus
next generation of machine intelligence,continual learning,These two concepts are directly related
spiking neural networks (snns),artificial neural networks (anns),SNNs are compared to ANNs
spiking neural networks (snns),biological neurons,SNNs are suggested to have characteristics similar to biological neurons
selective sparse activation principle,context gating in biological systems,This principle is inspired by biological systems
novel snn model with selective activation,continual learning,The model is designed to achieve continual learning using the selective activation mechanism.
trace-based k-winner-take-all (k-wta),selective activation,K-WTA is a component of the model that contributes to the selective activation process.
variable threshold,selective activation,Another component
mnist and cifar10 datasets,class incremental setting,Experiments are conducted on these datasets under the class incremental setup
proposed snn model,competitive performance,The model achieves competitive performance compared to other methods.
proposed snn model,regularization-based methods,The model is compared to other regularization-based methods used with traditional ANNs.
machine intelligence,artificial neural networks (anns),Machine intelligence includes artificial neural networks
artificial neural networks (anns),spiking neural networks (snns),ANNs are contrasted with spiking neural networks
spiking neural networks (snns),neuromorphic hardware,SNNs have the potential to integrate with neuromorphic hardware
continual learning,spatiotemporal dynamics specificity in snns,The paper explores using spatiotemporal dynamics in SNNs to facilitate continual learning in AI.
biological systems,context,Context plays a significant role in modulating information processing in biological systems
context,modulation,filtering
self-driving cars,wearable devices,Both self-driving cars and wearable devices exemplify the new generation of applications that demand advanced machine intelligence.
context gating mechanism,memory interference,Context gating facilitates the reduction of memory interference between similar experiences.
snns model,relational property,The SNNs model exhibits the relational property with the context gating mechanism.
sparsity,advantageous,Owing to sparsity
temporal dimension expansion,sparsity,Sparsity arises from the expansion of the temporal dimension and discrete information transmission in SNNs.
discrete nature of information transmission,spike,The 'spike' is the discrete nature of information in SNNs.
synaptic weight update,ann,In SNNs
weight plasticity,catastrophic forgetting,The sparsity in synapse plasticity helps mitigate catastrophic forgetting in SNNs.
catastrophic forgetting,continual learning scenario,Catastrophic forgetting is a concern in continual learning.
enhancing neural dynamics characteristics,catastrophic forgetting alleviation,The paper explores how to alleviate catastrophic forgetting by improving neural dynamics in SNNs.
continual learning techniques,regularization-based techniques,Regularization-based techniques are a group within primary continual learning methods.
regularization-based techniques,ewc (kirkpatrick et al. 2017),EWC is an example of a regularization-based technique that preserves synaptic connections.
regularization-based techniques,mas (aljundi et al. 2018),MAS is another regularization-based technique that calculates parameter importance to limit changes.
regularization-based techniques,si (zenke,poole
rehearsal-based techniques,preserving key samples,Rehearsal-based techniques involve retaining important data points to enhance knowledge retention.
rehearsal-based techniques,van de ven,siegelmann
architecture-based techniques,kang et al. (2022),Kang et al.'s work is part of the architecture-based category that adjusts network architecture.
architecture-based techniques,yoon et al. (2017),Yoon et al. also contribute to architecture-based methods for task performance enhancement.
partitioning/exansion of subnetworks,architecture-based methods,These methods modify the network structure to handle multiple tasks
purposeful partitioning/expansion of subnetworks,stable performance between split tasks,These methods exhibit stable performance due to the way they divide and expand subnetworks for each task.
stochastic langevin dynamics with local stdp,continual learning,Antonov et al. (2022) use this approach to determine synaptic weight importance for unsupervised continual learning.
online rule base,bayesian snn model,Skatchkovsky et al. (2022) introduce an online rule base based on this model for continual learning.
evolutionary strategies,firing threshold of classifier,Hammouamri et al. (2022) train an external network with evolutionary strategies to adjust these thresholds for continual learning.
local plasticity,bias correction,Tadros et al. (2022) use local plasticity to help correct bias after learning new tasks.
conversion algorithm,rate-coding to spike-coding,This algorithm aids in switching coding schemes to support continual learning in SNNs.
selective activated top-k function,efficient solutions for continual learning,Bricken et al. (2023) and Shen et al. (2021) investigate mechanisms similar to this function for ANNs
neural networks,continual learning mechanism,The study aims to understand the continual learning mechanism at the rate-coding level for these networks.
rate-coding,temporal neural dynamics,The context explains that rate-coding prevents explaining the continual learning mechanism of neural networks at the level of temporal neural dynamics.
temporal neural dynamics,biological neurons,These dynamics are stated to be distinct from the innate sequential learning abilities of biological agents.
intricate algorithms,additional storage usage,The aforementioned techniques require both intricate algorithms and extra storage.
task-specific knowledge,deviation from innate sequential learning,These techniques deviate from the way biological agents learn
our approach,neural dynamics augmentation,Our method aims to attain the same objective by augmenting neural dynamics
context gating,possible biological learning process,Context gating is described as more proximate to the actual biological learning process.
selective activation,potential continual learning model of snns,Selective activation is the basis for developing a continual learning model in SNNs.
snns with selective activation,feature extractor,The architecture includes a feature extractor for complex tasks.
snns with selective activation,multi-layer snn,This architecture enables the network for continual learning.
temporary k-wta mechanism,hidden layer neurons,Applied in the hidden layer to minimize interference between tasks.
variable firing thresholds,neurons,Used to enhance the network's ability to handle continual learning.
mutual interference,different tasks,Mutual interference occurs between various tasks.
neurons with variable firing thresholds,silent neurons,Silent neurons are encouraged to participate due to neurons with variable firing thresholds.
task setup,continual learning task,The task is a continual learning task under the class-IL scenario.
class-il scenario,n sequential tasks,There are N sequential tasks in total within the class-IL setup.
training pipeline,n learning phases,The training pipeline consists of N learning phases
data di,ci classes,Each phase has data Di containing samples from ci classes.
training stage,current task,During training
model evaluation,j=1 cj classes,After training
trace-based k-wta mechanism,winner-takes-all (wta) mechanism,Inspired by WTA mechanisms found in animal neural circuits.
inhibitory neurons,excitatory neurons,Inhibitory neurons collect excitation and prevent most neurons from firing.
winner-task-all (wta) mechanism,k-wta mechanism,WTA is a type of K-WTA
spike timing-dependent plasticity (stdp),synaptic plasticity rule,STDP is a form of synaptic plasticity that updates weights based on the timing difference between pre- and post-synaptic neuron spikes.
spike timing-dependent plasticity (stdp),trace,STDP uses a variable 'trace' that updates with each spike and decays between them
discrete nature of spikes,confusion,Confusion arises because of the discrete nature of spikes
future information,gating signals,Using future information for past event gating is considered不合理
temporal rationality,lack,The process lacks temporal rationality as it incorporates future information into past events.
trace-based k-wta component,mask generation,The trace-based K-WTA component is used to generate a mask that filters out the K largest traces.
neuron's membrane potential,spiking function,The spiking function
input to the neurons,state update,The state update
linear approach,variable threshold,A linear approach is adopted for implementing the variable threshold
upper bound (thmax),lower bound (thmin),Threshold values have an upper bound (Thmax) and a lower bound (Thmin)
firing threshold (vth),counter (c),The firing threshold (Vth) is adjusted based on the accepted firing count (C)
firing threshold,counter (c),C records accepted firing numbers of neurons; the threshold changes at a controlled rate (p)
neurons,variable threshold,threshold change makes it harder for previously activated neurons to respond to old classes
sub-networks,formation,facilitation by the two components (threshold and input control)
over-dense input,abnormal performance,caused by excessively high firing rates due to backpropagation and SNN limitations
l2 normalization,input layer,applied to control sparsity and prevent high firing rates
dale's rules,technique,used to avoid 'stale momentum' problem
sgd optimizer,technique,also applied to address the same issue as Dale's rules
training method,snn image classification,consistent with standard algorithm in each learning stage
snn (spiking neural networks),training process,uses standard methods for image classification during training
snn (zhu et al. 2023),image classification algorithm,SNN is a type of algorithm used for image classification
stbp (wu et al. 2018),training method,STBP is utilized to train the learnable parameters within the network
cross entropy,loss function,Cross entropy is calculated between the network's outputs and labels during training.
continual learning problems,application context,The proposed framework is designed to address continual learning tasks where data is divided into multiple tasks.
splitcifar10,dataset,This is a benchmark dataset created by dividing CIFAR10 randomly into 5 tasks with 2 classes each.
pre-trained feature extractor,component,Used to transform samples into latent embeddings
splitmnist,additional dataset,Also evaluated for model performance
split-cifar100,dataset,Similar to splitCIFAR10 but with CIFAR100
cifar100 dataset,extension,Additional experiments on this dataset are conducted in the supplementary materials.
