node_1,node_2,edge
logical functions,generalization on the unseen (gotu) setting,The context focuses on learning logical functions with a particular emphasis on the GOTU setting
representative data sampling,challenging,The rich combinatorial nature of data in reasoning tasks makes it difficult to obtain comprehensive and representative samples.
network architectures,(s)gd performance,The study compares different network architectures' ability to generalize in the GOTU setting when trained with (S)GD.
transformer models,min-degree-interpolator,For Transformers and some other network instances
random features models,min-degree-interpolator,Similar to Transformers
diagonal linear networks,min-degree-interpolator,Diagonal linear networks fall into the category of models that learn a min-degree-interpolator in the unseen data.
length generalization problem,explanation,The findings provide an explanation for why neural networks struggle with longer inputs in certain tasks.
mean-field networks,leaky min-degree solutions,Mean-field networks tend to learn leaky min-degree solutions when trained with larger learning rates.
curriculum learning,degree-curriculum,Degree-Curriculum is a proposed algorithm that improves learning efficiency by gradually increasing the complexity of functions.
representative data,learning,The context discusses the point at which there is sufficient data for learning
images,text,Both images and text are mentioned as domains where a good understanding of relevant architectures is important.
reasoning components,departure from classical perception tasks,Tasks involving reasoning are distinguished from traditional image and text perception tasks.
arithmetic and algebra,synthetic tasks,These tasks are listed together
pvr,lego,Both PVR and LEGO are mentioned as examples of synthetic tasks.
clevr,visual reasoning,CLEVR is an example of a task that involves visual reasoning.
physical reasoning,phyre,Phyre is an example of a task demonstrating physical reasoning.
algorithmic data,clrs,CLRS is mentioned as an example of algorithmic data.
reasoning on graphs,mahdavi et al. (2022),Mahdavi et al.'s work is cited as an example of reasoning on graphs.
discrete/combinatorial nature,input space,Tasks with discrete or combinatorial inputs often have insufficiently sampled data on a low-dimensional manifold.
text,amplified combinatorial nature,Combinatorial nature is more pronounced in tasks like arithmetic due to symbol combinations.
generalization,ood generalization,Generalization is a broader concept
gotu (generalization on the unseen,logic reasoning,and degree curriculum)
standard neural network architectures,gotu metric,These architectures are studied in terms of their performance on the GOTU metric
min-degree-interpolator (md interpolator),learned solutions on unseen domain,For certain network models like random features model and deep diagonal linear networks
transformer architecture,md bias (min-degree bias),Transformers are observed to exhibit the MD bias
large language models (llms),scaling laws,LLMs and scaling laws are examples of the recent success in leveraging increased data and computational power for better generalization
memorization,voided on the unseen domain,Memorization is less effective in unseen domains
degree curriculum,gotu,The degree curriculum is a component of the GOTU metric
model class,training set,The richness of the model class affects the estimation error
training set,training algorithm,The estimation error also depends on the properties of the training algorithm.
richness of the training set,ood generalization,In the context of OOD generalization
deep learning applications,classical generalization objectives,The paper proposes to deviate from classical generalization objectives
data domain,ood generalization,OOD generalization refers to a scenario where part of the data domain is unseen during training but used at testing.
algorithm,bias on the unseen,Different algorithms have implicit biases on the unseen data domain
network architectures,bias on the unseen,Network architectures influence the bias on unseen data
bias on the unseen,network architectures,The objective of the paper is to understand this 'bias on the unseen' specifically for different network architectures.
bias on the unseen,boolean target functions,This bias applies to various network architectures and Boolean target functions
definition 2.1,generalization error,Definition 2.1 defines generalization error when train and test distributions differ
definition 2.1,loss ℓ,The algorithm's performance is measured by the loss ℓ between the learned function ˜f and the true function f on unseen data.
definition 2.2,generalization on the unseen,Definition 2.2 focuses on a specific scenario where some part of the domain is unseen during training and tested later on the full set.
unseen domain,holdout set,The unseen domain
strong case,in-distribution generalization,The strong case considers in-distribution performance when the unseen part is included at testing time.
strong case,out-of-distribution generalization,It also examines the algorithm's ability to generalize to out-of-distribution data.
parity function,permutation-invariance,The parity function is an example of a permutation-invariant function. Permutation symmetries are favored by models like those proposed by Ravanbakhsh et al.
permutation-equivariance,majority function,The majority function is an example of an equivariant Boolean function
global bit flipping,equivariance,Global bit flipping is the action that maintains the equivariance property in the majority function. Neural networks can learn such equivariances to generalize to unseen data.
multi-task setting,meta-learning,Meta-learning
fourier-walsh transform,boolean functions,The Fourier-Walsh transform is a tool for analyzing functions mapping from {±1}d to R
random features model,diagonal linear networks,related in the context of being analyzed rigorously
relu networks (transformers),s(g)d convergence,empirically related
fourier-walsh boolean analysis,vanishing ideal,mathematical concepts discussed together
minimal degree-profile interpolators,degree-profile of f(x) + ∆(x)(1 - x1)(1 - x2),related in the context of finding the lowest degree representation
degree-profile,highest degree monomials,conceptual connection
maj(x1,x2,x3)
x1,x2,x3
x1 + x2 + x3 - x1x2x3,initial function,modified by ∆(x) to achieve lower degree
x1 + x2 + 2x3 - x1x3 - x2x3,degree 2 representation,result after applying ∆(x)
figure 10,numerical experiments,illustrative
fourier-walsh boolean analysis,vanishing ideal,The context discusses a connection between Fourier-Walsh Boolean analysis and the vanishing ideal
vanishing ideal,minimal degree-profile interpolators,These are mentioned as related to the vanishing ideal in the context of neural networks
minimal degree-profile interpolators,implicit bias of neural networks,The implicit bias of neural networks is linked to minimal degree-profile interpolators
random features model,kernel methods,The random features model is initially introduced to approximate kernels
random features model,ntk regime,Random features models are also seen as approximations of neural networks in the NTK regime
latent function h,sparse boolean functions,The latent function h is used to learn sparse Boolean functions
sparse boolean functions,random features (rf) model,The RF model is applied to learn sparse Boolean functions
unseen domain,unseen data,The unseen domain is distinguished from unseen data
strongly expressive activation functions,polynomial activation functions,Polynomial activation functions
strongly expressive activation functions,random features model,In the random features model
random features model,gradient descent/flow,The model reaches an interpolating solution
f_d,n_rf(u),mindeginterp(f
min-degree interpolator,fourier-walsh basis,The minimality condition is investigated in the Fourier-Walsh basis to understand the properties of the interpolators.
random features generated by σ,degree-profile,Random features from a strongly expressive σ have a decaying degree-profile
diagonal linear neural networks,lower degree bias,In the context
diagonal linear neural network (dlnn),bias,A DLNN with bias is defined as having only one bias parameter at the last layer
gradient flow,learning,Gradient flow is used for learning linear functions in the context of diagonal neural networks.
linear function,f(x1,...
depth l ≥ 2,frozen k-th component,During training
αmax,dependence on l,αmax is an upper bound that increases with the depth L of the network.
high-degree monomial,xk,The high-degree monomial xk is a specific case of the term xk
training loss,convergence,The training loss converges to zero during the training process.
gradient flow,parameters,The proof involves analyzing the trajectory of gradient flow on the model's parameters.
frozen variable,xk,Xk being frozen means it does not contribute to the bias learned by the neural network.
bias parameter,bias,The bias is almost learned by the bias parameter at a certain point during training.
xk = 1,role,The role of xk = 1 remains small after a specific time point.
boolean influence,inf k(f ),Inf k(f ) represents the Boolean influence of the k-th bit
k-th bit,o'donnell (2014),The reference is made to O'Donnell's work in the context of discussing k-th bit.
fully connected linear neural networks,abbe et al.,2022a
bias parameter of the last layer,target function,The bias parameter of the last layer is said to learn the bias of the target function.
first step of the proof,bias parameter of the last layer,This refers to the initial part of the proof where only the last layer's bias learns.
second step of the proof,bias remains almost the same,The second step involves demonstrating the consistency of bias after the initial learning phase.
experiments,min-degree bias of neural networks,The experiments focus on studying the min-degree bias in neural networks.
four architectures,multi-layer perceptron (mlp),One of the architectures mentioned is a multi-layer perceptron with 4 hidden layers.
random features model,definition 3.5,Another architecture is the random features model
transformers,vaswani et al.,2017
2-layer neural network,mean-field parametrization,A 2-layer network with mean-field parametrization is also studied.
md bias,strategy for curriculum learning,The context suggests that the MD bias is transformed into a strategy to improve sample complexity and guide learning.
length generalization,difficulty of,Length generalization is the challenge being evaluated
parity problem,variants,There are two variants of the parity problem: increasing the number of bits during test and fixed-length training with limited -1's.
bounded number of -1's,radius r hamming ball,During training
unique function fr,md interpolator,fr is the function that agrees with f within the radius r Hamming ball
degree k,larger than (k-1)^2.r,When f is a parity function of degree k
parity function,low-degree alternative,The parity function has a degree r alternative. When a low-degree alternative exists
training samples,br,Training samples belong to Br
degree r alternative,full function of degree d,The degree r alternative is a competing concept to the full function with degree d.
min-degree bias,generalization in neural networks,Min-degree bias affects how neural networks learn
neural networks,generalization,Neural networks struggle to generalize when the length of inputs increases
