node_1,node_2,edge
danceanyway,generative learning method,DanceAnyWay is a type of generative learning method.
generative learning method,synthesizing beat-guided dances,The method's primary purpose is to generate synchronized dances with music.
3d human characters,target dances,DanceAnyWay synthesizes dances for these characters.
beat frames,rhythm,pitch
sequence-to-sequence learning framework,beat poses synthesis,Used to create dance movements at beat frames.
repletion level,rhythm,pitch
adversarial learning framework,plausibility enforcement,Helps ensure the generated dance sequences are realistic.
randomized temporal contrastive loss,diversity in synthesized dances,Promotes diversity by avoiding repetitive movements.
aist++ dataset,evaluation,Used for benchmarking and assessing performance.
motion quality metrics,improvements,DanceAnyWay shows improvement in these metrics compared to baselines.
motion diversity metrics,improvements,Also shows improvement in avoiding motion repetition.
motion quality metrics,motion diversity metrics,Our method improves upon current baselines by 7% - 12% in motion quality and 1.5% - 4% in motion diversity.
visual quality of synthesized dances,motion quality,The samples generated by our method had a 9%-48% higher preference and a 4%-27% better score in motion quality compared to the best current baseline.
visual quality of synthesized dances,synchro-nization,The method also showed improved synchronization
danceanyway,method,DanceAnyWay is the proposed method for synthesizing dances
dance motions,expression and communication,Dancing serves as a form of both expression and communication across societies and cultures.
dance motions,temporally cohesive and structured,The space of dance motions is characterized by temporal coherence and structure.
dance motions,complexity,The complexity of dance motions drives extensive research in various applications.
digital characters,character design,Research has been focused on generating digital characters for character design purposes.
storyboard visualization,consumer media,Storyboards are used for visualizing content in consumer media
metaverse tools,omniverse,Omniverse is a platform that builds tools for the metaverse
music and dance,relationships,Research also explores the relationships between music and dance
music and dance relationship,dance generation,The context discusses the connection between music and dance
temporal inconsistencies,dance generation,These methods suffer from temporal inconsistencies when creating dance sequences.
motion freezing and instability,dance generation,Li et al. (2021a) highlights issues with motion freezing and instability during the generation process.
seed poses,dance generation,Seed poses are commonly used to ensure plausibility but lose relevance over time for longer sequences.
diffusion-based approaches,dance generation,Diffusion-based methods offer better control but have slower inference speed and require extensive parameter tuning.
quantized vectors,dance sequence representation,Tokenization into quantized vectors sacrifices fine-grained diversity for ease of generation.
dance bursts or drops of energy,dance generation,Dancers' energy patterns at audio beats suggest a useful coarse structure for dance creation.
temporal diversity enforcement,dance generation,Our approach focuses on explicitly incorporating temporal diversity to avoid repetition in long sequences.
generative process,long dance sequences,The generative process aims to create long dance sequences.
danceanyway,method,DanceAnyway is the introduced method
danceanyway,3d dances,DanceAnyway generates plausible 3D dances from audio.
temporal levels,beat level,Dance involves learning correlation at two temporal levels: beat and repletion.
temporal levels,repletion level,Repletion level corresponds to dance poses between beat frames.
randomized temporal contrastive loss,diversity,This loss enforces diversity in motion between distant segments.
beat poses,dance characteristics,Beat poses represent the underlying dance characteristics for the audio.
beat poses,remainder/repletion poses,Given beat poses
sequence-to-sequence learning,generative adversarial learning,Hierarchical method combines sequence-to-sequence and GAN for synthesis.
mixamo characters,rendering,Results are rendered using Mixamo characters to visualize the generated dances.
main contributions,temporally hierarchical learning,One of the key contributions is the hierarchical learning approach.
