node_1,node_2,edge
gan-based approaches,model collapse,GAN-based approaches are prone to model collapse in an unpaired setting due to lack of content constraints.
dag,parameter-free,property
dag,negligible computational overhead,requirement
enco,model performance,improves
enco,state-of-the-art,achievement
image-to-image translation (i2i),wide range of applications,includes
unpaired setting,content constraints,lack of
adversarial loss,model collapse,prone to
generative adversarial networks (gan),reconstruction-based solutions,category
cyclegan,typical approach,example of
