node_1,node_2,edge
surrogate reward function,agent's reward function,The surrogate reward function is used to reshape the agent's reward function.
explorable policy,agent's behavior,Searching for an explicable policy is equivalent to shaping the agent's reward function.
eps (method),explicable behaviors,Our method EPS generates explicable behaviors that balance task performance and human expectations.
human expectations,task performance,Collaboration depends on meeting human expectations; optimal agent behavior should align with them.
drone navigation scenario,autonomous driving domain,An example domain where EPS is evaluated is drone navigation
human observer,trust,Loss of trust occurs when the agent's behavior is unexpected to the human collaborator.
drone,human inhabited environment,Drones are expected to operate in environments shared with humans.
curved pathway,optimal behavior,The curved pathway is more optimal because it involves fewer sharp turns
expected behavior,human observer's perception,The straight path is perceived as more expected by humans due to its resemblance to typical behavior.
explicable behavior,agent's optimal behavior,Explicable behavior goes beyond just being optimal; it also considers human expectations.
explicable behavior,human's expected behavior,The problem setting of explicable policy search aims to reconcile the agent's behavior with human expectations.
model reconciliation problem,eps (explicable policy search),Explicable policy search is a type of model reconciliation problem where the agent's behavior aligns with human expectations.
agent,human's expectation,Our method considers human feedback based on their expectations to improve the agent's behavior.
autonomous vehicle,owner's feedback,An autonomous vehicle can learn from its owner's feedback while adhering to standardized requirements.
autonomous vehicle,safety,comfort
human's expectation,domain dynamics,The challenge lies in the fact that the human's expectation is hidden and must be learned
human's belief about domain dynamics (t h a),reward model (rh),A straightforward solution involves learning both T H A and rH from human feedback
surrogate reward function,human's belief about domain dynamics (t h a),reward model (rh)
eps (explainable policy search),policy search process,The modified learning objective of EPS incorporates the surrogate reward function into the policy search process.
maximum entropy reinforcement learning,eps (explainable policy search),Though similar in some aspects
evaluation,navigation domains,We design navigation domains for evaluating our method
navigation domains,human's feedback,Human feedback is synthetic and generated based on the agent's expected behavior in modified domain dynamics.
baselines,traditional rl methods,Three baselines are compared to illustrate the key advantages of EPS under model differences.
human study,autonomous driving domain,A human study is conducted in the autonomous driving domain to demonstrate real-world relevance.
autonomous driving domain,existing human biases,Designs driving scenarios to reveal and address human biases about the vehicle's behavior.
driving scenarios,human biases,The context discusses designing scenarios to reveal human biases about the vehicle's domain dynamics
our method,explicable behaviors,The method generates safe and preferred behaviors compared to baselines
explicable policy search (eps),stochastic domains,EPS extends explicable planning to handle reinforcement learning in continuous state and action spaces
surrogate reward function,human feedback data,The paper proposes using a learned reward function based on human input to support explicable policy search.
communicative actions,explainable ai,This work falls under the broader area of explainable AI
explainable behavior generation,interpretable behavior generation,The difference lies in the former being implicit and human-friendly interpretation versus the latter's emphasis on explicit rationales under interpretable models.
deterministic domains,stochastic domains,The context contrasts classical planning in deterministic domains with the challenge of extending problem formulation to handle stochastic domains with continuous state and action spaces.
explicable planning,legible motion planning,Legible motion planning is mentioned as a problem setting where multiple candidate goals are considered
human's reward model,agent's reward model,The context assumes that the user's reward model may differ from the agent's
inverse reinforcement learning (irl),reward learning,Both IRL and reward learning are mentioned as approaches to learn the reward model from human data
human's belief about domain dynamics,inaccurate belief about domain dynamics,An inaccurate belief can lead to skewed human feedback and incorrect preference learning in IRL and related methods.
policy learning,human feedback,Policy learning methods
human's belief about domain dynamics,non-convergence during learning,The inaccurate belief can lead to non-convergence.
human's belief about domain dynamics,high variances in learned behaviors,An inaccurate belief can result in high variances.
