node_1,node_2,edge
generalized medical image segmentation,domain shift problem,The context discusses the challenge of generalized medical image segmentation
domain shift problem,distribution discrepancy,The domain shift problem refers to the significant distribution discrepancy between images from various sources.
shape-invariant representation,existing methods,Existing methods focus on learning shape-invariant representations to address the domain shift issue.
generalized representation,ideal,An ideal generalized representation exhibits similar pattern responses within the same channel across domains.
network,significant distribution discrepancy,The network aims to handle the significant distribution discrepancy by capturing similar patterns in multiple channels.
channel-wise decoupled deep features,proposed solution,The proposed method leverages channel-wise decoupled deep features to address this issue.
cross-attention mechanism,long-range dependency,The cross-attention mechanism helps mine the long-range dependency between deep and shallow features.
deep whitening transformation,relaxed,A relaxed deep whitening transformation is introduced to facilitate learning channel-wise decoupled features.
transformer segmentation model,dfq scheme,The decoupled feature query (DFQ) scheme is seamlessly integrated into the Transformer segmentation model for end-to-end learning.
proposed decoupled feature query (dfq),state-of-the-art performance,The DFQ scheme demonstrates superior performance
decoupled feature queries (dfq),transformer segmentation models,DFQ is proposed to be integrated into Transformer models for better domain generalization performance.
deep learning techniques,medical image segmentation,Medical image segmentation has seen rapid development due to the strength of deep learning techniques.
u-net (ronneberger,fischer,and brox 2015)
optic cup/disk segmentation,fundus images,The optic cup/disk segmentation task is performed on fundus images.
prostate segmentation,magnetic resonance imaging (mri),Prostate segmentation takes place on MRI scans.
state-of-the-art,fundus and prostate benchmarks,The proposed method outperforms the state-of-the-art by a significant margin on both Fundus and Prostate benchmarks.
channel correlation,feature redundancy,The channel correlation exists in DWT results
lf1,dwt,LF1 is used to address the problem of channel correlation in DWT
lf1(rdw_t),whitening transformation,LF1(RDW_T) is used to learn whitening transformations for F2
lf2(rdw_t),lf3(rdw_t),For simplicity
cross-domain scenario,representation ability,The channel-wise decoupled features
transformation,query,f(iQ) is used to generate the query
channel-wise decoupled features,first transformer block,Features from the first block are transformed into keys (fK) and values (fV) for cross-attention.
cross-attention,qi,k
generalized representation,first,second
feed-forward layer,normalization,These representations go through a feed-forward layer and normalization before decoding.
feature fusion,linear layer,A linear layer with parameters W1 and b1 fuses the decoded representations for segmentation.
semantic segmentation head,final prediction,The fused features are input to the segmentation head for generating the final prediction.
loss function,lseg,lirdw_t
lirdw_t,channel-wise sum,LiRDW_T is a channel-wise measure
prostate benchmark,optic cup/disc segmentation datasets,The Prostate benchmark includes four optic cup/disc segmentation datasets: Drishti-GS
prostate benchmark,t2-weighted mri cases,The Prostate benchmark consists of 116 T2-weighted MRI cases from six different domains.
drishti-gs,refuge,Both datasets are part of the DG Fundus benchmark
dsc (dice similarity coefficient),asd (average surface distance),Evaluation metrics for medical image segmentation
bigaug (zhang et al. 2020),saml (liu,dou
feddg (liu et al. 2021a),dofe (wang et al. 2020),Other competing methods in the domain generalization context.
ram-dsir (zhou,qi,and shi 2022)
intra-domain,inter-domain,Two baseline settings: training and testing on the same domain (intra-domain) vs. different domains (inter-domain).
deep feature query (dfq) framework,segmentation backbone,The DFQ framework consists of three key components
feature as query (fq),segmentation head,Without FQ
relaxed deep whitening transformation (rdwt),dfq framework,RDWT is another component of the DFQ framework
decoupled key and value,first transformer block (f1),The decoupled key and value are from the first block
decoupled queries,second,third
style-decoupled queries (f2,f3,f4)
dice similarity coefficient (dsc),accuracy metric,DSC is used to evaluate the performance of the segmentation models
average symmetric difference (asd),accuracy metric,ASD is another measure of accuracy
fundus benchmark,dataset for evaluation,Results on the Fundus benchmark are reported to compare the performance of different components.
proposed method,existing methods,The proposed method is compared to existing ones
decoupled feature query (dfq) learning scheme,domain generalized medical image segmentation,DFQ is specifically designed for domain-generalized medical image segmentation to address feature misalignment across domains.
relaxed deep whitening transformation (rdwt),enhance per-channel representation ability,RDWT is introduced to improve the representation capacity and reduce channel redundancy.
decoupled deep features as queries,channel-wise feature patterns,Decoupling deep features into queries helps in learning similar patterns across different domains.
proposed method,state-of-the-art performance,The proposed method demonstrates superior performance compared to other approaches.
