node_1,node_2,edge
biologically inspired design,problem-solving methodology,BID is a problem-solving methodology that applies analogies from nature to solve engineering challenges.
speedo engineers,shark skin,Speedo engineers designed swimsuits based on shark skin.
existing bid datasets,hand-curated and small,Existing BID datasets are hand-curated and small.
barcode,search engine,We introduce BARCODE (Biological Analogy Retriever)
natural language understanding and data programming,barcode,Using advances in natural language understanding and data programming
engineers and designers,real-world problems,BARCODE identifies potential inspirations for engineering challenges that are valuable to engineers and designers tackling real-world problems.
famous historical bid examples,barcode,BARCODE can retrieve inspirations that are valuable to engineers and designers tackling real-world problems
engineering innovation,bid,We view BARCODE as a step towards addressing the challenges that have historically hindered the practical application of BID to engineering innovation.
nature,source of inspiration,Nature is a rich source of inspiration for creative problem-solving.
bullet train's sonic boom problem,kingfishers,Engineers addressing the bullet train’s sonic boom problem drew inspiration from kingfishers
sonic boom problem,kingfishers,The sonic boom problem was inspired by kingfishers who dive without splashing water.
train's front,kingfisher’s beak,The train's front was redesigned after a kingfisher's beak to reduce booms and improve speed while conserving energy.
biologically inspired design,design approach,Biologically Inspired Design (BID)
biologically inspired design,analogies from biology,Analogies from biology are often used in Biologically Inspired Design (BID) and rely on serendipity.
engineers,amateur birdwatcher,One of the engineers involved in the bullet train case was an amateur birdwatcher.
biological knowledge,bio-inspirational information,While biological knowledge is abundant
potential inspirations,design problems,Only 3.36% of potential inspirations from a sample of 3416 provided insights for design problems.
hand-curated databases,biologically inspired design,Several hand-curated databases of Biologically Inspired Design (BID) exist.
insights,design problems,related concepts mentioned in the same sentence
hand-curated databases,bid,related concepts mentioned in the same sentence
asknature,online dataset,related concepts mentioned in the same sentence
biological phenomena,functional keywords,related concepts mentioned in the same sentence
dane,biological descriptions,related concepts mentioned in the same sentence
hand-curation,databases,related concepts mentioned in the same sentence
automatic methods,expand coverage,related concepts mentioned in the same sentence
zhao et al.,crowdsourcing annotations,related concepts mentioned in the same sentence
scientific articles,biomimicry-related content,related concepts mentioned in the same sentence
supervised learning approach,classifying scientific articles,related concepts mentioned in the same sentence
hard-coded rules,bio-inspiration,related concepts mentioned in the same sentence
causal-function verbs,query,related concepts mentioned in the same sentence
barcode,biological anal,related concepts mentioned in the same sentence
barcode,biological analogy retriever,Introduction of BARCODE
