node_1,node_2,edge
vanishing point detection,previous works,previous works commonly relied on techniques for vanishing point detection
vpdetr,end-to-end framework,VPDETR is a proposed novel end-to-end framework for vanishing point detection
vpdetr,manhattan and non-manhattan world datasets,VPDETR is applicable to both types of datasets
transformer decoders,positional embedding of anchor points,Transformer decoders use positional embedding of anchor points as queries
vanishing points,parallel lines in the 3d world,Vanishing points are intersection points of parallel lines projected onto the 2D image
vanishing point detection,fundamental problem,Vanishing point detection is a fundamental problem in 3D vision
accurate vanishing point detection algorithm,tasks like camera calibration,An accurate detection algorithm benefits tasks such as camera calibration
vpdetr,state-of-the-art methods,VPDETR achieves competitive performance compared to existing state-of-the-art methods
orthogonal loss,cross-prediction loss,Both losses are introduced to improve accuracy on Manhattan world datasets
vanishing point detection,traditional methods,traditional vanishing point detection methods include line/contour detection
deep learning approaches,vanishing point detection,deep learning has shown great potential in vanishing point detection tasks
neurvps,inference speed issue,NeurVPS needs to sample a large number of candidate points
lin et al. (2022),inference speed issue,similar to NeurVPS
tlc,transformer,TLC uses Transformer to classify straight lines into four categories
tong et al. (2022),additional line category,TLC requires additional line category classification
tlc,transformer,TLC uses Transformer for line classification.
tlc,additional line category annotations,TLC requires extra annotations for line categories.
post-processing,enhance performance,Post-processing is needed to boost performance in TLC.
detr,object detection,DETR is a work focusing on end-to-end object detection.
detr,transformer encoder-decoder architecture,DETR employs a transformer-based architecture for detection.
object queries,learnable queries,In DETR
set loss function,object permutation,DETR's set loss handles object permutation issues.
nms,hand-designed components,DETR eliminates NMS
deformable detr,convergence,Deformable DETR aims to improve the convergence of DETR.
dab-detr,performance,DAB-DETR focuses on enhancing the performance of DETR.
detr,other applications,DETR has been adapted for various applications in follow-up works.
vpdetr,vanishing point detection,VPDETR is proposed for end-to-end vanishing point detection.
vanishing point detection,vpdetr,VPDETR is an end-to-end framework proposed for vanishing point detection.
vpdetr,decoder part,The modification in VPDETR focuses on the decoder part.
anchor vanishing point positional encoding,vpdetr,VPDETR utilizes anchor vanishing point positional encoding as queries.
set prediction,vpdetr,VPDETR is based on set prediction
manhattan world assumption,vanishing points,The Manhattan world assumption deals with three orthogonal vanishing points in each image.
cross-prediction loss,manhattan world assumption,For the Manhattan world assumption
orthogonal loss,manhattan world assumption,Orthogonal loss is also introduced for the Manhattan world assumption to enhance accuracy.
vpdetr,state-of-the-art (sota) method (zhou et al. 2019a),VPDETR outperforms the SOTA method in terms of inference speed.
inference speed,vpdetr,VPDETR achieves an inference speed of 16 FPS.
manhattan world datasets,non-manhattan world datasets,VPDETR handles both Manhattan and non-Manhattan world datasets.
