node_1,node_2,edge
abstract,emphatic algorithms,Emphatic algorithms are discussed in the abstract for stabilizing reinforcement learning.
reinforcement learning,update rule,Reinforcement learning involves an update rule that can be selectively emphasized.
interest function,state importance,The interest function determines the intrinsic importance of each state in the reinforcement learning process.
adaptive methods,interest function,Adaptive methods allow the interest function to vary dynamically over states and iterations.
meta-gradients,interest function discovery,Meta-gradients are used to automatically discover an interest function that accelerates learning.
agent's learning process,learned interest function,The learned interest function contributes to the acceleration of the agent's learning process.
empirical evaluations,environments,Empirical evaluations are conducted across a wide range of environments to assess performance.
key quantities,value functions,In reinforcement learning
rl agent,world interaction,RL agents interact in large worlds with limited computational capacity.
trade-off,quantity prediction accuracy,A trade-off exists between the accuracy of predicting certain quantities in learning.
quantities,learning,predicted over the course of learning
standard rl algorithms,temporal differences (td),temporal differences (TD) is an example of standard RL algorithms
td(λ),update rules,unstable when combined with standard bootstrapping as in TD(λ)
emphatic algorithms,selective updating,apply selective updating while maintaining stability
current state,bootstrapping,accounts for how much the current state is being bootstrapped from
intrinsic measure,importance,measures importance relative to other states
interest function,practitioner,practitioner sets the interest function to a desired positive value
flexibility,question,added flexibility brings the question of selecting the interest function
previous works,hand-crafted solutions,propose hand-crafted solutions for the interest function
selective updating,emphatic algorithms,related to complex environments where external domain knowledge is difficult to encode
emphatic algorithms,complex environments,applied in situations where external knowledge is hard to encode
practitioners,uniform interest over states,usually use a uniform interest for all states in learning
rl learning process,non-stationary,inherently non-stationary
interest function,agent's updates,varies over training iterates in importance
adaptive learning,complex environments,studied for learning interest function where hand-crafting is impractical
meta-gradient framework,learning hyperparameters,has been successful in discovering hyperparameters
meta-gradients,interest function,proposed to learn and adapt the interest function online
intrinsic rewards,meta-gradient framework,successfully used within the framework for discovery
temporal abstractions,meta-gradient framework,also utilized within the framework for learning
interest function,meta-parameters,The interest function is parameterized by meta-parameters.
meta-parameters,gradient descent,Meta-parameters are updated using gradient descent.
policy,value function,Both policy and value function have parameters updated alongside the interest function.
online fashion,adaptation,Adaptation of the interest function occurs in an online manner.
off-policy setting,substantial gains,In the off-policy setting
on-policy control,adapting interest function,Adapting the interest function is crucial for consistent gains in on-policy control.
learned interest function,states of importance,The learned interest function discovers important states
emphatic algorithms,transfer learning experiments,Emphatic algorithms prove useful in transfer learning experiments due to their ability to identify important states.
markov decision process (mdp),tuple ⟨s,a
finite action space a,transition probability distribution p,The transition probability distribution P operates within the finite action space A in a Markov Decision Process (MDP).
transition probability distribution p,state s ∈ s,The transition probability distribution P defines the probabilities of moving from one state s to another in the MDP.
action a ∈ a,state s ∈ s,Action a taken in state s influences the transition according to P and determines the reward function r(s
reward function r(s,a),state s ∈ s
policy π,agent's behavior,The policy π specifies the agent's behavior in choosing actions a in states s.
expected discounted return,discount factor γ,The expected discounted return is influenced by the discount factor γ
value function v π(s),state s ∈ s,The value function V π(s) represents the expected return starting from state s under policy π.
temporal difference (td) algorithm,value parameters θ,The TD algorithm is used to update the value parameters θ in the process of learning.
discounted state occupancy measure,target policy π,The discounted state occupancy measure
emphatic algorithms,off-policy learning,Emphatic algorithms were developed to address challenges in off-policy learning.
function approximation,bootstrapping,Both function approximation and bootstrapping are mentioned in the context of challenges in off-policy learning.
emphatic temporal difference (etd),value parameters,ETD is an update rule for the value parameters in the context of policy evaluation.
θt,θt+1,θt is updated to θt+1 in the ETD update rule for value parameters.
importance sampling ratio,ρt,ρt represents the importance sampling ratio at time t.
interest function,i(·),i(·) is an arbitrary user-defined interest function that defines the intrinsic importance of each state.
follow-on trace,ft,Ft is the follow-on trace in the ETD update rule
interest function,state,The interest function affects how a state is valued in the learning process.
e td,stability,E TD's specific form ensures stability and convergence.
importance ratios,prior correction,Importance ratios are used for prior correction in another approach.
actor-critic setting,maximize the excursions objective,In the actor-critic setting
stationary distribution,discounted state occupancy measure,The stationary distribution replaces the discounted state occupancy measure in a certain context.
policy gradient,approximation,An approximation of the policy gradient is discussed
trace ft,off-policy policy evaluation,Trace Ft is relevant both in off-policy policy evaluation and control settings.
on-policy setting,target policy,In an on-policy setting
interest function,inductive bias,The interest function is intended to encode useful inductive bias by emphasizing certain states.
inductive bias,efficient way,Inductive bias can be efficiently encoded.
interest function,specific case,Interest functions are often designed for specific and simple cases.
emphatic algorithms,simple uniform interest,Most previous works on emphatic algorithms use a simple uniform interest over states.
usefulness,interest function,The usefulness of an interest function can vary during the learning process.
changing environment,continual learning,A changing environment is an example where the usefulness of interest can vary
single task setting,non-stationary manner,In the single task setting
adaptive interest function,advantage,An adaptive interest function offers an advantage
off-policy control,simple chain mdp,Off-policy control is demonstrated using a simple chain MDP with four non-terminal states.
sarsa,action-value function,One-step SARSA is used to learn the action-value function (Q-value) in the example.
behavior policy,going right,The behavior policy biases the agent towards going right in the three rightmost states.
target policy,learned,The target policy is what the agent aims to learn in this example.
policy,sarsa,policy is learned via SARSA
sarsa,emphatic weighting,SARSA with emphatic weighting is discussed
suboptimal solution,policy,misguided policy leads to a suboptimal solution
fixed interest function,sarsa,fixed interest function designed for SARSA
left states,right states,states on the left are to be emphasized
adaptive interest function,credit assignment,adaptive interest function influences credit propagation
optimal action,starting state,credit assignment reaches starting state for optimal action
emphatic sarsa,good policy,emphatic SARSA converges to a good policy
standard sarsa agent,emphatic weight,comparison with standard SARSA without emphatic weights
sarsa agent,emphatic sarsa,emphatic SARSA outperforms standard SARSA
fixed interest,emphatic sarsa,fixed interest is outperformed by emphatic SARSA
