node_1,node_2,edge
virtual reality,3d printing,The context suggests that virtual reality and 3D printing are mentioned together as emerging technologies
3d printing,game production,Both 3D printing and game production are mentioned as industries that could benefit from the developments in single-image 3D human reconstruction.
single-image clothed human reconstruction,pixel-aligned implicit models,Pixel-aligned implicit models are a type of deep learning method used for this specific reconstruction task.
marching cubes algorithm,implicit function,The Marching Cubes algorithm is employed to extract a mesh from the learned implicit function representing the human body surface.
sampling training scheme,pixel-aligned implicit models,A sampling training scheme is crucial for training pixel-aligned implicit models
fss,sampling training scheme,FSS (likely referring to a proposed approach) is contrasted with existing schemes
single-view human reconstruction,parametric methods,Single-view Human Reconstruction methods are broadly classified into two categories
parametric methods,smpl-x,Parametric methods
single-view human reconstruction,non-parametric methods,Non-parametric methods are another class of techniques used for single-view human reconstruction
fss (our method),pixel-aligned implicit models,FSS uses pixel-aligned implicit models to reconstruct thin body features without artefacts and offers extensions like NSP and MTL.
fss,normals of sample points (nsp),An extension to FSS
fss,mesh thickness loss (mtl),MTL is another extension to FSS
existing schemes,fss (our method),FSS compares favorably to existing schemes
spatial sampling scheme,binary labels,During training
spatial sampling scheme,depth-oriented sampling (dos),IntegratedPIFu addresses the limitations of the spatial sampling scheme by proposing the Depth-Oriented Sampling
depth-oriented sampling (dos),continuous labels,DOS scheme uses continuous labels instead of binary ones
depth-oriented sampling (dos),constrained displacement of surface points,In DOS
groundtruth human mesh,sample points,Sample points are generated by displacing mesh surface points of a groundtruth human mesh with normally-distributed noise.
groundtruth human mesh,binary labels,Sample points are assigned binary labels (0 or 1) indicating whether they are inside or outside the mesh.
implicit model,pixel-aligned,The proposed FSS scheme in IntegratedPIFu includes a pixel-aligned implicit model that benefits from the improvements in the sampling scheme.
surface points,mesh surface points,The context mentions that surface points are a subset of mesh surface points
continuous labels,pixel-aligned implicit model,Continuous labels provide supervision and simplify learning for a pixel-aligned implicit model during training.
constrained displacement,learning simplicity,Constrained displacement narrows down the meaning of labels
pixel-aligned implicit model,retaining thin body features,These models can reconstruct human meshes with thin features like ears and fingers due to the advantages of continuous labels and constrained displacement.
dos,flaws,The text mentions serious flaws in DOS
pifu,major building block,Many pixel-aligned implicit models
pifuhd,integratedpifu,Both PIFuHD and IntegratedPIFu share a similar architecture and pipeline
pix2pixhd network,normal map prediction,Pix2pixHD network is used to predict front and back normal maps
feature volume,mlp,A feature volume is produced from the concatenated normal maps and image
fss scheme,our contributions,FSS is one of the three contributions described
mesh surface,camera direction,The sample points' labels in DOS are based on the shortest distance to the mesh surface in the camera's direction
dos-trained pixel-aligned implicit model,front-facing surfaces,The model is designed to identify front-facing and back-facing surfaces
dos-trained pixel-aligned implicit model,side-facing surfaces,This model has problems with high-frequency artefacts and incorrect shapes on side-facing surfaces
dos,fss,FSS is proposed to address the shortcomings of DOS
fss,key features,FSS has five key features that solve the issues with DOS
twinned sample points,sample points,In FSS
fss,sample points,FSS has a pair of twin sample points for precise location determination.
sample points,midpoint,The midpoint of twin sample points pinpoints the mesh surface location.
