node_1,node_2,edge
data scraping,social media,Data scraping frequently occurs from social media platforms to gather datasets.
data scraping,unauthorized use of data,Unauthorized use of data is a growing concern resulting from prevalent data scraping practices.
data poisoning attacks,data scraping,Data poisoning attacks are proposed as a countermeasure against unauthorized data usage via scraping.
data poisoning attacks,add small,imperceptible perturbations
existing methods,target architecture and complete dataset,Existing data poisoning methods necessitate knowledge of the target model's architecture and the entire dataset.
autoregressive (ar) poisoning,generate poisoned data without access to broader dataset,AR poisoning introduces a technique to create poisoned data even without the full dataset.
ar perturbations,generic,applicable across datasets
ar poisons,resistance against defenses,AR poisons demonstrate greater resilience against common defenses such as adversarial training and strong data augmentations.
large datasets,train state-of-the-art neural networks,Larger datasets facilitate the training of advanced neural network models.
web scraping,intractable for human review,obtaining consent
personal data,facial recognition systems,Personal data collected from media has been utilized to train commercial facial recognition software.
facial recognition systems,personal data,facial recognition systems use personal data for training
personal data,media platforms,personal data is collected from media platforms
adversarial modifications,images,adversarial modifications are crafted to images to cause erroneous output in neural networks
data poisoning,adversarial modifications,crafting of malicious perturbations to interfere with model training is known as data poisoning
availability attack,data poisoning,indiscriminate poisoning to damage average model performance is referred to as an availability attack
poisoner,central server,the poisoner controls the central server where the data is hosted
poisoning,training dataset,poisoning involves perturbing the entire or a large portion of the training dataset
unlearnable data,poisoning,creation of unlearnable data is different from other poisoning methods
autoregressive (ar) data poisoning,neural networks,AR data poisoning degrades overall performance of neural networks on clean data
ar processes,perturbations,perturbations are generated by AR processes which are data and architecture-independent
ar(p) process,markov chain,an AR(p) process is a type of Markov chain
ar processes,data and architecture-independent,AR processes are described as being independent of specific data types and network architectures.
ar(p) process,markov chain,An AR(p) process is defined as a type of Markov chain where the next element is based on a linear combination of the p previous elements and added noise.
ar perturbations,optimization or backpropagation,AR perturbations do not require optimization or backpropagation through network parameters
ar perturbations,generic,AR perturbations are characterized as generic since they can be applied to various image sizes and new datasets without needing adjustments.
other poisoning methods,train a surrogate network,Unlike AR perturbations
ar poisons,resnet-18,A ResNet-18 trained on AR poisons fails to generalize to clean test data
data poisoning,effective poisons are typically easy to learn,The effectiveness of data poisoning is linked to the ease of learning the poisons
ar perturbations,manually-specified cnn,AR perturbations are designed to be separable by a manually-specified CNN
ar perturbations,manually-specified cnn,The manually-specified CNN utilizes AR filters to detect noise from a specific AR process
ar poisoning,error-maximizing,error-minimizing
ar poisoning,indiscriminate poisoning attack,AR poisoning represents a new form of indiscriminate poisoning attack
poisoning attacks,neural networks,Poisoning attacks are conducted on neural networks
gradient vanishing,error-minimizing noise,Error-minimizing noise is used to cause gradient vanishing in poisoning attacks
resnet-18 (rn-18),cifar-10,ResNet-18 is trained on the CIFAR-10 dataset
error-minimizing poison,test accuracy,The error-minimizing poison affects the final test accuracy of the trained network
strong adversarial attacks,loss maximization,Strong adversarial attacks involve perturbing clean data to maximize the loss with respect to the input image
cifar-10,test accuracy,CIFAR-10 is a dataset used to measure test accuracy of models.
surrogate network,perturbations,Surrogate networks are used to optimize perturbations in error-minimizing and error-maximizing poisoning methods.
error-minimizing poisons,error-maximizing poisons,Both are types of data poisoning techniques requiring optimization of perturbations through a surrogate network.
ar perturbations,backpropagation,AR perturbations do not require backpropagation for generation.
ar perturbations,gpu,AR perturbations can be generated without the need for a GPU.
random noises,data poisoning,Random noises serve as baselines for indiscriminate data poisoning attacks.
rn-18,test set,A ResNet-18 (RN-18) model trained on poisoned datasets is evaluated on the test set for generalization capability.
class-wise poison,chance accuracy,Applying class-wise poison results in a model achieving around chance level accuracy (~10%).
regions-16,random perturbations,Regions-16 is a type of class-wise poison consisting of uniform patch regions
random noises,architectures,The effectiveness of random noises in poisoning varies across different neural network architectures.
rn-18,standard training setup,performs well in
performance,architectures,varies across
strong data augmentations,cutout [7],cutmix [41]
ar poisons,test performance,degrade more than error-maximizing
ar perturbations,strong data augmentations,effective against
ar perturbations,adversarial training,mitigate effects of
understanding poisoning,properties of effective poisons,exploration of
[27],quickly learned poisons,finds relation to harmful effect on poison-trained network
[39],single linear layer,uses for training on perturbations
[39],error-minimizing,error-maximizing perturbations
ar perturbations,provable separability,markovian in local regions
unlearnable poisoning attacks,variants,focus of several works
[9],gradient alignment [11],employs to generate poisons
gradient alignment,poisons generation,employs to generate poisons but is computationally expensive
neural tangent kernels,unlearnable dataset generation,used to generate an unlearnable dataset
surrogate models,[9],[40] methods
our approach,simple,no surrogate models
[23] method,dataset learnability control,proposes an invertible transformation to control learnability for authorized users
[35] finding,data poisoning methods,shows that data poisoning methods can be defeated using adversarial training
[30],[37] defenses,adversarial training
ar poisons,adversarial training,do not specifically target adversarial training but show competitive performance
dc,dt,clean and poisoned sets
k-class classification task,dnns,formulated problem context with DNNs for classifying images into K classes
dnns,classiﬁcation task,DNNs are used for performing classiﬁcation tasks.
clean training dataset,test dataset,The clean training dataset and test dataset are parts of the data used to train and evaluate DNNs.
f✓,dnn,f✓ represents a classiﬁcation DNN with parameters.
dp,dnns,Dp is the perturbed dataset used to train DNNs
n samples,clean training set,The clean training set consists of n samples used for training DNNs.
xi,inputs,xi represents an input example within the dataset.
yi,labels,yi denotes the corresponding label for the input xi.
x0i,poisoned version,x0i is the poisoned version of the clean example xi.
perturbation,dnn performance,Perturbations
`p norm,perturbation size,The `p norm is used to constrain the size of perturbations to ensure they do not overly affect example utility.
class-wise poisons,performance reduction,Class-wise poisons can trick the model to prioritize learning the perturbation over image content
sample-wise poisons,independent perturbation,Sample-wise poisons apply perturbations to each training example independently
error-maximizing poisoning,surrogate network,error-maximizing poisoning constructs perturbations to maximize the loss of the surrogate network on clean training data
error-minimizing poisoning,surrogate network,error-minimizing poisoning constructs perturbations to minimize the loss of the surrogate network on clean training data
error-maximizing poisoning,test distribution dt,the adversary intends for the network trained on the poison to perform poorly on the test distribution Dt
error-minimizing poisoning,test distribution dt,the adversary aims for the network trained on the poison to have low performance on the test distribution Dt despite the different approach
autoregressive (ar) perturbations,markovian local regions,AR perturbations have local regions that are Markovian
autoregressive (ar) processes,noise generation,AR processes are used to generate additive noise for perturbing clean images in the sample-wise poison method
sample-wise poison,clean images,the sample-wise poison method perturbs clean images using additive noise crafted through AR processes
autoregressive (ar) process,conditional mean,models the conditional mean of a time series based on past observations
ar process,past observations (xtp,...
ar process coefficients (ζ1,ζ2,...
ar filter,signal generated by ar process,produces a zero response when applied to signals from the corresponding AR process
ar(p) process,degree p,denotes an AR process depending on p past observations
k class classification problem,h dimensional images,classification problem involving images of dimension H
