node_1,node_2,edge
multi-agent settings,participants,participants form teams in multi-agent environments to achieve better outcomes
participants,teams,participants form teams to surpass individual capabilities
cooperative game theory,solution concepts,provides distribution schemes like the Shapley value and the Core
shapley value,individuals' contribution,reflects the contribution of individuals to team performance
core,incentive reduction,reduces incentives for agents to leave their team
methods,identifying influential features,application of game theory methods includes feature identification
neural networks,fair and stable pay-off allocations,trained to propose fair pay-offs in game-theoretic solutions
approach,generalization,models can generalize to games beyond training data
explainable ai,shapley value computations,framework can speed up Shapley value calculations
individuals,teams,Collaboration is crucial for the performance of both individuals and teams.
humans,cooperation,Human success as a species is linked to our capacity for large-scale cooperation.
learning agents,cooperation,Cooperation among learning agents is vital for high performance in various environments.
individual agents,joint reward,Individual agents are motivated by their share of rewards
teams,gains,Teams form when gains are fairly distributed among members.
collective outcomes,locally interacting parts,Understanding how collective outcomes emerge from local interactions remains a challenge.
influential features,model prediction,Identifying influential features is important in explaining AI model predictions.
data acquisition,participants,Costs of data acquisition can be fairly shared between participants.
cooperating agents,gains,Gains can be shared between cooperating agents in a fair manner.
legislative bodies,decision-making,Passing decisions in legislative bodies requires support from a majority of participants.
participants,political power,participants hold the majority of the weight
us electoral college,electors,the US electoral college has different numbers of electors
eu council,ministers,countries in the EU Council vary in their voting weight
cooperative game theory,solution concepts,Cooperative game theory provides the theoretical foundations for measuring impact and rewards
shapley value,banzhaf index,Both are power indices used to divide joint reward fairly
core,stable allocation of payoffs,The Core aims to ensure incentives for agents to stay with their team
computational constraints,solution concepts,Applying solution concepts in practice is hindered by computational challenges
computing,hard problem,Computing certain solution concepts is typically a difficult task
computational constraints,hard problem,Computational constraints make solving certain tasks difficult.
cooperative game theory,solution concepts,Solution concepts are derived from cooperative game theory.
neural networks,predictive power,Neural networks provide predictive power in the models.
payoff machines,neural networks,Payoff machines are neural networks that allocate rewards.
payoff vector,total reward,A payoff vector allocates the total reward between agents.
shapley value,fair distribution,The Shapley value aims for a fair distribution of payoffs.
banzhaf index,fair distribution,The Banzhaf index is also related to fair payoff distribution.
least-core,incentives to abandon the team,The Least-Core minimizes incentives for agents to leave the team.
weighted voting games,cooperative games,Weighted voting games are a type of cooperative game.
us electoral college,weighted voting games,The US Electoral College is an example of a weighted voting game.
shapley value,feature importance games,The Shapley value is applied in feature importance games in AI.
feature importance,model decisions,Feature importance affects the decisions made by a model.
agent,weight,An agent is endowed with a weight in the context of achieving a team's goal.
team,goal,A team's goal is to exceed a certain weight threshold
neural networks,game theoretic solutions,Neural networks are trained using generated games to compute their game theoretic solutions.
shapley value,banzhaf index,Both the Shapley value and Banzhaf index are mentioned as game theoretic solutions.
least-core,game theoretic solutions,The Least-Core is another game theoretic solution mentioned alongside the Shapley value and Banzhaf index.
model,generalization,The model can generalize to different types of games
feature importance games,machine learning model,Feature importance games quantify the influence of features on a machine learning model's outcome.
shapley value,game theoretic measure,The Shapley value is a game theoretic measure used to understand the key factors in a model's decision-making process.
model-agnostic,black-box model,Model-agnostic methods can be applied to make any black-box model more interpretable.
computational complexity,shapley value calculation,Calculating the Shapley value is computationally complex
explainable ai analyses,speedup,The proposed approach aims to significantly speed up Explainable AI analyses.
dataset,large number of instances,The speedup is particularly beneficial for datasets with a large number of instances.
cooperative game theory,explainable ai,Cooperative game theory concepts have been applied in Explainable AI for understanding and explaining AI systems.
characteristic function,cooperative game,A characteristic function is a core component of a cooperative game
simple games,binary range,Simple games are those where the characteristic function maps to either 0 or 1
weighted voting games (wvgs),simple cooperative games,WVGs are a specific type of simple cooperative games with weighted agent votes determining winning coalitions.
agents,weights,In WVGs
quota,weighted voting games,A quota or threshold in WVGs is the minimum sum of weights required for a coalition to win.
winning coalition,losing coalition,A coalition is a winning coalition if its sum of weights exceeds the quota
solution concepts,allocation,Solution concepts in cooperative game theory aim to determine how the utility achieved by all agents is distributed among them.
utility,grand coalition,Utility is achieved by the grand coalition of all agents.
imputation,player,An imputation allocates non-negative payoffs to each player ensuring total sum equals the utility of the grand coalition.
imputation,desiderata,An allocation aims to reflect fairness and stability among individual agents.
core,rational players,The Core represents stable payoff vectors where rational players have no incentive to form new coalitions.
core,payoff vector,The Core consists of payoff vectors that prevent any subset of agents from gaining higher utility.
ε-core,empty core,The ε-Core is a relaxation of the Core when no stable allocation exists
ε-core,imputation,The ε-Core includes imputations where the dissatisfaction of any coalition is within ε.
