node_1,node_2,edge
empirical rigor,deep reinforcement learning research,The lack of rigorous experimental design is a challenge for deep reinforcement learning research.
deep reinforcement learning research,super-human level performance,Deep reinforcement learning has achieved super-human performance in various applications.
rigorous experimental design,evaluations,Rigorous experimental design is essential for conducting evaluations in deep reinforcement learning.
lack of rigorous experimental design,misleading conclusions,Lack of rigorous design can lead researchers to draw incorrect conclusions about DRL methods.
factors contributing to success,methods,Understanding what factors contribute to a method's success is crucial.
reproducibility,method's results,Reproducibility is important to ensure the reliability of research findings.
real world complexities,control tasks,Real-world tasks introduce complexities
traffic signal control task,intersection,An example of a complex control task is designing a signal control strategy for an intersection.
drl method,solving tasks,Determining if a DRL method can solve one or multiple tasks is a key evaluation.
traffic signal control problem,drl method,The main focus is on designing a signal control strategy for an intersection
drl method,algorithmic generalization,To demonstrate effective generalization
algorithmic generalization,evaluation overfitting,Overfitting occurs when DRL methods appear to perform well on specific instances
real-world applications,drl trickling in,As DRL technology moves towards practical implementation
intersection instances,overspecialization,Some studies using a limited number of intersection instances risk overspecializing the DRL method
critical use cases,drl implementation,Deploying DRL without proper generalization evaluation can have severe consequences
traffic signal control task,mdp,The traffic signal control task is typically represented as a single MDP
default mdp,family of mdps,A single MDP represents the default scenario
point mdp,implicit family of mdps,Standard evaluations use a single point MDP for assessing algorithmic generalization
point mdp-based evaluations,error in true performance,The coupling of arbitrary point MDP selection and DRL method sensitivity can lead to an inaccurate estimation of DRL method performance across the entire implicit MDP.
traditional traffic signal control methods,mdps,MDPs outperform traditional methods but significantly underperform when used for evaluation
mdps,domain,In real-world applications
mdps,thousands of point mdps,A task can have a large number of MDP instances
mdps (point mdps),evaluating drl methods,Evaluating DRL methods on point MDPs requires addressing statistical power and sensitivity due to the current state of algorithms.
algorithmic generalization,task families,This work does not focus on algorithmic generalization across different task families
policy generalization,task family,It also doesn't address policy generalization within a task family
point mdp-based evaluations,algorithmic generalization of drl methods,In the context
popular drl benchmarks,three control tasks (pendulum,quad
tasks (pendulum,quad,swimmer)
mdp augmentations,underspecification,The modifications to the tasks induce a family of MDPs
drl algorithms,ppo,trpo
algorithmic generalization,multi-task learning (in robotics),The context contrasts single-agent multi-task learning
generic cancer progression model,chemotherapy designing agent,The context discusses using a generic cancer progression model for training a specific agent designed to create chemotherapy.
simplified mdp,mdp (markov decision process),A simplified MDP is a type of MDP that simplifies the modeling process
mdp family,child mdps,In the context
parametric mean mdp,generic mdp,The generic MDP is the average or baseline MDP of a set
simplified mdp,easiest mdp,The simpliﬁed MDP is chosen as the easiest variant
point mdp-based evaluations,control tasks,These evaluations assess the performance of DRL methods on specific point MDPs for tasks like Quadcopter control
quad task,quadcopter,The Quad task involves controlling a quadcopter
pendulum task,pendulum,The Pendulum task is about swinging the pendulum upright
swimmer task,swimmer,The Swimmer task focuses on guiding a swimmer to reach a goal
performance under different point mdps,mdp families,The context discusses the variability of performance based on different point MDPs within various families
simplified mdps,other point mdps,Simpliﬁed MDPs are generally better performing compared to other MDPs within the same family.
point mdp (0,6),ppo and trpo
point mdp (0.5,3),ppo vs trpo
drl methods,point mdp-based evaluations,Evaluations using point MDPs can lead to conflicting conclusions about relative method performance.
drl training,underlying mdp,DRL training is sensitive to the specific MDP properties
quad,pendulum,Both are tasks in the context
quad,swimmer,Both are tasks in the context
training progress,figure 3,Training progress is visualized in Figure 3 for each task across different point MDPs.
sequential decision-making task,reinforcement learning method,A reinforcement learning method (R) is to be evaluated in the context of a sequential decision-making task (T).
point mdps,mdp family,There are M possible point MDPs within the larger family of MDPs.
mdps,point mdps,The setting involves MDPs
mdp designers,mdp design,MDP designers create or customize MDPs
training process,point mdps,The training process can be harder for point MDPs with complexities like narrower paths or specific reward functions.
narrower paths,training difficulty,Narrower paths in point MDPs make the exploration and training process more challenging for DRL agents.
pendulum,reward function,In the pendulum example
mdp family,point mdp distribution,The point MDP distribution is derived from the MDP family
task t,performance etr,The overall performance of a DRL method is defined as the expected return ETR
drl method r,estimated performance ˆetr,Due to budget constraints
point mdps,subset v,A potential solution involves selecting a subset V of point MDPs to evaluate the method
contribution ci,point mdp i,Contribution ci is determined by the product of the performance score sR
cloud service providers,users,Cloud service providers charge users based on the time they use the services
time usage,billing,The cost for cloud services is primarily determined by the time users spend using them
pricing budget,training time for one model,The context suggests that the average number of models that can be trained is determined by the available budget
point mdp,chicken-and-egg problem,The passage discusses a challenge where assessing performance (ETR) creates a dilemma
approximation techniques,subset v identification,Approximation techniques are proposed to identify a subset of MDPs
traffic signal control,implicit family of mdps,The traffic signal control task serves as a case study for evaluating reinforcement learning methods
resco benchmark,drl methods (idqn,ippo
importance score (pt,i),intersection geometry and vehicle flow
performance score (sr,i),normalized average delay per vehicle
fixed time controller,underperforming method,The fixed time controller is described as an underperforming method according to the previously reported results.
performance,significant variations,There are significant variations in performance observed across different point MDPs.
drl methods,significant variation,DRL methods demonstrate a significant variation in performance.
non-drl methods,comparatively low variation,Non-DRL methods show lower but noticeable variations in performance.
idqn,overestimated performance,The IDQN performance is reported as overestimated.
ippo,overestimated performance,The IPPO performance is also overestimated.
mplight,overestimated performance,The MPLight performance is found to be overestimated.
point mdps,164 unique,164 unique point MDPs were considered for evaluating the methods.
figure 4,method performance comparison,Figure 4 shows the performance of various methods on these 164 unique point MDPs.
ingolstadt single intersection,previous reported results,Re-evaluation of methods on Ingolstadt intersection led to a significant change in reported performance.
point mdp-based evaluations,shortcomings,Section 2
common benchmark suites,reported performance,Performance of DRL methods is measured by training and evaluating on these standardized benchmarks.
drl methods,cartpole,Figure 6a shows significant performance discrepancies in the cartpole environment
drl methods,pendulum,In Figure 6b
drl methods,half cheetah,Figure 6c highlights discrepancies in half cheetah
overall performance,algorithmic generalization,The analysis focuses on the difference between reported and overall performance to assess the algorithms' ability to generalize within the tasks.
mdp family-based evaluations,challenges,The context discusses the challenges that arise specifically due to MDP family-based evaluations.
challenges,recommendations,Following the challenges
benchmarks,lack of,One challenge mentioned is the lack of standardized benchmarks for MDP families.
computational budgets,limited,The text suggests dealing with large families of MDPs with limited computational resources.
recommendations,create benchmarks,A recommendation is to create benchmarks that represent MDP families and publish datasets.
performance approximations,computational budget,Using techniques like clustering and random sampling is advised to manage computational costs.
selected point-mdps,standardize evaluations,Making selected point-MDPs public is part of the effort to standardize evaluations.
all point-mdp performances,lack of emphasis,There's a need to consider the performance across all point-MDPs
performance profiles,detail view,Performance profiles are suggested to show a comprehensive view of performance variations.
rl methods,benchmark datasets,Benchmark datasets are well-established in supervised learning
computer vision,natural language processing,The context discusses the use of computer vision and biological data as stepping stones to natural language processing
standard datasets,evaluations of deep learning methods,Standard datasets are employed for evaluating the performance of deep learning methods in both computer vision and natural language processing.
drl (deep reinforcement learning),task-specific benchmark suites,Researchers use standardized benchmark suites like RESCO and Vinitsky et al.'s work for assessing algorithmic generalization in DRL
resco (research standardized control suite),traffic signal control,RESCO is an example of a benchmark suite designed for traffic signal control
mixed autonomy traffic,vinitsky et al.'s work,Vinitsky et al.'s study contributes to mixed autonomy traffic
current state-of-the-art benchmarks,mdp families,The limitation of current benchmarks is that they lack variety
mdp families,real-world applications,Real-world applications often involve a family of MDPs
recommendation,incorporating a family of mdps in drl benchmark suites,One of the recommended changes is to create DRL benchmark suites that account for the diversity of MDPs found in real-world problems.
k-means clustering,probability mass assignment,k-means uses centroids to assign probability mass to point MDPs belonging to the same cluster.
