node_1,node_2,edge
elman-type recurrent neural networks (rnns),mean-field regime,The context discusses the convergence of gradient descent training dynamics of RNNs to the mean-field formulation in the large width limit.
mean-field regime,large width limit,These two concepts are related as they both describe the same condition under which RNN training is analyzed.
gradient descent training dynamics,optimality,The text states that the fixed points of the infinite-width dynamics are globally optimal under certain weight initialization assumptions.
feature-learning,wide rnns,Optimality is established for feature-learning with wide RNNs within the mean-field regime.
deep neural networks,time series analysis,Deep neural networks
time series,revolutionized disciplines,Time series analysis is one of the disciplines that has been profoundly altered by the use of deep learning models.
mean-field framework,feature-learning,The mean-field framework is better at accurately capturing the highly nonlinear dynamics
mean-field framework,training process,The mean-field framework's training process is typically harder to analyze.
fixed points of the training dynamics,optimality,We aim to establish the optimality of the fixed points for wide RNNs trained with classical gradient descent.
elman-type rnns,mean-field regime,This paper extends the mean-field framework to Elman-type RNNs
previous results,mean-field infinite width limit,The series of papers initiated the study of training dynamics in the mean-field infinite width limit for single-layer neural networks.
training dynamics,global optimizers,The limiting points of the training dynamics were shown to be global optimizers of the network's objective.
wide rnns,classical gradient descent,These models are trained using classical gradient descent.
training dynamics,global optimizers of the loss function,The limiting points of the training dynamics are proven to be global optimizers in the given context.
reinforcement learning setting,sirignano & spiliopoulos,2022; agazzi & lu
relu,non-differeniable network nonlinearities,ReLU is an example of a non-differentiable network nonlinearity.
deep resnet architecture,lu et al.,2020
neuronal embedding framework,nguyen & pham,2020; pham & nguyen
rnn (recurrent neural network),weight-sharing,input interaction
neural tangent kernel (ntk) regime,performance of rnns in the infinite width limit,The NTK regime refers to the network's behavior in the infinite width limit
feature learning,not possible in ntk regime,In the NTK regime
fully-connected feedforward networks,rnn framework,The context discusses extending the fully-connected feedforward networks to the RNN framework
gradient descent,optimal fixed points,Gradient descent is used to train these networks to reach optimal fixed points
feature-learning regime,ntk regime,The optimality result holds in the feature-learning regime
deep neural networks,uniformly bounded hidden weights,Universal approximation for deep neural networks is shown with hidden weights having uniform bounds
standard initialization,3-layer feedforward networks,In feedforward networks
feedback in rnn,comparable level of expressivity,Feedback in RNNs necessitates stronger weight assumptions at initialization to match the expressivity of a 3-layer feedforward network.
section 2,notation and model,Section 2 introduces the notation
section 2,mean-field limit,Section 2 covers the model's mean-field limit alongside the notation.
section 3,main results,Section 3 outlines the main theoretical findings of the paper.
section 4,numerical experiments,Section 4 provides examples through numerical experiments.
section 5,conclusions,Section 5 summarizes the paper's conclusions.
elman-type rnn,neuronal embedding formalism,The context discusses using the neuronal embedding formalism to study the convergence properties of Elman-type RNNs.
fixed,finite memory l,length-l trajectories
population risk l(w),empirical risk lm(f ∗,ˆf )
minimizer ˆf,parametric family of estimators {f ( · ; w )},ˆF aims to approximate the target function F ∗ within the parametric family indexed by W.
activation function σh,neurons,The activation function is applied component-wise to the neuron activations in the network.
structure of the network,hidden state hhh,input-hidden state hxh
xk,input sequence,The network processes a sequence of inputs xk with xk ∈ Rd.
rnn parameters,wxh,why
