node_1,node_2,edge
uncoupled learning dynamics,regret,The main focus is on uncoupled learning dynamics that achieve polylogarithmic regret compared to traditional guarantees in the no-regret framework.
polylogarithmic regret,improvement,This improvement is an exponential enhancement over the standard regret bounds.
structured strategy spaces,previous results,Prior work has focused on specific game types like normal-form and extensive-form games.
general convex games,question,The paper addresses the question of achieving sublinear regret in these more general settings.
o(log t) per-player regret,first uncoupled learning algorithm,The main contribution is the first algorithm with logarithmic regret in general convex games.
convex strategy sets,strategy updates,Efficient strategy updates are maintained even for general convex and compact strategy sets.
optimistic follow-the-regularized-leader,learning dynamics,The algorithm relies on an instantiation of this approach with a self-concordant regularizer.
self-concordant regularizer,feasible region,The regularizer is specifically chosen to avoid being a barrier for the feasible strategy space.
proximal oracle,efficient implementation,The algorithm requires a proximal oracle for the strategy set
o(log log t) per-iteration complexity,implementation detail,The complexity is further reduced to logarithmic in the logarithm of T.
linear optimization oracle,extensions,The paper also discusses how the algorithm can be adapted when only a linear optimization oracle is available.
regret minimization,online learning,Regret minimization is a central framework in online learning
regret minimization,multiagent systems,Regret minimization is fundamental in the development of multiagent systems
game-theoretic solution concepts,regret minimization,No-regret learning algorithms are closely tied to game-theoretic solution concepts
ai agents,regret minimization,Self-play using regret-minimizing algorithms has driven AI advancements
linear programming techniques,scalability challenge,The traditional no-regret framework has surpassed linear programming techniques in scalability
self-play,ai agents,Self-play
traditional no-regret framework,fully adversarial way,The traditional no-regret framework assumes a fully adversarial environment
traditional no-regret framework,security games,The worst-case view in the traditional framework is justified for applications like security games where the environment is hostile.
optimism,multiplicative weights update (mwu),Optimistic MWU is an alternative approach employed by players in general games
daskalakis et al. [2011],zero-sum games,Daskalakis et al. initiated the study of optimal performance in zero-sum games.
daskalakis et al. [2021],nearly-optimally,They established a regret bound of O(log4 T) for optimistic MWU in normal-form games
normal-form games,strategic interactions,Normal-form games are commonly used to model strategic interactions in theoretical studies.
normal-form games,complex strategy spaces,normal-form games are a common representation in theory
complex strategy spaces,faithful approximation using normal form,Approximating complex strategy spaces with normal form is inefficient
faithful approximation using normal form,practical implications,The inefficiency of normal-form approximation limits the usefulness of prior results in practice.
central question,near-optimal,efficiently implementable
convex games,rich class of games,Convex games encompass normal-form and extensive-form games
lrl-oftrl algorithm,primary contribution,The paper introduces LRL-OFTRL
question (♣),positive settlement,LRL-OFTRL settles Question (♣) in a favorable manner.
theorem 1,optimal regret,Theorem 1 establishes near-optimal regret.
self-play,adversarial regime,Theorem 1 is both self-play and adversarial robust
