node_1,node_2,edge
message passing neural networks (mpnns),graph neural networks (gnns),MPNNs are a dominant flavor of GNNs
1-dimensional weisfeiler-leman (1-wl) test,graph isomorphism testing framework,MPNNs are limited to the power of the 1-WL test
k-wl hierarchy,more expressive gnns,Researchers draw inspiration from k-WL to create more expressive models
current k-wl-equivalent gnns,practicality for small k values,These GNNs are not practical due to combinatorial complexity increasing with k.
empirical success,graph learning tasks,Some works find success without highly expressive models
fine-grained ruler of expressiveness,expressiveness-complexity tradeoff,Desire for a model that gradually increases expressiveness
(k,c)-setwl hierarchy,k-wl
(k,c)-setgnn,(k
progressively-expressive model,proposed model,The model introduced in the paper aims to strike a balance between expressiveness and practicality.
higher-order gnns,k-wl hierarchy,These models are inspired by the k-WL hierarchy
higher-order models,1-wl,The key limitation of higher-order models beyond 1-WL is their poor scalability due to the combinatorial growth in complexity.
higher-order models,small graphs,These models can only be applied to small graphs because of practical constraints with large k values.
open question,practical graph learning tasks,There is an open question about the necessity of highly expressive GNNs for real-world tasks.
1-wl,n nodes,Babai et al. showed that almost all graphs with n nodes can be distinguished by 1-WL
ga-mlp models,mpnns,GA-MLPs have shown superior generalization performance despite being less expressive than MPNNs.
model complexity,overfitting and generalization,Increased model complexity can lead to negative effects on generalization
k-wl hierarchy,ruler of expressiveness,The current 'ruler' of expressiveness (k) is considered impractical beyond k>3
fine-grained hierarchy,more expressive models,The fine-grained hierarchy aims to enable the gradual construction of more expressive models
proposed hierarchy,(k,c)-setgnn
k-wl,k-multisets,The design of (k
k-multisets,k(c)-sets,Further simplification occurs when transitioning from k-multisets to k(c)-sets
input graph sparsity,c connected components,Considering the sparsity of the input graph reduces the scope to only k connected nodes with c components
super-graph architecture,sequence of k(c)-sets,The model uses a bidirectional message-passing architecture where the super-graph is composed of a sequence of k(c)-sets.
super-graph architecture,k,-sets
bidirectional message passing,k,-sets
final graph embedding,k,-sets' embeddings
k,-setgnn,existing state-of-the-art gnns
simulated expressiveness,zinc-12k,k
expressiveness,k and c,Increasing expressiveness is observed with larger values of k and c.
scalability,practical running time and memory requirements,Proposed designs allow for practical training with larger values like k=10 and c=3.
mpnns (message passing neural networks),1-wl upper-bound,MPNNs are limited by the 1-WL test in expressiveness.
mpnns limitations,counting induced connected substructures,Chen et al. showed that MPNNs can't count subgraphs with 3 or more nodes.
mpnns limitations,star-shaped patterns,Arvind et al. and Loukas showed that MPNNs can only count star patterns.
loukas's work,decision problems on graphs,Loukas's research explores MPNNs' inability to solve graph decision problems.
mpnns,problems,MPNNs cannot solve these problems unless strict conditions of depth and width are met.
mpnns,longest/shortest cycles,diameters
loukas's work,universality of mpnns,Loukas [38] showed that MPNNs can be universal approximators when nodes are sufficiently distinguishable.
sato et al.'s work,minimum dominating set,maximum matching
you et al.'s work,cycle counts,You et al. [63] motivate injecting cycle counts as node features due to MPNNs' inability to count cycles.
positional features,distinguishing nodes,Earlier work by You et al. [62] adds positional features to address this limitation.
subgraph isomorphism counting,empowering mpnns with substructure information,Others proposed using subgraph isomorphism for more expressive power.
zhang et al.'s work,subgraph variants of wl test,Zhang et al. [65] propose subgraph WL test variants
zhao et al.'s work,subgraph wl test,Zhao et al. [68] also contribute to subgraph-based WL tests.
bevilacqua et al.'s work,subgraph wl test,Bevilacqua et al. [8] propose subgraph WL test variants with similar strength.
1-wl rooted subgraph extension,bounded by 3-wl,[21] shows this extension is bounded by 3-WL.
community exploration,ongoing research,The community is still actively exploring various approaches to enhance MPNNs.
1-wl,3-wl,The context mentions that the based extension is bounded by 3-WL
relational pooling mechanism,1-wl,Murphy et al. propose a mechanism to achieve above-1-WL expressiveness
spectral mpnns,1-wl,Balcilar et al. show that spectral MPNNs are more powerful than 1-WL
k-wl,practical graphs,k-WL does not scale well to practical graphs
k-igns,k-wl expressivity,Maron et al.'s k-IGNs have exact k-WL expressivity but are not scalable.
k-lwl,k-wl,k-LWL is a variant of k-WL that considers only k-sets
k-gnn,k-wl,Similar to k-LWL
-k-wl-gnn,k-wl,-k-WL-GNN is a variation of k-WL that aims to make it more practical.
k-sets,additional designs,k-sets are used in conjunction with additional designs to maintain expressivity and practicality
k-wl-gnn,locality,k-WL-GNN considers sparsity by focusing on local connections among k-tuples
k-tuple,subgraph network,Qian et al. extend k-tuple to subgraph network
qian et al.'s extension,speqnet,Both propose to reduce tuple complexity by limiting connected components
morris et al.'s variants,k > 3,Morris et al.'s methods are not scalable beyond k=3
graph transformer,k-ign,Graph transformer is linked to k-IGN
(k,c)-setwl,practical progressively-expressive isomorphism test
k-wl,notation and background,Section 3.1 provides notation and background for k-WL
node ordering,removal for practicality,Section 3.2 discusses removing node ordering to enhance practicality without compromising expressivity
node repetitions,elimination,Section 3.3 addresses removing node repetitions for improved practicality
graph sparsity,leveraging,Section 3.4 highlights using graph sparsity to enhance practicality
complexity analysis,sec. 3.5,Section 3.5 delves into the complexity analysis of the method
k-weisfeiler-leman (k-wl) graph isomorphism test,1-dimensional weisfeiler-leman (1-wl) test,The 1-WL test is a precursor or a simpler version of k-WL
preliminaries,k-weisfeiler-leman (k-wl),The section introduces k-WL as a main topic within the preliminary discussion.
graph (g = v(g),e(g),lg)
undirected graph,directed graph,The context specifically mentions undirected graphs
isomorphism between graphs,graph g ⇠= g0,Two graphs are isomorphic if there exists a bijection preserving node structure and labels.
induced subgraph (g[!v],g[˜v],g[ˆv])
multiset (!v),set (˜v),Both multisets and sets are used to represent node selections
k-multisetwl,k-wl,k-MULTISETWL is upper bounded by k-WL in distinguishing graphs and node groups.
