node_1,node_2,edge
abstractvideo recognition systems,adversarial examples,Adversarial examples are a concern for video recognition systems.
style transfer-based perturbations,attack efficiency,Style transfer-based perturbations enhance attack effectiveness.
patch-based unrestricted perturbations,attack efficiency,These perturbations also contribute to improved attack efficiency.
large stylized perturbations,naturalness of the video,Large perturbations reduce naturalness
patch-based video attacks,limited search space,Patch-based attacks struggle with extending to targeted attacks due to the narrow search space.
video black-box setting,logostylefool,The paper focuses on the black-box setting and introduces LogoStyleFool.
logostylefool,stylized logo,LogoStyleFool involves adding a stylized logo to a clean video.
style reference selection,logostylefool stages,One of the three stages in LogoStyleFool is selecting a suitable style reference.
reinforcement-learning-based logo style transfer,logostylefool stages,Another stage is transferring the logo style using reinforcement learning.
perturbation optimization,logostylefool stages,The third stage optimizes the perturbation to ensure semantic preservation.
attack performance,logostylefool,LogoStyleFool outperforms state-of-the-art attacks in terms of attack success.
semantic preservation,logostylefool,LogoStyleFool maintains semantic integrity despite the attack.
logostylefool,existing patch-based defense methods,LogoStyleFool remains effective against certain defense mechanisms.
security community,attention,The research aims to draw more attention from the security community.
deep neural networks (dnns),adversarial examples,DNNs are vulnerable to adversarial examples
video recognition,video segmentation,Both video recognition and video segmentation are services improved by the extension of DNNs from images to videos.
video recognition,video compression,Other services improved by DNNs include video compression
dnn-based detectors,adversarial videos,Attackers can manipulate videos to create adversarial examples that evade these detectors
security threats,machine-learning-assisted systems,The security-critical concerns arise from the increasing number of adversarial videos targeting machine-learning systems
attacks against videos,imperceptible perturbations,Most attacks focus on generating imperceptible changes to the video content to remain undetected.
ℓp norms,attacks restricted by ℓp norms,The norm-based constraints refer to the limitations imposed on adversarial perturbations to ensure they are visually imperceptible.
restricted perturbations,ℓp norms,These terms are related because restricted perturbations are constrained by the norms
black-box setting,large number of queries,In the black-box setting
style transfer,pixel-wise unrestricted perturbations,Style transfer is used to introduce unrestricted perturbations that preserve semantic information without affecting the original content.
sub-region perturbations,adversarial patches,Sub-region perturbations
unrestricted sub-region perturbations,video recognition systems,The paper investigates the risks posed by these perturbations specifically to video recognition models.
artifacts,naturalness reduction,Style transfer-based attacks can lead to artifacts due to the decrease in natural appearance.
detection,easily detected,Perturbations from style transfer can be detected by defense mechanisms.
reinforcement learning (rl),limited search space,RL-based patch attacks have constraints on the complexity of targeted attacks.
