node_1,node_2,edge
audio signal processing task,fundamental task,The task is considered fundamental in the context of audio signal processing.
audio captioning,related recognition scenario,Audio captioning is an example of a recognition scenario that relies on sound event detection.
acoustic scene understanding,related recognition scenario,Acoustic scene understanding is another application that uses sound event detection as a key component.
sed methods,two categories,Existing SED methods are divided into frame-level and event-level approaches.
frame-level approaches,event-level approaches,Frame-level and event-level approaches contrast in their approach to classifying and modeling sound events.
discriminative detr-based sound event detector transformer (sedt),clean queries,Conventional SEDT uses a single decoding step with unmodified queries.
diffusion-infused generative detr-based sound event detector (diffsed),noised queries,DiffSED employs a multi-step decoding process using noisy queries to account for correlation between frames.
temporal boundaries of sound events,key consideration in event-level approaches,Event-level approaches explicitly model event boundaries without relying on manual design.
sound event detection,object detection,Sound event detection is mentioned to have a 'comparison' with object detection
sound event detection (sed),frame-level models,Frame-level models are mentioned as a 'comparison' for SED
diffusion-based models,sound event detection,Diffusion-based models are proposed as a 'potential fit' for SED
denoising diffusion,existing sound event detection models,Integrating denoising diffusion into existing SED models is 'non-trivial'
diffusion models,continuous input data,Diffusion models are typically used with continuous data
denoising diffusion,speech emotion detection (sed),Both denoising diffusion and SED methods are discussed
speech emotion detection (sed),efficiency issue,Both SED and denoising diffusion suffer from low efficiency
denoising diffusion,reverse denoising process,In the proposed method
detr,conditioned denoiser,DETR is mentioned as a conditioned denoiser
noisy latents,continuous input bypassed,The model operates in a latent space
noise-to-queries strategy,proposed method's advantage,This strategy enhances the model's ability to generate event proposals by evolving queries in an iterative manner during inference.
input audio stream,condition for event proposals,During inference
sound event detection (sed),generative denoising process,The work reformulates SED as a generative denoising task in a transformer decoder framework.
diffusion model,sound event detection (sed),This is the first study
noise-to-queries strategy,generative adaptation,The proposed method uses a noise-to-queries strategy with evolutionary enhancement of queries.
evolutionary enhancement of queries,faster convergence,This strategy offers faster convergence as a key advantage.
frame-level approaches,sound event detection (sed),The existing SED literature divides into frame-level and event-level approaches
event-level approaches,sound event detection (sed),Event-level approaches classify sound events without segmenting the input audio.
urban-sed dataset,sound event detection (sed),Experiments are conducted on the URBAN-SED dataset to validate the proposed method's performance.
epic-sounds dataset,sound event detection (sed),Additional experiments are performed on the EPIC-Sounds dataset for comparison.
