node_1,node_2,edge
abstractcoordinate-based networks,mlps,MLPs are a form of AbstractCoordinate-based networks used for predicting high-frequency signals.
high-frequency signals,low-dimensional signals,Both refer to types of signals that coordinate-based networks aim to predict.
hybrid representations,coordinate-based network,Hybrid representations combine a coordinate-based network with a grid-based representation for scaling.
grid-based representation,sparse voxels,Sparse voxels are an example of a grid-based representation used in hybrid models.
levels-of-experts (loe) framework,novel coordinate-based representation,The LoE framework introduces a novel coordinate-based representation to overcome limitations of existing methods.
mlp,linear layer,An MLP consists of linear layers
position-dependent weights,hierarchical arrangement,Position-dependent weights in the LoE framework are organized hierarchically.
candidate values of weight matrix,input space,Candidate weight matrices are tiled and replicated across the input space based on input.
generative modeling,signal fitting,Both signal fitting and generative modeling are tasks where the new representation is applicable.
novel view synthesis,tasks,Novel view synthesis is another task that the proposed representation can efficiently handle.
fully-connected neural networks,coordinate-based multilayer perceptron (mlp),MLP is a type of fully-connected neural network used for coordinate-based tasks.
coordinate positions,data value prediction,MLPs take coordinate positions as input to predict data values at specific locations.
implicit neural representation (inr),point clouds,INR is memory efficient compared to explicit representations like point clouds and voxel grids.
inr,voxel grids,INR is memory efficient compared to explicit representations like point clouds and voxel grids.
inr,conditional synthesis tasks,INRs can model signal distributions for conditional synthesis tasks.
increased width,increased depth,Both increasing width and depth of MLPs increase model capacity but also computation needs.
representation power gain,width or depth increase,The representation power gain diminishes quickly with increased width or depth
hybrid representation,scaling problem,Hybrid representations address the scaling problem in INRs by combining discrete data structures.
sparse voxels,discrete data structure,Sparse voxels are an example of a discrete data structure used in hybrid representations.
discrete data structure,sparse voxels,sparse voxels is an example of a discrete data structure used for decomposing space
grid embedding,local detail,a lightweight MLP conditioned on the grid embedding generates local detail
grid embeddings,smooth interpolation,methods rely on smooth interpolation of grid embeddings for continuity
levels-of-experts (loe),position-dependent mlp,LoE framework uses a position-dependent MLP with 1D input
weight matrices,hierarchical tiling patterns,LoE allows for hierarchical tiling patterns with multiple copies of weight matrices
input location,selected weight copy,the input location determines which weight copy is selected for each layer
grid boundaries,output-domain tiling and blending,output-domain tiling and blending is used to encourage continuity across grid boundaries
neurips 2022,36th conference on neural information processing systems,NeurIPS 2022 refers to the 36th Conference on Neural Information Processing Systems
computation efficiency,negative impact,The first issue mentioned can negatively affect computation efficiency.
distributed features,grid,Features are stored in a grid and are associated with fixed locations.
global,compact latent representation,grid embedding
hybrid representation,mlp (multi-layer perceptron),The approach extends the idea of hybrid representation by storing MLP weights on a grid.
tiled grid,weights of mlp,Weights of MLP are arranged in a tiling pattern on a multi-resolution grid.
levels-of-experts (loe),position-dependent weights,LoE is a framework where MLP weights are position-dependent.
experts,weight matrices,Each layer in LoE has experts with their own weight matrices.
fourier features,grid resolutions,Different grid resolutions for each layer are inspired by Fourier features.
combined parameterization,learnable,The weight arrangement allows for a learnable combined parameterization.
layer,weight,Each layer has a repeating weight but the combined parameterization avoids repetition.
combined model,input range of interest,The combined model's parameterization is tailored to the input range of interest.
position-dependent weight,positional encoding,Position-dependent weight can function as a form of positional encoding.
mlps,output discontinuities,Dividing space with different MLPs can cause output discontinuities.
layer-level tiling approach,computationally expensive smooth interpolation or blending,Layer-level tiling reduces discontinuities without interpolation or blending.
our approach,generalizeable mapping,Our approach encourages learning of generalizeable mappings.
parameter efficiency,generative modeling tasks,Improved parameter efficiency benefits generative modeling tasks.
computational cost,regular mlp,The model has a similar computational cost to a regular MLP.
position-dependent weights,single copy of weights,Only one copy of weights is active despite using position-dependent weights.
position-dependent weights,single copy of weights,active at each input
fused gather-gemm-2scatter operator,implementation,efficiency in practice
our method,drop-in replacement,no further modifications needed
hybrid implicit neural representation,hierarchy of position-dependent and periodic weights,parameterized by
periodicity,hierarchy of weights,design decisions studied
weight interpolation methods,input encodings,design decisions studied
architecture,efficiency,representation power demonstrated
architecture,representation power,demonstrated on challenging tasks
inrs,coordinate-based neural network,equivalent representation
inrs,images,shapes
images,representation,images are being represented
shapes,representation,shapes are also represented
scenes,representation,scenes are mentioned in the context of representation
mlps,relu activations,earlier INRs were based on MLPs with ReLU activations
high-frequency detail,representation,earlier models often failed to represent high-frequency detail
recent works,addressed issues,recent advancements have addressed the issue of high-frequency detail representation
input encoding designs,recent works,improved by leveraging better input encoding designs
activation functions,recent works,activation functions are one aspect improved in recent approaches
network architectures,recent works,new network architectures contribute to addressing the issue
position dependent mlp architecture,approach,this is an orthogonal approach to existing ones
hybrid representations,computation efficiency,hybrid approach improves computation and memory efficiency
hybrid representations,memory efficiency,hybrid approach improves memory efficiency
local parameterization,hybrid approach,hybrid approach involves local parameterization
discrete structure representations,local parameterization,various discrete structures are used for local parameterization
neural networks,predicting parameterization,another neural network can predict the parameterization for generalization
hybrid approach,local feature,The hybrid approach involves obtaining a local feature with a discrete structure and coordinate.
local feature,pointwise mlp,The local feature is inputted to the pointwise MLP to derive the data value.
hybrid representation,smooth transitioning,The hybrid representation needs special designs to ensure smooth transitioning across subdivision boundaries.
grid feature,mlp,Grid features are interpolated smoothly before being handed off to the MLP.
mlp,sample,An MLP evaluation is performed per sample in this process.
high-dimensional features,cost of interpolation,The cost of interpolation can be high for high-dimensional features on high-dimensional grids.
approaches [4,19,28
approaches [4,19,28
hybrid representations [41],speedup,Some hybrid representations achieve considerable speedup without smooth interpolation.
approach [41],larger,pretrained network
our approach,computation and memory efficiency,Our approach is efficient in computation and memory without boundary interpolation issues.
our method,multi-level tiled grid,Our method uses a multi-level tiled grid to parameterize the weights of the pointwise MLP.
hybrid representation,multi-level tiled grid,uses a multi-level tiled grid to parameterize weights of the pointwise MLP
reiser et al.,coordinate-dependent network weights,shares the idea of coordinate-dependent weights but learns disjoint networks
our work,hierarchical and periodical structure,employs a hierarchical and periodical structure for smooth and expressive representation
neural networks,data-dependent weights,used for 3D animation and solving differential equations
coordinate-based multi-layer perceptron (mlp),stack of layers,typical MLP consists of stacked layers with input coordinate evaluation
γ,input mapping,like sine-cosine positional encoding
ϕ,non-linear activation function,applied in each layer after the input transformation
