node_1,node_2,edge
language models,pre-training,Language models are pre-trained using a specific approach.
randomly masking,word tokens,Randomly masking involves concealing word tokens in the pre-training process.
sequential decision making,tasks,Sequential decision making encompasses various tasks like behavior cloning
uni[mask] framework,sequential decision making tasks,The Uni[MASK] framework is designed for specifying models trained on different sequential decision making tasks.
uni[mask] model,single-task models,A Uni[MASK] model can perform multiple tasks
fine-tuning,uni[mask] models,After fine-tuning
masked language modeling,nlp (natural language processing),Masked language modeling is a key technique in NLP.
bert model,predicting missing words,During training
unidirectional models,gpt,GPT is an example of an unidirectional model that predicts the next token based on left context.
bidirectional models,left and right context,These models learn to represent each word token using both left and right context.
masked modeling,sequential decision problems,Masked modeling is investigated for its potential in sequential decision problems.
sequence of states,actions,Both sequences of states and actions are considered as tokens in the context of the problem.
masking,predicting the missing token,Masking involves predicting missing tokens
behavior cloning (bc),behavior cloning prediction,Behavior Cloning refers to predicting actions with a certain history
uni[mask] framework,sequential decision problems,The Uni[MASK] framework is proposed to handle various inference tasks in sequential decision problems through masking schemes.
inference tasks,goal or waypoint conditioned bc,Inference tasks include goal or waypoint conditioned Behavioral Cloning
reinforcement learning (rl),sequence modeling paradigm,RL is one of the tasks that can be unified under the sequence modeling paradigm.
uni[mask] model,multi-task training,The Uni[MASK] model is designed for multi-task training
gridworld navigation task,continuous control environment,The framework is tested in both a Gridworld navigation task and a continuous control environment.
random masking,single-task performance,Random masking during training generally does not compromise single-task performance.
fine-tuning,bc (behavior cloning) or rl (reinforcement learning),A model trained with random masking can be fine-tuned for BC or RL tasks and often outperforms specialized models.
uni[mask],framework,Uni[MASK] is a proposed framework for unifying inference tasks.
inference tasks,sequential decision problems,Inference tasks are specifically related to sequential decision problems in the context.
masking schemes,sequence modeling paradigm,Masking schemes are described as different ways within a sequence modeling paradigm.
random masking,multi-inference-task model,Random masking at training time creates a single model capable of multiple inference tasks.
training,fine-tuning,Training on many tasks can lead to fine-tuning
transformer models,rl (reinforcement learning),Transformer models have been applied in the context of RL
state-of-the-art methods,improvement,Insights from Uni[MASK] can be used to enhance existing state-of-the-art methods.
transformers,nlp (natural language processing),computer vision
masked prediction,self-supervision task,Masked prediction is used as a self-supervision task in NLP and vision research.
language generation,masking schemes,[39] provides a framework for understanding different masking schemes in language generation.
sequential decision-making,sequence modeling,Sequential decision-making is approached as sequence modeling
gpt-style transformers,high-reward trajectories,GPT-style (causally-masked) transformers generate high-reward trajectories in offline RL.
offline rl,transformers,Previous work questions the necessity of transformers for good results in offline RL
left-to-right masking,transformer conditioning,Concurrent work extends left-to-right masking to condition on future trajectory info for tasks like state marginal matching and multi-agent motion forecasting.
bidirectional transformer,arbitrary downstream tasks,A single bidirectional transformer is studied for its capability to perform various downstream tasks systematically.
bidirectional transformer,downstream tasks,can be trained to perform
motion forecasting,complex settings,compared in terms of
agent actions,rewards,in addition to states
sequence-modeling perspective,tasks,represents all tasks systematically
multi-task training regimes,comparison,investigation of how different ones compare
masked prediction,self-supervision objective,used as
state dynamics prediction,auxiliary objectives,investigated in previous work
intrinsic motivation,auxiliary objectives,also investigated in previous work
uni[mask] framework,arbitrary tasks,represents using masking schemes
future inference,model,must predict future states and actions
single-task models,prior work,relied on for accomplishment of tasks
goal-conditioned,tasks,an example of single-task models
model,sliding window,model uses a sliding window technique
goal-conditioned imitation learning,rl,both are examples of single-task models
waypoint-conditioning,property-conditioning,mentioned alongside as task conditioning methods
dynamics model learning,[18,9]
atari,games,models trained for different games in Atari's environment
multi-modal prediction tasks,[35],multi-modal prediction tasks are referenced by citation
rl,forward dynamics modeling,RL and forward dynamics modeling are different inference tasks
