node_1,node_2,edge
latent diffusion,zero-shot style transfer,Z-STAR (Z*) is proposed as a zero-shot method within the latent diffusion framework.
z-star (z*),attention reweighting,Z-STAR uses attention reweighting for addressing style transfer without training.
generative image priors,dual diffusing paths,These priors are obtained by employing dual diffusing paths for inverting style and content images.
diffusion models,content and style representation,Features from diffusion models contain natural representations of content and style.
content and style latent status,cross-attention operations,Naive cross-attention is not optimal for balancing content and style during denoising.
multi-cross attention reweighted strategy,diffusion latent space,The proposed strategy fuses content and style information in the diffusion model's latent space.
tailored attention mechanism,content and style constraints,The mechanism helps address content and style without extra supervision.
method,satisfactory results,The method generates satisfactory results with preserved content and vivid styles.
method,content structures,Adapts styles to content structures.
main contributions,zero-shot image style transfer,A primary contribution is the zero-shot image stylization technique.
zero-shot image style transfer method,perceptual features,The method leverages perceptual features
zero-shot image style transfer method,gram matrices,The method initially uses Gram matrices to express style in CNNs
reweighted attention mechanism,diffusion latent space,This mechanism operates within the diffusion latent space to disentangle and fuse content and style information.
existing methods,cnn-based methods,CNN-based methods
existing methods,transformer,Transformer models
recent works,contrastive loss,These works replace style loss based on the Gram matrix with contrastive loss for better fine-detail style handling.
inaccurate style expression,unsatisfactory results,Inaccuracies in style representation can lead to unsatisfactory style transfer outcomes.
generative models,gaussian noise,Generative models use Gaussian noise as a means to produce data samples.
iterative process,noise removal,The iterative process involves removing noise through a forward process.
forward process,noisy sample xt,The forward process adds noise to an initial sample x0
reverse process,cleaner image xt-1,The reverse process works to denoise the sample
neural network,ϵθ(xt,t)
u-net,attention mechanism,The U-Net integrates an attention mechanism
self-attention,cross-attention,Self-attention focuses on image features
attention module,stable diffusion,The attention module in stable diffusion aligns key and value features with the query.
key and value features,query,These features
self-attention layer,ddim inversion process,The self-attention layer is used to extract information from key and value features in the DDIM inversion process for image editing.
stable diffusion model,style transfer tasks,The stable diffusion model is used for style transfer tasks
style features k and v,stable diffusion model,The challenge is to obtain appropriate style features K and V for the stable diffusion model without re-training.
proxy prompt,text embedding,Our objective is to directly extract style information from images
style attention,poor content preservation,Using style attention alone results in poor content preservation under diffusion models without re-training.
dual-path networks,reverse process,Dual-path networks are designed to generate suitable K and V features during the reverse process.
content features,style features,Attention reweighting techniques are incorporated to align content features more closely with style features.
conventional stable diffusion model,key limitation,The proposed approach addresses a key limitation in the conventional stable diffusion model where the text embedding remains unchanged.
denoising model (gθ),diffusion model,Gθ is a component of the diffusion model
