node_1,node_2,edge
lower restricted secant inequality (rsi-),upper error bounds (eb+),The context discusses that the main contribution is to show the optimality of gradient descent (GD) method specifically for the classes of objective functions induced by these two conditions.
gradient descent (gd) method,classes of objective functions,GD is shown to be exactly optimal on the classes of functions induced by RSI- and EB+ conditions.
optimality results,choice of conditions,Optimality results are sensitive to the specific conditions
accelerated methods,additional assumptions,The text implies that additional assumptions are necessary to explain the efficiency of accelerated methods in practice
convex set of global minima (f),optimization problem,F refers to the set of differentiable functions with a focus on finding a minimum in X ∗f.
gradient descent (gd),update rule,GD uses the update rule xi+1 = xi - α∇f(xi)
first-order algorithm,iterates,function values
projection onto x ∗f,x∗,x∗ refers to the orthogonal projection of a point onto the set of global minima X ∗f.
lower restricted secant inequality (rsi−),non-convex functions,RSI−(µ) includes non-convex functions but enforces stronger gradients in directions away from X ∗ to prevent flat landscapes.
upper error bounds (eb+),first-order algorithms,Section 5 proves a lower bound on the convergence rate of first-order algorithms under RSI− and EB+.
objective function,iterates (xj,f(xj)
gradient (∇f),function values (f(xj)),Each iterate includes the gradient at the current point and its corresponding function value.
x0,initial point (x0 ∈ rd),The algorithm starts with an initial point x0.
xj,xj+1,The iterates form a sequence where xi+1 is the next iterate after xi.
x ∗,gradient direction,RSI− enforces that gradients point in the opposite direction of X ∗ when x is far from it.
section 2,rsi− and eb+ definition,This section introduces and discusses RSI− and EB+.
section 3,related works,Section 3 examines connections to existing literature.
section 4,interpolation conditions,This section provides necessary and sufficient conditions for RSI− and EB+.
section 5,convergence rate,Section 5 focuses on proving the lower bound for convergence rates.
appendix,detailed proofs,Proofs of theorems and results are provided in the appendix.
gradient descent,learning rate,The context discusses the relationship between gradient descent and its learning rate
learning rate,convergence rate,The learning rate affects the convergence rate; a smaller learning rate like α = µ/L2 guarantees a faster convergence rate.
l2 regularization,convergence rate,L2 regularization (L2 on f) influences the convergence rate
strongly convex function,worst-case convergence rate,Gradient descent has a worst-case convergence rate for strongly convex and L-smooth functions
rsi−,additional term,RSI− is a direct bound on an additional term in the algorithm
eb+,additional term,EB+ is another direct bound on an additional term
optimization path,resnet18,The optimization path of a ResNet18 trained for classification on CIFAR10 verifies the interpolation conditions of RSI − ∩ EB+.
