node_1,node_2,edge
artistic image synthesis,enhancement,The efficacy of artistic image synthesis leads to its enhancement.
personalized module,increased capacity,The personalization module's improved capacity contributes to the enhancement.
denoising diffusion steps,different contributions,Denoising diffusion steps have varying effects on image synthesis
context-aware prompt augmentation,decouples style and context,This method separates style and context information from the reference image for better personalization.
style features,textual embeddings,The personalization module embeds style features specifically in the textual embeddings.
style and context guidance,classifier-free guidance,Inspired by Ho and Salimans' work
dreamstyler,effectiveness,DreamStyler's effectiveness is demonstrated through various experiments.
text-to-image diffusion models,application,DreamStyler pushes the boundaries of text-to-image diffusion models for artistic image synthesis and style transfer.
latent-based text conditional generation,earlier exploration,This refers to the earlier studies in text-based image generation
saharia et al. (2022),related work,Saharia et al.'s work is part of the broader context of personalized text-to-image synthesis.
denoising network (ϵθ),latent code (zt),The denoising network reconstructs the noised latent code at each timestep
textual inversion (ti),pre-trained text-to-image model,Gal et al. (2022) proposed TI to personalize a pre-trained model by optimizing a novel concept embedding.
word token s∗,conditioning vector (c(y)),S∗ is initialized as a word token
clip text encoder,textual conditioning space (p),The CLIP text encoder generates the output space where the conditioning vectors for personalization are situated.
multi-stage textual inversion,capacity limitations,TI sometimes fails to fully represent a concept due to the inherent capacity constraints of the underlying model.
training prompt,image generation,The quality of generated images depends on the construction of training prompts
style image,training prompts,Contextual descriptions in the training prompts help guide the model to generate images with specific styles.
multi-stage ti,representational capacity,The multi-stage TI enhances the representational capacity but faces problems due to style and context entanglement.
style and context,entanglement,During optimization
contextual information,model's performance,Injecting contextual descriptions improves the model's ability to separate style from context
training prompt,contextual descriptor,We construct prompts with a contextual descriptor to address the issue
vanilla prompt,proposed strategy,The proposed strategy modifies the vanilla prompt by adding a contextual descriptor in the middle.
opening text (co),style token set (s*),In the vanilla prompt
objects,composition,and background
context-aware prompt,blip-2,BLIP-2 is used to aid in automatic prompt generation for non-style attributes
human-in-the-loop strategy,context-aware prompt refinement,This strategy involves refining captions based on human feedback to enhance the model's disentanglement capability.
style elements,contextual elements,Context-aware prompts help models distinguish style elements from contextual ones during training.
classifier-free guidance,conditional image synthesis,Classifier-free guidance improves conditional synthesis
styledrop,personalization approach in text-to-image diffusion model,StyleDrop is another motivation for augmenting training prompts
style-guided text-to-image synthesis,qualitative comparison,Qualitative comparisons showcase the effectiveness of the methods in generating stylized images.
style transfer task,qualitative comparison,The same qualitative comparison is also applied to the style transfer task.
flexible design,individual preferences,The flexible design allows users to generate stylistic output tailored to their individual preferences.
style transfer,dreamstyler,DreamStyler is a style transfer method that transmits styles by inverting a content image and denoising it.
