node_1,node_2,edge
electron microscopy (em),optical microscopy (om),relation: Imaging techniques mentioned together
electron microscopy (em),magnetic resonance imaging (mri),relation: Other imaging techniques mentioned together
3d object segmentation,connectomics,relation: Specialization - connectomics is a type of 3D segmentation task
synaptic resolution,neural circuits,relation: Focus - connectomics aims to interpret at synaptic resolution
advanced serial section electron microscopy imaging techniques,em data of mm3-scale volumes,relation: Result - these techniques generate large-scale EM data
terabyte to perabyte,em data sizes,relation: Scale - describing the size range of the data
volumetric image segmentation methods,two-stage methods,relation: Type - examples of automated segmentation methods
end-to-end methods,volumetric image segmentation methods,relation: Type - another category of automated segmentation methods
pixel-level local context,nanometer resolution,relation: Resolution - context of existing segmentation methods
split and merge errors,automatic segmentation,The context discusses methods that aim to detect and correct errors that occur in the automatic segmentation process.
matejek et al. (2019),biologically-inspired graphs,Matejek's method uses these graphs
3d convolutional neural network (cnn),probability of merging prediction,The CNN is trained to predict the likelihood of merging segments based on their morphologies.
matejek et al. (2019) method,small densely annotated blocks,Their method is initially trained and tested on specific
ffn segmentation results,split error correction,FFN is chosen for correcting split errors
affinity-based methods,outperformed by ffn,FFN surpasses affinity-based methods in error correction but has a significantly higher computational cost.
human proofreading,remaining connection errors,Even after automated methods
zung et al.,methods for detecting and correcting errors,Zung's approach is also mentioned as one of the methods attempting to address error detection and correction.
pixelwise vectors,dense image embedding,The pixelwise vectors are a part of the dense image embedding
dense embeddings,image feature representation,Dense embeddings serve as a delicate image feature representation
connectivity-aware contrastive loss,dense embeddings learning,The method learns dense embeddings without pixel-wise annotations
large-scale neuron reconstruction,em image volume,The process starts with over-segmenting a huge EM image volume into 3D segments.
3d segmentation approach,over-segmentation,An off-the-shelf 3D segmentation approach is used to create initial segments from the EM image volume.
human proofreading,complete neuron reconstruction,After over-segmentation
reconstructed neurons,tree structures,Reconstructed neurons are represented as tree-like structures with nodes and edges.
nodes,edges,Nodes and edges compose the tree structures representing individual neurons.
annotation,tracing,Annotations are used directly or indirectly for tracing the edges in the neuron tree structures.
task formulation,dataset,Fig. 1 shows the general pipeline
connectivity-aware contrastive learning,dense volumetric em image embedding,The novel method learns image embeddings from sparse segment connectivity for split error correction.
sparse segment connectivity,volumetric em image embedding,Our method uses connectivity information to generate dense embeddings from sparse data.
voxel-based em neuron segmentation,learning-based methods,Various approaches
affinity maps,non-parametric watershed transformation,Popular series of methods use CNNs to learn affinity maps
flood-filling networks (ffn),cross-referencing 3d meshes and em image slices,FFNs combine mesh visualization tools like CATMAID for human tracers to assess if segments belong to the same neuron.
catmaid,proofread segment surface,Used for skeletonizing and visualizing segment surfaces
segment pairs,prediction function,The prediction function f is learned from a set of connected segment pairs
3d morphology,em images,These segment pairs are analyzed based on their 3D morphology and EM images
crowd-sourced proofreading results,dataset,Segment connectivity is extracted from the crowd-sourced proofreading throughout an entire fly brain
flytracing,existing datasets,FlyTracing surpasses existing datasets by three orders of magnitude in terms of volume size and number of connected segment pairs.
fafb dataset,image sections,The FlyTracing dataset is derived from the FAFB dataset
fafb-ffn1 segmentation pipeline,preprocessing,The image sections are preprocessed using the FAFB-FFN1 pipeline before segmentation.
neuron skeletons,proofread,Skeletons of neurons are proofread
ffn segmentation pipeline,flywire,FAFB-FFN1 is a segmentation method chosen over FlyWire's affinity-based segmentation because of its fewer merging errors.
ffn segmentation results,proofread neuron skeletons,The method registers FFN segmentation with proofread neuron skeletons for ground truth connectivity generation.
proofread neuron skeletons,surface meshes,Surface meshes of proofread neurons are obtained from FlyWire
neurite tracing,tree-like structures,The registration method focuses on tracing neurites with tree-like structures by removing cell body fibers.
massive over-segmented fragments,human proofread neuron,The registration process associates over-segmented fragments with a human proofread neuron for accurate matching.
connectivity prediction,image embedding,The proposed method predicts connection probabilities by combining image embeddings and 3D morphological features.
connectivity prediction,3d morphological features,These features contribute to the prediction of connectivity between segment pairs.
image embedding,3d morphological features,The context discusses integrating image embeddings with 3D morphological features for improved segmentation.
connectivity-aware contrastive learning,dense image embedding,This novel method learns dense image embeddings using sparse segment connectivity annotations for better understanding.
3d morphological representation of segments,geometric property,Segment geometry provides clues for connection
edgenetwork,3d volumetric masks,EdgeNetwork employs volumetric masks to encode segment morphology using 3D convolutional neural networks (3DCNNs).
surface point cloud,more efficient morphology representation,The point cloud is a more efficient alternative to 3D masks
truncation point ˆci,j,segment section contours
farthest point sampling,point cloud downsampling,Point clouds are downsampled to reduce the number of points for computational efficiency.
pointnet++,morphological feature encoder,PointNet++ is employed as the morphological feature encoder.
pointnet++,connectivity prediction model,PointNet++ serves as the connectivity prediction model for point cloud inputs.
farthest point sampling (fps),point cloud downsampling,The point clouds are downsampled using FPS to a fixed number of points.
