node_1,node_2,edge
facial expression recognition (fer),basic classes,FER models are trained on datasets with a fixed number of seven basic classes.
recent research works (cowen et al. 2021; bryant et al. 2022; kollias 2023),compound expressions,These works point out that there are far more expressions than the basic ones
open-set fer task,existing open-set recognition methods,We propose the open-set FER task
open-set fer,small inter-class distance,The challenge in open-set FER is the very small distance between classes
pseudo labels,open-set samples,We propose to view the sparsely distributed pseudo labels of open-set samples as symmetric noisy labels.
attention map consistency,cycle training,Our method incorporates attention map consistency and cycle training to detect open-set samples.
proposed method,state-of-the-art open-set fer methods,Experiments show that our method outperforms existing approaches on various FER datasets.
human facial expression recognition (fer),existing fer models,relation: Task or application - FER models are used in understanding human feelings.
state-of-the-art open-set recognition methods,close-set fer models,comparison: Comparison - Close-set models are unreliable for unknown expressions compared to open-set methods.
basic classes (in fer),new unknown expressions,contrast: Limitation - Close-set models struggle with classifying unseen expressions not in the basic set.
dias (sota open-set recognition method),performance degradation,effect: Performance drop - DIAS' performance on FER drops from 0.850 to 0.714 due to similarity between open-set and close-set samples.
clip (extracted features),cifar-10,raf-db
real-world deployments,open-set recognition,context: Importance - Open-set recognition is crucial for real-world applications where new expressions may arise.
open-set recognition method,dias,The context mentions that our method outperforms DIAS by a large margin
open-set fer,closed-set fer,These terms are contrasted
open-set fer,overconfidence problem,Open-set FER is mentioned as a challenge due to the overconfidence issue in deep learning models.
deep learning models,small inter-class distances,The small inter-class distances in FER data are stated as a factor that degrades the performance of existing open-set recognition methods.
existing open-set recognition methods,proposed method,Our method is introduced as a novel approach to address the challenges faced by existing methods in open-set FER.
noisy labels,open-set recognition,The context discusses the difficulty in detecting noisy labels in open-set recognition
cifar-10,open-set fer task,CIFAR-10 is mentioned as an example of a dataset where open-set face expression recognition (FER) is challenging due to noisy labels.
open-set fer,noisy label detection,The author converts open-set FER into a noisy label detection problem
softmax scores,overconfidence,Softmax scores are used to detect open-set samples
pseudo labels,close-set trained fer model,A close-set FER model generates pseudo labels for test samples
cycle training,cyclically set learning rate,Inspired by Huang et al. (2019)
attention map consistency,preventing memorization of wrong labels,Attention map consistency is employed to mitigate the model from relying on incorrect pseudo labels for open-set samples.
loss values,bimodal distribution,After training
open-set samples,close-set samples,These two types of samples are contrasted; open-set samples have smaller (larger) loss values compared to close-set samples.
our proposed method,state-of-the-art open-set recognition methods,Our method is compared to existing methods on open-set FER datasets
open-set fer,cifar-10 dataset,The motivation is illustrated by comparing the close-set model's prediction behavior on CIFAR-10
open-set fer,fer (facial expression recognition) dataset,In FER
symmetric noisy label,easy label noise,This term is mentioned in the context of the close-set FER model's prediction
pseudo labels,learned features,Experiments include providing visualization of pseudo labels and learned features to better understand the method.
online prediction ability,re-training,The method showcases its capability to make predictions for new samples without needing to retrain.
facial expression recognition,open-set recognition,The context discusses that existing open-set recognition methods are not effective for facial expression recognition (FER)
open-set fer,noisy label detection,The text mentions that the task of open-set FER is transformed into noisy label detection for the first time
facial expression recognition (fer),human-computer interaction,FER is crucial for enhancing human-computer interaction
crowd-sourcing,simulating human expression recognition,Li et al. (2017) used crowd-sourcing as a technique to improve FER performance
center loss variant,maximizing intra-class similarity,Farzaneh and Qi (2021) proposed a method that enhances intra-class similarity and inter-class separation.
