node_1,node_2,edge
abstract spatiotemporal social behavior analysis,technique,The technique is used in the analysis of social behavior patterns
abstract spatiotemporal social behavior analysis,objects,The analysis studies the social behavior patterns of objects
abstract spatiotemporal social behavior analysis,social behavior patterns,The analysis technique studies the social behavior patterns of objects
abstract spatiotemporal social behavior analysis,risks,The analysis estimates the risks based on the trajectories of objects
objects,trajectories,The trajectories of objects are used to estimate their risks
social behavior patterns,risks,The analysis estimates the risks based on the social behavior patterns of objects
hidden following behavior,violent events,Hidden following behavior has the probability of evolving into violent events
hidden following behavior,challenging issues,Hidden following behavior has become one of the most challenging issues
hidden following behavior,probability,The probability of hidden following behavior evolving into violent events is more than 25%
hfd,research,Research on hidden following detection has focused on differences in time series between hidden followers and normal pedestrians
hfd,temporal characteristics,Research on HFD has focused on differences in time series under two temporal characteristics: gaze and spatial distance
time-domain representation,irreversible,The time-domain representation for time series is irreversible
time-domain representation,loss of critical information,The time-domain representation usually causes the loss of critical information
feature expression,time/frequency domain features,The study explores the expression efficiency of time/frequency domain features of time series
feature expression,recovery mechanism,The study explores the recovery mechanism of features to source time series
frequency-domain features,signal-to-distortion ratio,A selection model for frequency-domain features is based on the signal-to-distortion ratio
experimental results,feature fidelity,The experimental results demonstrate the feature fidelity of time series and HFD performance are positively correlated
experimental results,hfd performance,The experimental results demonstrate the feature fidelity of time series and HFD performance are positively correlated
experimental results,accuracy,On both real and simulated datasets
gaze-only module,improved,The gaze-only module is improved by 10%
datasets,proposed method,The proposed method is applied to datasets to increase accuracy by 3%.
proposed method,accuracy,The proposed method increases accuracy by 3%.
proposed method,gaze-only module,The proposed method is improved by 10% in the gaze-only module.
related research,new methods,Related research explores new methods for optimal feature selection.
related research,new patterns,Related research explores new patterns for efficient feature expression of hidden following behavior.
related research,mechanism of multimodal collaborative identification,Related research explores the mechanism of multimodal collaborative identification.
abnormal behaviors,visual features,Modeling abnormal behaviors involves obvious visual features.
hidden following,behavior,Hidden following is a behavior of secretly tracking and monitoring behind the target.
hidden follower detection,pedestrians,Hidden follower detection seeks to identify the hidden follower in all pedestrians from the surveillance video.
computer vision,posture characteristics,Methods based on computer vision are helpless for this task due to the absence of obvious posture characteristics.
trajectories,relative position,Studies focus on the relative position of two trajectories.
temporal-spatial trajectory,following behavior,Temporal-spatial trajectory studies the following behavior.
following behavior,ubiquitous,The following behavior is ubiquitous
hidden behavior,pedestrians,hidden behavior is related to pedestrians as it involves distinguishing between normal pedestrians and hidden followers in terms of behavior patterns.
behavior patterns,human intentions,behavior patterns are considered to reflect human intentions as significant pattern differences were found between hidden followers and normal pedestrians.
gaze-spatial behavior,hidden followers,significant pattern differences were found in gaze-spatial behavior between hidden followers and normal pedestrians
gaze state series,distance series,gaze state series and distance series are extracted from surveillance video to generate gaze-spacing-flow features
time domain representation,information loss,time domain representation of time series often leads to information loss due to irreversibility and one-sidedness factors
time-domain parameters,signal changes,time-domain parameters are vulnerable to signal changes both with time and frequency
time-domain parameters,frequency,Time-domain parameters are affected not only by time but also by frequency changes.
time-domain parameters,phase,Time-domain parameters are affected by phase changes.
frequency,phase,Frequency changes can also affect phase.
frequency,sine waves,Frequency changes can be decomposed into different sine waves.
sine waves,essence of things or phenomena,Sine waves reflect the essence of things or phenomena from an objective view.
frequency-domain features,frequency-domain analysis,Frequency-domain features are analyzed in frequency-domain analysis.
frequency-domain features,reversible frequency-domain features,Some frequency-domain features are reversible and can be lossily reconstructed.
frequency-domain features,frequency-domain analysis,Frequency-domain features are analyzed in frequency-domain analysis.
frequency-domain features,time-frequency transform,Frequency-domain features are used in time-frequency transform.
time-domain features,fidelity,Fidelity using signal-to-distortion ratio is used to estimate the expression efficiency of time/frequency features.
fidelity,frequency-domain features,Fidelity is used to prove the information loss of time-domain features and select frequency-domain features.
time-frequency transform,hidden follower detection framework,Time-frequency transform is used in the hidden follower detection framework.
hidden follower detection framework,gaze direction and trajectory,Hidden follower detection framework detects the gaze direction and trajectory for pedestrians in surveillance.
gaze direction and trajectory,gaze state,Gaze direction and trajectory generate the gaze state.
hfdf-tf,gaze direction,HFDF-TF detects the gaze direction and trajectory for all pedestrians in the surveillance
hfdf-tf,trajectory,HFDF-TF detects the gaze direction and trajectory for all pedestrians in the surveillance
hfdf-tf,gaze state series,HFDF-TF detects the gaze direction and trajectory for all pedestrians in the surveillance to generate the gaze state series
hfdf-tf,distance series,HFDF-TF detects the gaze direction and trajectory for all pedestrians in the surveillance to generate the distance series
hfdf-tf,frequency-domain features,our framework acts on it to mine the frequency-domain features that distinguish hidden followers from location followers
hfdf-tf,gaze features,we first redefine the gaze state in gaze state series; then introduce the decision-fusion training to fully integrate the characteristics of both gaze features and spacing features
hfdf-tf,spacing features,we first redefine the gaze state in gaze state series; then introduce the decision-fusion training to fully integrate the characteristics of both gaze features and spacing features
hidden follower,position follower,Xu et al. (2022) defines two kinds of following pedestrians: Position follower: pedestrians with following characteristics in temporal-spatial position and Hidden follower: position followers with real hidden following intention
f,t,F follows T in a time interval if certain conditions are met
f,position follower,F is defined as a position follower if it follows T more than a certain percentage of frames and the distance is always less than a threshold
f,hidden follower,F is defined as a hidden follower if it walks with the intention to know the real-time position of T and not be found by T
hidden follower,normal pedestrians,Normal pedestrians can be either acquaintances or strangers
hidden follower,gaze-spacing flow,The gaze-spacing flow represents the behavioral differences between the hidden follower F and the target T
gaze-spacing flow,spacing pattern,The spacing pattern involves H (hidden follower) not being too far away from T to prevent being lost
distance series,spacing pattern,The distance series represents the spacing pattern of the distance series using the spacing flow features.
distance series,gaze state series,The distance series is related to the gaze state series as both are mentioned in the same context.
gaze state series,spacing pattern,The gaze state series represents the gaze pattern of the gaze state series using the gaze flow features.
gaze state series,gaze degree,The gaze state series is related to the gaze degree as the paper introduces a dynamic score to represent the gaze degree.
gaze state series,frequency domain,The gaze state series is mentioned in the 'short-time analysis' in the frequency domain.
distance series,frequency domain,The distance series is also mentioned in the 'short-time analysis' in the frequency domain.
timestamp,distance series,The distance series is recorded in relation to the timestamp
distance series,segmentation,The segmentation of time series can preserve the temporal variability of the distance series.
frequency-domain features,hidden following behavior,Frequency-domain features are analyzed for their universality in relation to hidden following behavior.
frequency-domain features,mfcc,MFCC is a classical feature chosen for analyzing frequency-domain features for hidden following behavior.
frequency-domain features,cqcc,CQCC is chosen for analyzing frequency-domain features for hidden following behavior
mfcc,stft,The time-frequency transform of MFCC is based on the Short-Time Fourier Transform (STFT).
cqcc,cqt,The time-frequency transform of CQCC is based on constant-Q transform (CQT).
cqcc,hfd,CQCC is not conducive to the timeliness of HFD
time/frequency domain features,fidelity,The expression efficiency of time/frequency domain features is evaluated in terms of fidelity.
time/frequency domain features,mode differentiation,The expression efficiency of time/frequency domain features is evaluated in terms of mode differentiation
signal-to-distortion ratio,initial time series,The signal-to-distortion ratio (SDR) is evaluated when recovering the initial time series.
signal-to-distortion ratio (sdr),information loss rate,The SDR implies the information loss rate
fidelity,degree to which features retain information,Fidelity is defined to represent the degree to which features retain information.
time-domain features,auto-regressive model,For the time-domain features
frequency-domain features,optimal 4d gaze/spacing mfccs,For frequency-domain features
optimal 4d gaze/spacing mfccs,initial time series,The initial time series is rebuilt by its inverse operation using the optimal 4D gaze/spacing MFCCs.
time series,inverse operation,The initial time series is rebuilt by its inverse operation.
time-domain features,frequency-domain features,The fidelity of time-domain features is much lower than frequency-domain features
time-frequency domain,time-domain recovery,The significant fidelity difference in the time-frequency domain may be due to the technical limitations of time-domain recovery.
frequency-domain features,recognition performance,The impact of the fidelity of frequency-domain features on the recognition performance of hidden followers is explored.
mfccs,recognition performance,The fidelity of MFCCs under different dimensions and overlaps is obtained to explore their impact on recognition performance.
hfd performance,feature fidelity,HFD performance is positively correlated with feature fidelity
hfd performance,feature fidelity,When the feature fidelity increases by more than 0.5%
optimal frequency-domain feature,fidelity,The optimal frequency-domain feature can be chosen based on fidelity without tedious training.
frequency-domain features,tasks,This method is widely applicable to other reversible frequency-domain features or tasks.
gaze,mfccs,The pattern differences between L and the MFCCs (LHF ) are more significant from the gaze-spacing flow (LHT )
spacing,mfccs,The pattern differences between L and the MFCCs (LHF ) are more significant from the gaze-spacing flow (LHT )
gaze,spacing,Assumption 1 (Gaze-Spacing pattern) In frequency domain
mfccs,clustering,For all hidden following pairs and normal walking pairs in real dataset
mfccs,k-means clustering analysis,The MFCCs are extracted and then k-means clustering analysis is conducted on them
mfcc mode distribution,radar chart,The comparison of MFCC mode distribution is shown with the radar chart
gaze pattern of h,mode c,The gaze pattern of H is more likely concentrated in mode C
spacing pattern of h,mode a and b,The spacing pattern of H is more likely distributed in mode A and B
hfhf,hfhf and hfhf (h in frequency do-main),spacing pattern
hf and hf,spacing pattern,gaze pattern
spacing-only module (hfdf-sf),gaze-only module (hfdf-gf),The spacing-only module (HFDF-SF) is better than the gaze-only module (HFDF-GF)
gaze-spacing pattern,power spectrum,Power spectrum of the gaze-spacing pattern when hidden following occurs is depicted
spacing modes,mfcc clustering modes,The mode distribution of gaze and spacing MFCCs is shown in radar chart
mfccs,radar chart,MFCCs are used to display the mode distribution in radar charts
video,mode distribution,Each video displays the mode distribution
frequency-domain features,time domain,Frequency-domain features are completely different from the time domain
power spectrum,segment,Power spectrum is acquired for each segment
hidden following,normal walking,Hidden following shows a significant increase in high-frequency components compared to normal walking
spectrogram,frequency structure,Spectrogram represents the time variation of the frequency structure
gaze,spacing pattern,The whole moving process of the gaze and spacing pattern is relatively concentrated in low frequency
spacing pattern,random walking speed,Disordered power changes in spacing pattern imply random walking speed
gaze,h,H habitually stares at a certain place when gazing
h,hidden following behavior,H changes frequently but not intensively
hfdf-tf,hidden follower detection framework,HFDF-TF is the decision-fusion hidden follower detection framework based on time-frequency transform
gaze angle,gaze state,The gaze state gi (gi ∈ G) from F to T is calculated by the ground coordinates of F: (uf i
gaze state,gaze angle,gi = 1 − 2 ∗ angle (α) /180
distance series,gaze state series,After segmentation by Eq. 1
pedestrian,surveillance video,HFDF-TF first detects the trajectory and gaze direction of each pedestrian in the surveillance video to acquire the distance series and gaze state series
surveillance video,distance series,The surveillance video is used to acquire the distance series.
surveillance video,gaze state series,The surveillance video is used to acquire the gaze state series.
distance series,frequency domain,The distance series is transformed to the frequency domain.
