node_1,node_2,edge
fair representation,discriminatory outcomes,Fair representation aims to mitigate discriminatory outcomes to promote fairness and trustworthiness.
deep learning,mitigation of discriminatory outcomes,Deep learning is the primary context for addressing the issue of discriminatory outcomes.
previous research,inappropriate assumptions,Previous research in deep learning has relied on assumptions that are prone to unrealistic counterfactuals and performance issues.
alternative approaches,correlation-aware causal graphs,Alternative methods include using correlation-aware causal graphs as a means to address the limitations of prior research.
alternative approaches,mutual information proxies,Employing proxies for mutual information is another proposed alternative in the field.
fair disentanglement with sensitive relevance (fades),conditional mutual information,FADES utilizes conditional mutual information from information theory to overcome previous challenges.
sensitive relevant code,target labels,Sensitive relevant code helps direct correlated information between target labels and sensitive attributes
sensitive relevant code,sensitive attributes,The goal is to achieve conditional independence between target labels and sensitive attributes
fades,latent space disentanglement,FADES employs an intuitive disentangling approach to enhance the structure and effectiveness of the model.
fades,performance,FADES consistently achieves superior performance in downstream classification tasks.
fades,counterfactual generations,FADES also excels in generating realistic counterfactuals across various benchmarks.
downstream classification,quantitative evaluation,Performance is assessed quantitatively in downstream classification tasks.
counterfactual generations,qualitative evaluation,FADES's fairness is evaluated qualitatively through its ability to generate meaningful counterfactuals.
variational autoencoder (vae),deep learning,VAEs significantly contributed to the evolution of deep learning and generative models.
vae based models,deep learning and generative models,VAE based models offered a better understanding of the latent space and stable performance.
deep learning,fairness,the deep representations are susceptible to absorbing spurious correlations with sensitive information
fairness,trustworthiness,preventing discrimination is crucial for gaining trustworthiness of deep learning models.
latent representation,spurious correlations,deep representations can absorb spurious correlations with sensitive information.
latent representation,fair representation,proposed methods aim to learn fair representations to prevent discrimination.
sensitive information,bias,can lead to potential fairness violations and biased outcomes.
regularization terms,fair representation learning,introduced to learn representations that are invariant to sensitive information or disentangle features.
accurate predictions,objective of previous works,previous works aimed to achieve perfectly separable subsets
hair color estimation task,gender bias,the task is known to be biased
bald attribute,hair color,baldness is connected to hair color
bald attribute,gender,baldness is also related to gender
complex causal models,addressing fairness limitations,some works attempt to tackle the issue by considering intricate causal relationships
domain knowledge,building comprehensive graphs,required for understanding causality and creating such models
causal relationships,quality of generated counterfactuals,impaired without accurate knowledge of causality
sensitive relevant code,disentanglement learning for fairness,proposed solution to address fairness by directing correlated information to this code
conditional independence,ensuring fairness,method aims to maintain independence between target and sensitive information
fair representation,downstream tasks,The goal of learning fair representation is to make accurate predictions on these tasks while mitigating the impact of sensitive information.
learning fair representation,sensitive information,The objective is to filter out the influence of sensitive attributes during the learning process.
conditional mutual information,disentanglement,Our approach uses conditional mutual information to encourage optimal separation between sensitive and target codes.
sensitive relevant code,optimal disentanglement,The sensitive relevant code helps to achieve theoretically optimal separation between sensitive and target codes
proposed method,fairness,The proposed method improves fairness
proposed method,utility,It outperforms existing works in both fairness and utility
information theory perspective,framework,The framework for disentanglement is based on principles from information theory.
domain knowledge,not required,The proposed method is simple and does not necessitate domain-specific expertise.
benchmark datasets,empirical validation,The effectiveness of the method is demonstrated through experiments on various benchmark datasets.
previous works,stability issues,Previous approaches suffer from instability due to the inherent conflict between fairness and performance under data bias.
sensitive information,fairness through blindness,Simply removing sensitive information is not sufficient; fairness through blindness is a strategy.
fairness through blindness,achieving fairness,Fairness cannot be achieved solely by removing sensitive information.
group fairness metrics,adversarial objectives,Madras et al. proposed to use group fairness metrics as adversarial objectives.
equalized odds,demographic parity,Examples of group fairness metrics mentioned are equalized odds and demographic parity.
single neural network,stability of adversarial network,A method integrates optimization within a single neural network to enhance stability.
fairgan,discrimination-free representation,FairGAN focuses on generating fair data by fooling a discriminator to ignore sensitive group information.
sensitive information,degradation in performance,Learning discrimination-free representations can lead to performance degradation in image synthesis.
disentanglement learning,sensitive and target code,Disentangled representations separate the representation into two parts: target and sensitive components.
β-vae,stronger prior constraint,β-VAE encourages stronger constraints on the variational distribution for semantic feature separation.
factorvae,total correlation minimization,FactorVAE proposes to minimize total correlation for better decomposition.
total correlation,decomposition,Total correlation is a term used in the context of minimizing it for further decomposition.
total correlation,ffvae,FFVAE applies the total correlation technique for disentangling sensitive information.
gvae,unwanted information leakage,GVAE employs adversaries to minimize the leakage of unwanted information in the latent space.
odvae,orthogonal priors,ODVAE learns target and sensitive codes with orthogonal priors to ensure independence.
fairdisco,distance covariance,FairDisCo uses non-adversarial distance covariance to enforce independence between codes.
representation learning,recovery of sensitive and target information,The main goal of representation learning is to extract sensitive and target information from latent codes.
existing fair methods,data bias,These methods overlook the inherent correlation between target and sensitive information
counterfactual fairness,objective,Counterfactual fairness aims to constrain the model's behavior by considering hypothetical scenarios.
counterfactual fairness,related concepts (e.g.,facial attribute recognition
counterfactual fairness,sensitive attributes,Counterfactual Fairness aims to address biased decisions by altering sensitive attributes at the individual level
sensitive attributes,potential outcomes,The evaluation of counterfactual fairness involves determining the outcomes if sensitive attributes were changed.
causal inference technique,counterfactual instances,This technique is used to generate counterfactual examples for understanding feature connections.
graph-based model,predefined intervention,A graph-based model is employed to study the causal effect between features
domain knowledge,quality of counterfactuals,Accurate domain knowledge is crucial for generating high-quality counterfactuals; lack thereof can lead to unrealistic or low-quality data.
sensitive relevant code,independence,We aim to achieve independence between target and sensitive information using conditional mutual information (CMI) by minimizing it.
moyer et al. [40],sensitive-invariant representation,Moyer's work also employs mutual information to create representations that are independent of sensitive information.
target,sensitive information,Our approach focuses on separating target and sensitive information through the use of sensitive relevant code.
mutual information,sensitive-invariant representation,Learning a sensitive-invariant representation is the main focus
recent work,cmi in rl,A recent study applied Causal Mutual Information (CMI) in the realm of Reinforcement Learning (RL).
proposed method,fair representation accounting for data bias,The proposed method is novel and the first to address fairness by using CMI to learn a fair representation that considers data bias.
variational inference,vae (variational autoencoder),Many works use variational inference
evidence lower bound (elbo),encoder and decoder,The ELBO equation involves an encoder (f) and decoder (g)
factorvae,disentanglement,FactorVAE promotes disentanglement by minimizing total correlation and encouraging independence among latent dimensions.
discriminator,latent code,The discriminator in FactorVAE checks if the latent code is from the aggregate posterior or a permutation of marginal distributions.
graphical models,approaches depicted in figure 1,The figure illustrates the graphical models for various representation learning approaches discussed.
sensitive attribute a,latent variable z,Invariant learning aims to learn a unified latent variable z that is invariant to sensitive attribute A
unified latent variable z,predicted label y,The goal is to achieve z independent of A
adversarial learning,discriminator,Adversarial learning is employed to fool the discriminator
latent variable z,sensitive information,The objective is to make z independent of A
disentanglement learning,latent codes (target and sensitive codes),Some studies propose disentangling the latent variable into separate components to prevent sensitive information leakage from z.
latent codes,sensitive information,Decomposing latent codes promotes disentanglement to separate sensitive information (zA) from non-sensitive (zX)
mutual information,zx and za,Creager et al. aim to minimize mutual information between zX and zA using total correlation.
binary adversary,aggregate posterior qϕ(zx,za)
gvae,specific subspaces (zt),GVAE incentivizes attributes in T to be projected into distinct subspaces to maintain independence.
target label y,sensitive attribute a,In disentanglement learning
odvae,adversarial approaches,ODVAE addresses the convergence issue of adversarial methods by relaxing the independence condition.
disentanglement learning,fair disentanglement learning,The context discusses disentanglement learning as an example of fair disentanglement
predictiveness,fairness,Fair disentanglement learning aims to balance predictiveness (recovering Y and A from zX and zA) and fairness (making zX and zA independent). However
cross-entropy lce,predictiveness objective,Cross-entropy loss
mutual information,predictiveness objective,Minimizing cross-entropy loss leads to high mutual information between Y and zX
lfair,fairness objective,The fairness objective involves minimizing Lfair to make zX and zA independent
target label y,sensitive information a,Data bias causes an undesired correlation between Y and A
data bias,conflict between objectives,Data bias is a main cause of the contradiction between the predictiveness and fairness objectives in fair disentanglement learning.
data bias,predictiveness objective,The predictiveness objective contradicts data bias as it requires ˆY ⊥ ˆA
predictiveness objective,fairness objective,These objectives are in conflict because the fairness objective necessitates independence
fades,fair disentanglement,FADES is a proposed approach to address the issue by learning fair representations
fades,undesired correlation between y and a,FADES deals with the fact that the related information between Y and A cannot be explicitly separated.
sensitive relevant code (zr),information that overlaps between y and a,zR is introduced to handle the shared information between the two variables.
total correlation constraint,independence requirement,FADES imposes total correlation constraint to achieve independence between zY
conditional mutual information,minimization target in fades,FADES proposes to minimize conditional mutual information to improve fairness and accuracy.
first conditional entropy term,eqn (4),The first conditional entropy term is defined in Eqn (4)
zr,information correlated with y and a,zR is responsible for holding the information that makes Y and A correlated.
zy ⊥ za,independence,zY and zA are made independent by design
causal graph,figure 1d,The causal graph in Figure 1d demonstrates the relationship between Y
fades,data flow,FADES
zy,za,Green arrows in Figure 3 represent the goal of making zY and zA independent
zx,optional feature,zX is used to control irrelevant features
conditional independence (ci),probability of prediction y conditioned on zr,The definition of CI states that pθ( ˆY
probability of prediction y conditioned on zr,empirical computation,To estimate this probability
gvae,disentanglement learning method,GVAE is a method that focuses on minimizing mutual information between latent subspaces to learn fair representations.
odvae,disentanglement learning method,ODVAE also belongs to this category but avoids adversarial learning by enforcing orthogonal priors for the subspace.
hyperparameters,gvae and odvae,Both methods have hyperparameters that need to be set for their respective algorithms.
fair downstream classification,information bottleneck regularization,FADES incorporates an information bottleneck term (Lreg) to ensure zR captures only the correlated information Y ∩ A
enforcing orthogonal priors,subspace,The method enforces the subspace to follow orthogonal priors to achieve EOD (Equalized Odds).
λcmi,λtc,hyperparameters
resnet-18 architecture,vision tasks,All methods use ResNet-18 for vision tasks.
3 layered mlp encoder-decoder,tabular dataset,For tabular data
lelbo (evidence lower bound),final objective function of fades,FADES integrates LELBO with additional terms to optimize the overall model.
zr (latent representation),correlated information y ∩ a,zR is designed to encapsulate only the correlated information between Y and A.
zx,zy,zr
p(z),prior distribution,The prior distribution for the latent variables
fades,lelbo,FADES integrates LELBO with additional terms to enforce fairness and latent space independence.
fades,λcmilcmi,FADES includes a term λCMILCMI to promote fairness.
fades,λtcltc,FADES also adds λTCLTC to ensure latent space independence.
fades,βlreg,FADES has a regularization term βLreg
graphical models,fairfactor-vae,FADES is compared to FairFactor-VAE as a method from the graphical models class.
graphical models,fairdisco,FADES compares to FairDisCo
fairfactor-vae,invariant learning,FairFactor-VAE is an invariant learning method.
fairdisco,disentanglement learning,FairDisCo focuses on disentanglement learning.
ffvae,disentanglement learning,FFVAE is a disentanglement learning method too.
fair classification,predictive performance,Fair classification aims to balance fairness violations and predictive performance.
facial attribute classification,celeba dataset,Experiments are conducted on CelebA for predicting 'Smiling' attribute.
facial attribute classification,utkface dataset,Experiments also use UTKFace for classifying age with gender as the sensitive attribute.
dogs and cats dataset,color of fur,The goal is to classify dogs and cats based on their fur color.
gender,sensitive attribute,Gender is specified as the sensitive attribute in the context
dogs and cats dataset,color of fur,The task is to distinguish dogs or cats based on the color of their fur
adult income dataset,gender,This dataset is used for evaluating fairness
3-layered mlp classifier,vision dataset,A 3-layered MLP is employed for vision datasets
2-layered mlp classifier,tabular dataset,A 2-layered MLP is used for tabular datasets
fades,disentanglement learning method,FADES is a disentanglement learning method that provides zY as input for fairness evaluation.
ffvae,disentanglement learning method,FFVAE is another discussed disentanglement method
demographic parity (dp),fairness metric,DP is a fairness measure used to assess whether the model's outcomes are independent of the sensitive attribute.
equalized odds (eod),fairness metric,EOD is another fairness metric that ensures similar prediction performance across different groups defined by the sensitive attribute.
classification results,accuracy and fairness,The experiments aim to balance classification accuracy with fairness measures
latent subspace,reference images,The latent subspace is depicted as smoothly translating into the generations by substituting portions with reference images.
zr,y and a,zR captures features that are semantically correlated with both gender (Y) and the sensitive attribute (A)
za,makeup,Replacing only zA results in adding makeup to the image
za,mustache,Replacing only zA leads to adding a mustache to the image
fades,male with mustache,FADES generates images by linear interpolation of the sensitive code
fades,female sample,FADES can substitute the sensitive code with a female sample
ffvae,female with mustache,FFVAE generates an unnatural result - a female with a mustache
gvae,irrelevant features (e.g.,background color
odvae,irrelevant features (e.g.,background color
fades,female image,FADES generates a more natural female image while keeping other features unchanged.
feature translation,appendix.figure 6,More results on feature translation can be found in the figure referenced in the appendix.
digit,color,In the MNIST dataset
vae-based models,latent space,The evaluation aims to investigate the models' ability to disentangle digit information from color bias in the hidden representation.
mnist dataset,color bias,The dataset is used to measure color bias in a classifier
classifier,accuracy,Quantitative evaluation uses pre-trained classifiers with high accuracy for digit and color prediction.
reconstruction,test set,The models are trained on the biased training set and tested on the unbiased test set for image recovery.
