node_1,node_2,edge
diffusion-based methods,monocular 3d human pose estimation,These methods achieve state-of-the-art performance by estimating 3D joint coordinates from 2D pose sequences.
state-of-the-art (sota) performance,diffusion-based methods,Some methods have lower performance than SOTA
human anatomical skeleton,bone length and bone direction prediction,These methods use the skeleton's tree structure to incorporate human body prior constraints.
tree structure of the human skeleton,direct application of disentangled methods,The tree structure can lead to hierarchical errors amplification in disentangled approaches.
disentangled diffusion-based 3d human pose estimation (ddhpose),proposed solution,Intended to address the limitations of existing methods by disentangling pose and using a hierarchical denoiser.
forward process of the diffusion model,bone length and bone direction diffusion,Models human pose prior by separating the diffusion of these elements.
disentanglement loss,diffusion model learning,Supervises the model to learn effectively by enforcing disentanglement.
reverse process,hierarchical spatial and temporal denoiser (hstdenoiser),Proposed to enhance hierarchical modeling of joint positions.
hierarchical-related spatial component,hstdenoiser,One part of the HSTDenoiser responsible for spatial denoising at different hierarchical levels.
hrnet (wang et al. 2020),2d joint predictions,HRNet is used for deriving predictions of 2D joints.
cpn (chen et al. 2018),2d joint predictions,CPN is another estimator used for generating 2D joint estimates.
open-pose (cao et al. 2017),2d joint predictions,Open-Pose contributes to predicting 2D joints in the process.
alphapose (fang et al. 2017),2d joint predictions,AlphaPose is also involved in estimating 2D joints.
2d-to-3d lifting,final estimation results,2D-to-3D lifting is the step that converts 2D joint predictions to 3D.
pavllo et al. (2019),temporal information exploration,Pavllo's method uses convolutional networks to leverage temporal context.
transformer-based methods (zheng et al. 2021; zhang et al. 2022a),spatial-temporal information,These methods utilize transformers to combine spatial and temporal data for improved estimation.
depth ambiguity,issue,Depth ambiguity is a challenge in monocular 3D human pose estimation.
shan et al. (2023),pose distribution prior,Shan's method introduces a pose distribution prior during training.
ci et al. (2023),pose distribution prior,Ci's work also employs a pose distribution prior for better estimation.
gong et al. (2023),pose distribution prior,Gong's approach uses a pose distribution prior to mitigate depth ambiguity.
xu et al. (2020),disentangle-based methods,Xu's method is a type of disentangled approach for 3D pose estimation.
chen et al. (2021),disentangle-based methods,Chen's work is another disentangled method that contributes to 3D pose estimation.
wang et al. (2022),disentangle-based methods,Wang's contribution is also part of the disentangle-based category.
mixste (zhang et al. 2022a),3d joint regression,MixSTE is a method that directly regresses 3D joint locations.
d3dp (shan et al. 2023),3d joint regression,D3DP is another method focusing on 3D joint regression.
our method,3d joint regression,Our method
bone length,bone direction,These terms are related as they 'subsequently compose' 3D joints locations using the forward kinematics of the human skeleton.
explicit pose constraints,symmetry loss,Both are components of the methods that address the human pose
