node_1,node_2,edge
infinite width limit,generalization and optimization aspects,The infinite width limit contributes to understanding the generalization properties and optimization mechanisms of deep learning.
deep learning,kernel methods,Deep learning is connected to kernel methods
kernel methods,limited utility,Kernel methods were previously limited in large-scale learning due to high computational and memory requirements.
relu activation,prior focus,Most prior works on neural kernels concentrated on ReLU activation because of its popularity and computational challenges.
general activations,difficulty in computing kernels,Computing kernels for general activation functions was challenging
exact dual activation expressions,method for computing neural kernels,The work provides methods for exact or approximate computation of neural kernels based on exact dual activation expressions.
multi-layered neural network gaussian process (nngp) kernel,fast sketching method,A fast sketching method is introduced to approximate NNGP and NTK matrices for various activation functions.
truncated hermite expansion,approximation technique,The method relies on the truncated Hermite expansion to handle different activation functions.
unit sphere limitation,previous works,Prior works required data points on the unit sphere
neural tangent kernel (ntk),proposed approximation,The method applies to a wide range of activation functions
data points in r^d,applicability,The proposed methods are applicable to datasets with arbitrary point distributions in Euclidean space.
infinite width limit,general activation function,The importance of expanding the tool set to general activation functions is highlighted as a significant step forward.
exact neural kernel computation,computing resources,It requires a large amount of computing resources
order of few 100 to 1,000 gpu hours,depth 10 convolutional neural networks
monte carlo estimation of the ntk,random sampling,Novak et al. [40] improved estimation but random sampling remains impractical due to high computation and inference costs.
ntk approximation via sketching algorithms,zandieh et al. [41],Their work proposes an efficient method to approximate NTKs
sketching algorithms,other activations,The paper aims to address the lack of extension of sketching algorithms to handle non-ReLU activations.
series expansion,neural kernel for arbitrary smooth activation,The authors show that arbitrary smooth activation functions can be expressed in a series expansion form.
single hidden layer,kernel function,The focus initially is on expressing the kernel function for networks with a single hidden layer under the infinite width limit.
dual kernel,polynomial activation,The dual kernel serves as a building block for infinite-width neural kernel computations
non-polynomial activation,truncated hermite expansion,For non-polynomial activations
table 1,known dual kernels,Table 1 compiles and expands existing dual kernels for point-wise activations
ntk computation,coefficients of taylor series,Taylor series coefficients are required for NTK computation
analytic computation,ntk transformations,This work provides a comprehensive coverage of NNGP and NTK transformations for various activations
ntk computation,derivative of the activation,The proposed method allows automatic computation of the dual kernel for the derivative without explicit knowledge of the activation
kernel approximation,pointwise error bound,The analysis focuses on a pointwise error bound for approximating the dual kernel.
truncated hermite expansion,activation,The context discusses the use of truncated Hermite expansion as a method for approximating activation functions in the Neural Tangent Kernel (NTK).
estimation error,degree,The error can decay polynomially faster with respect to the finite degree used in the expansion.
kernel formulation,sketching techniques,The kernel is accelerated by employing sketching techniques
convolutional ntk,sketching method,A novel sketching method is proposed specifically for the Convolutional NTK with homogeneous activations.
ntk approximation,quadratic scaling,The exact CNTK computation has a runtime scaling that is quadratic in the number of pixels
neural tangents library,open-sourced implementation,The authors open-source the NNGP and NTK computations
ntk (neural tangent kernel),nngp (neural network gaussian process),Both NTK and NNGP are discussed as kernel-based methods in the context of neural networks.
recursive formula,ntk computation,Computing NTK and NNGP can be done using a recursive formula
static kernel function,non-linear activation,The static kernel function is defined as the expectation of a function of non-linear activation.
static kernel function,standard normal distribution,The kernel function is computed over the standard normal distribution.
dual kernel,erf(t),Williams [43] studied the dual kernel of erf(t)
