node_1,node_2,edge
diffusion,other baselines,outperforms - Comparison of performance
diffusion,commercial restoration products,outperforms - Superiority over commercial solutions
commercial restoration products,restoration,type of service - Restoration is a category these products provide
scanned images,degradation,caused by - Degradation occurs during scanning and preservation
digitized copies,scanning process,obtained from - Images are digitized via scanning
original digital copy,scanned copy,relation - Scanned copy's restoration target
describing,inverse problem,defined as - The paper defines a new inverse problem
describing,image restoration,specifically refers to - The problem of restoring images
printing,papers,action - Information is physically printed on papers
scanning or during preservation,information corruption,causes - Corruption of information in the scanned copies
color-related degradation (cd),non-color-related degradation (ncd),The context differentiates these two types of degradation
real-world image restoration methods,various degradation mixtures,Due to the lack of scanned image datasets with mixed degradations
descan-18k,scanned versions of original images,DESCAN-18K consists of pairs of original images and their corresponding scanned versions
descan-18k,six representative complex degradations,This dataset provides detailed examples of six common complex degradations found in scanned images
descan-18k,natural scenes,The dataset includes diverse natural scenes
descan-18k,texts,It also contains various texts
existing restoration datasets,single (or few) degradation type,In contrast to DESCAN-18K
our dataset,existing restoration datasets,comparison
descan-18k,single (or few) degradation type,relation
descan-18k,training data pairs,synthesis
diffusion models,low-level vision tasks,application
diffusion models,image restoration with multiple degradations,unexplored area
descandiffusion model,color encoder,component
descandiffusion model,conditional denoising diffusion probabilistic model (ddpm),component
main contributions,novel image restoration problem (descanning),first point
main contributions,descan-18k dataset,second point
statistical analysis,descan-18k,action
super-resolution (sr),deblurring,These models are related as they are both image restoration techniques mentioned in the context
super-resolution (sr),ncds (noisy complex degradations),Super-resolution is mentioned as potentially handling single-type degradation
deblurring,ncds (noisy complex degradations),Both are mentioned as types of challenges that existing models struggle with when dealing with multiple degradations simultaneously.
descanning problem,scanned images,The descanning problem specifically relates to the restoration of images that have gone through digital processing stages like scanning and printing.
proposed image restoration model,cds (color distortions) and ncds,The model is designed to handle both color distortions and noisy complex degradations
real-world photo restoration,various degradations,This field encompasses studies that restore real-world photos with issues such as scratches
(wan et al. 2020),translation networks,Wan et al.'s work employs translation networks for image and latent space restoration in real-world scenarios.
(ho and zhou 2022),smartphone-scanned photos,Ho and Zhou's method addresses degradations specifically in smartphone-scanned images in a semi-supervised manner.
(yu et al. 2022),esdnet,ESDNet is a proposed solution by Yu et al. for demoiré removal
esdnet,demoir´eing task,ESDNet is proposed for demoir´eing
descanning,color transitions and patterns removal,Both tasks aim to remove visually awkward color transitions and patterns.
real-world scanned images,complex special ncds,Real-world scanned images cannot be appropriately restored due to halftone pattern and bleed-through effect.
