node_1,node_2,edge
uncoupled learning dynamics,regret,Uncoupled learning dynamics control the growth of regret
polylogarithmically in t,traditional guarantees,The regret bound achieved by uncoupled learning dynamics improves exponentially over traditional no-regret framework guarantees
normal-form and extensive-form games,structured strategy spaces,Normal-form and extensive-form games are examples of game classes with structured strategy spaces where uncoupled learning dynamics have been successfully applied.
general convex and compact strategy sets,economics and multiagent systems,General convex and compact strategy sets are prevalent in fundamental models used in economics and multiagent systems.
o(log t ) per-player regret,uncoupled learning algorithm,The introduced uncoupled learning algorithm achieves a regret bound of O(log T ) per player in general convex games.
optimistic follow-the-regularized-leader,self-concordant regularizer,The learning dynamics are based on optimistic follow-the-regularized-leader method using a self-concordant regularizer that does not act as a barrier for the feasible region.
proximal oracle,efficient implementation,Efficient implementation of the learning dynamics is possible with access to a proximal oracle for the convex strategy set.
linear optimization oracle,extensions,Extensions of the learning dynamics are provided for scenarios with access to only a linear optimization oracle.
regret minimization,online learning,Regret minimization is a central framework in the development of online learning.
regret minimization,multiagent systems,Regret minimization plays a crucial role in the theory of multiagent systems.
no-regret learning,game-theoretic solution concepts,Fundamental connections exist between no-regret learning and game-theoretic solution concepts.
regret,performance measure,Regret is an intrinsic measure of performance in online learning and games.
regret minimization algorithms,practical success,Regret minimization algorithms have seen remarkable practical success in AI.
ai agents,self-play,AI agents are trained using self-play under regret-minimizing algorithms.
self-play,regret-minimizing algorithms,Self-play is conducted under the guidance of regret-minimizing algorithms for AI agent training.
self-play approach,linear programming techniques,The self-play approach has proven more scalable compared to linear programming techniques.
linear programming techniques,traditional no-regret framework,compared to; traditional no-regret framework is mentioned as an alternative to linear programming techniques with different pessimism levels
traditional no-regret framework,adversarial way,models the environment in; the framework insists on treating the environment adversarially
security games,traditional no-regret framework,justifiable for applications such as; the framework is suitable for security games due to their adversarial nature
benign and predictable environments,traditional no-regret framework,far from optimal in; the framework is not the best fit for more predictable scenarios
training agents,self-play,using; agents are trained through the method of self-play
learning agents,general games,competing against each other in; the context where learning agents interact competitively
optimal performance guarantees,learning agents,obtained when; the focus is on what guarantees can be achieved by competing agents
zero-sum games,fundamental question,formulated and addressed within; the context in which the fundamental question was first studied
daskalakis et al.,zero-sum games,formulated and addressed; they were the first to address the question in this game type
normal-form games,strategic interactions,represent; a common theoretical representation for analyzing strategic interactions
normal-form games,strategic interactions,normal-form games are a common way to represent strategic interactions in theory
strategic interactions,strategy spaces,most settings of practical significance involving strategic interactions have more complex strategy spaces
normal-form,inefficient approximation,faithful approximation of complex games using the normal form is typically inefficient
