node_1,node_2,edge
human brain,emotions,The human brain can effortlessly and reliably perceive emotions
facial emotion recognition (fer) methods,drawbacks,existing facial emotion recognition (FER) methods suffer from drawbacks such as complex model structures
emotion concepts,visual perception coding,role of emotion concepts in visual perception coding within the human brain
dual-pathway framework,neural computation of emotion recognition,we propose a dual-pathway framework emulating the neural computation of emotion recognition
two pathways,representation of emotion concepts in the brain and the visual perception process,Specifically
disentangled approach,emotion concepts,we adopt a disentangled approach to extract emotion concepts from complex facial geometric attributes
emotional confidence evaluation strategy,concept optimization for regularizing the perceptual coding,we employ an emotional confidence evaluation strategy to determine which concept is optimal for regularizing the perceptual coding
concept-regularized coding strategy,framework,The proposed concept-regularized coding strategy endows the framework with flexibility and interpretability
large-scale models,vision tasks,large-scale models have also achieved impressive performance in vision tasks
issues,large-scale models,they suffer from issues such as prohibitively high memory and computational costs
human beings,vision perception tasks,For human beings
memory,computational costs,Memory and computational costs are related in terms of resource allocation and optimization in the context of building intelligent systems.
vision perception tasks,human beings,Vision perception tasks are conducted by human beings rapidly and effortlessly
brain regions,visual cortex,The collaboration among multiple brain regions and the visual cortex is essential during visual perception tasks.
emotion recognition,human brain,Emotion recognition exploits the biological plausibility of the human brain to build intelligent systems with reduced complexity and biological interpretability.
facial emotion recognition (fer),emotions,FER aims to discern and interpret emotions displayed on other people's faces
fer,deep learning community,FER has received increasing interest in the deep learning community due to its potential applications in human-computer interaction and mental health assessment.
computer scientists,fer,Computer scientists have attempted to endow computers with the capability of FER by developing algorithms like CNN and Transformer
cnn,fer,Computer scientists have used CNN algorithms to enable computers with FER capabilities
transformer,fer,Transformer algorithms have been utilized to enhance computers with FER capabilities
current techniques,network,Current techniques have shown that increasing the network can lead to advancements in the field of emotion recognition and interpretation.
fer performance,network size,Increasing the network size is not the only way to improve FER performance
brain-inspired fer algorithms,neural computation of emotion recognition,Possible to design brain-inspired FER algorithms based on the neural computation of emotion recognition in the human brain
neural representations of emotion concepts,high-level brain regions,Neural representations of emotion concepts are formed and maintained in the high-level brain regions
visual pathway,emotion concepts,Brain’s visual pathway encodes the emotion concepts to facilitate efficient emotion recognition
concept-regularized coding,visual pathway,Concept-regularized coding in the visual pathway provides a brain-inspired way of elevating the efficiency and reducing the complexity of the artificial neural network for emotion recognition
brain-inspired network for emotion recognition,concept-regularized coding,In light of the concept-regularized coding
framework,conceptual pathway,Framework contains two pathways
conceptual pathway,representation of emotional concepts,Conceptual pathway models the representation of emotional concepts in high-level brain regions
perceptual pathway,visual perception,Perceptual pathway employs a simple CNN to model the process of visual perception
visual perception,cnn,The latter employs a simple CNN to model the process of visual perception
visual perception,hierarchical response patterns,CNNs currently offer the best quantitative models of the hierarchical response patterns within the visual system
conceptual pathway,visual emotion perception,The conceptual pathway shapes the visual emotion perception in the perceptual pathway by providing emotional concepts
conceptual pathway,fer algorithms,we are the first to utilize concept-regularized coding in the brain to advance the FER algorithms
conceptual pathway,emotion features,We adopted a disentangled form to extract abstract emotional concepts (captured by emotion features in our model) from intricate and diverse facial attributes
importance evaluation,emotional confidence,an adaptive module for importance evaluation is implemented in this pathway to evaluate the emotional confidence of the emotion features
acquisition of confidence,emotional pathway,The acquisition of such confidence is crucial for associating the conceptual pathway with the perceptual pathway
emotion concepts,perceptual pathway,One way to provide emotion concepts to the perceptual pathway is through knowledge distillation
emotion features,perceptual features,a facial emotion image is inputted into both pathways to simultaneously obtain emotion features and perceptual features
emotion features,knowledge distillation,we can distill knowledge from emotion features
emotion features,perceptual features,knowledge distillation from emotion features to perceptual features
distillation method,conceptual pathway,transfer knowledge from the conceptual pathway to the perceptual pathway
distillation method,perceptual pathway,transfer knowledge from the conceptual pathway to the perceptual pathway
human brain,emotion concepts,representation of emotion concepts in the human brain
visual encoding,perceptual pathway,potential disruption of visual encoding in the perceptual pathway caused by high-ambiguity emotion features
confidence evaluation strategy,emotional confidence of an image’s emotion feature,use of emotional confidence to guide perceptual encoding
emotion features,other images with higher confidence in the same emotion category,use of emotion features from other images with higher confidence to guide the encoding in the perceptual pathway
fer algorithm,emotion concepts,drawing inspiration from how emotion concepts are represented in the brain
fer algorithm,visual perception encoding,guidance of emotion concepts in visual perception encoding
framework,abstract emotion concepts,disentangled approach to establish the abstract emotion concepts
framework,facial geometric features,independence of facial geometric features from abstract emotion concepts
confidence evaluation strategy,perceptual pathway,provision of stable and reliable emotion concepts to the perceptual pathway
confidence evaluation strategy,interference from confound,avoidance of interference from confound
facial expression recognition,fer methods,FER methods have been proposed for Facial Expression Recognition
fer methods,cnn-based methods,CNN-based methods are one of the broad categories into which FER methods can be roughly grouped.
cnn-based methods,attention mechanisms,CNN-based methods may incorporate attention mechanisms
cnn-based methods,uncertainty,Some CNN-based methods consider the issue of uncertainty
attention mechanisms,facial regions,The attention mechanism in CNN-based methods learns the importance of various facial regions in making the recognition.
uncertainty,ambiguity,Models consider the annotation or emotion ambiguity
transformer-based methods,input original image,Transformer-based methods typically divide the input original image or the embedded representation of the original image into different patches.
input original image,correlations between patches,Transformer-based methods learn the correlations between each patch and other patches to obtain discriminative features.
patch,discriminative features,By extracting discriminative features from each patch
transformer-based methods,computational cost,The increase in computational cost of Transformer-based methods does not necessarily correspond to a proportional improvement in performance.
transformer-based methods,biological interpretability,Moreover
cnns,computational mechanisms,CNNs exhibit similar computational mechanisms to the human visual cortex.
regularization techniques,training deep neural networks,Regularization techniques have gained widespread popularity for training deep neural networks.
knowledge distillation,feature regularization,Knowledge distillation can be viewed as a kind of feature regularization.
teacher model,student model,It involves transferring knowledge from a more complex teacher model to a simpler student model by minimizing the discrepancy between their intermediate features or predicted logits.
knowledge distillation,student model,This process helps the student model learn informative representations from the teacher model.
knowledge distillation,noise,However
student model,quality control,The absence of quality control in the student model may introduce noise to it.
feature regularization technique,emotional confidence evaluation,The feature regularization technique uses emotional confidence evaluation to guide the visual encoding of facial emotions.
emotion concepts,facial expressions of emotion,The conceptual pathway establishes emotion concepts from facial expressions of emotion.
neuroscience studies,two distinct neuroanatomical pathways,The neuroscience studies inspired the development of two branches that relate to emotion and non-emotion encoding respectively.
emotion encoder eemo,emotion-related regions like the prefrontal cortex,amygdala and hippocampus
non-emotion encoder enon,confounding factors of a face,such as age
emotional feature f emoi,non-emotional feature f noni,The emotion feature f emoi is expected to solely reflect emotion
conceptual pathway,representation of emotion concepts,The conceptual pathway models the representation of emotion concepts in emotion-related brain regions in a disentangled manner.
conceptual pathway,feature regularization,The feature regularization from the conceptual domain to the perceptual domain mimics the involvement of emotion concepts in perceiving visual emotion.
perceptual pathway,facial emotion information,The perceptual pathway perceives facial emotion information similar to that employed by the ventral visual stream.
perceptual pathway,primary visual cortex (v1),The perceptual pathway perceives facial emotion information from primary visual cortex (V1) to mid-level visual areas (e.g.
perceptual pathway,mid-level visual areas (e.g.,v4)
feature regularization,conceptual domain,The feature regularization from the conceptual domain to the perceptual domain mimics the involvement of emotion concepts in perceiving visual emotion.
feature regularization,perceptual domain,The feature regularization from the conceptual domain to the perceptual domain mimics the involvement of emotion concepts in perceiving visual emotion.
emotion features,non-emotional features,We employ a soft subspace orthogonality constraint to encourage the separation of emotional and non-emotional features.
emotion features,emotion classifier,We append an emotion classifier after the emotion features to encourage the capture of emotion-related content.
multi-class cross-entropy loss function,learning process of emotion features,The multi-class cross-entropy loss function may lead to the learning process of emotion features being influenced by samples with high emotional ambiguity.
adaptive importance module,emotional confidence score for each emotion feature,The adaptive importance module assesses the emotional confidence score for each emotion feature.
emotion features with ambiguity,low confidence scores,Emotion features with ambiguity may have low confidence scores.
emotion features with high certainty,high scores,Emotion features with high certainty have high scores.
confidence scores,loss function of the emotion classifier,The confidence scores are subsequently used to adjust the loss function of the emotion classifier.
linear fully-connected (fc) layer and a sigmoid activation function,output confidence scores,The linear fully-connected (FC) layer and a sigmoid activation function enable the output confidence scores to range from 0 to 1.
confidence scores,re-weight the logits in the emotion classifier,The confidence scores can be used to re-weight the logits in the emotion classifier.
logit-weighted cross-entropy loss lw ce,loss function for the emotion classifier,The Logit-Weighted Cross-Entropy loss LW CE is adopted as the loss function for the emotion classifier.
emotion label,confidence scores,The confidence scores of all samples are ranked in descending order
high-score group,low-score group,LRR is used to enforce that the mean of the high-score group should be larger than the mean of the low-score group by a margin δ1.
emotion features,specific emotions (anger,happiness
emotion features,supervised contrastive learning (sup-con),Motivated by the unique activation patterns in the brain
positive pairs,negative pairs,In a batch
concept-contrastive loss,emotion features,We define concept-contrastive loss for f emoi asli = − Xlogd∈DiP exp(f emoi · f emod /τ ) / exp(f emoi · f emoj /τ )
fer datasets,internet,The FER datasets collected from the Internet suffer from certain issues.
fer datasets,class imbalance,FER datasets collected from the Internet suffer from a significant class imbalance
negative emotions,anger,insufficient samples for negative emotions such as anger
negative emotions,disgust,insufficient samples for negative emotions such as disgust
negative emotions,fear,insufficient samples for negative emotions such as fear
negative emotions,sadness,insufficient samples for negative emotions such as sadness
emotion features,similarity,comparing the similarity of emotion features
emotion features,importance,importance of each emotion feature in a batch
importance coefficient,negative emotions,importance coefficient is relatively large when the feature pertains to negative emotions
emotion feature,importance coefficient,importance coefficient of the i-th emotion feature can be formulated as wi = 1 - Ec/N
emotion feature,emotion,importance coefficient of the i-th emotion feature can be formulated as wi = 1 - Ec/N
concept-contrastive loss,importance coefficient,concept-contrastive loss is calculated using the importance coefficients
conceptual pathway,training process,in the training process of conceptual pathway
whole loss function,conceptual pathway,whole loss function involves the conceptual pathway
