node_1,node_2,edge
pre-trained models,machine learning research and practice,The context discusses how pre-trained models are transforming the landscape of ML research
fine-tuning paradigm,training from scratch,The text contrasts the traditional approach of training models from scratch with the modern fine-tuning method.
reward maximization (rm),distribution matching (dm),Two main approaches mentioned to address the challenge of steering pre-trained distributions are RM
reinforcement learning (rl),policy gradients,RM employs RL techniques
distribution matching (dm),explicit target distribution,DM requires making the target distribution explicit before fine-tuning the model to approximate it.
kl-control,rm,KL-control
distribution matching (dm),similar training difficulties,Both RM and DM face challenges like high gradient variance during training.
baseline,distribution matching (dm),Connections between RM and DM are used to introduce the concept of baselines in DM methods.
language model,controllable language generation tasks,The benefits of baselines are empirically tested on tasks like controlling topic
language model,pre-trained language models,The context discusses pre-trained language models as a type of language model with strong generative capabilities.
global preferences,nudging language models,These models are influenced by global preferences
distribution matching (dm),reward maximization (rm),The study connects DM and RM as two paradigms for aligning language models to specific objectives.
constraint satisfaction,stability,Both are mentioned as performance measures in the context of language model alignment.
sample efficiency,evaluating language models,Sample efficiency is a factor considered when assessing the effectiveness of the alignment methods.
topic and sentiment,generated sequences,Preferences can include controlling topics and sentiments in the sequences produced by the model.
naver labs europe,work done at naver labs europe,The context mentions work done at Naver Labs Europe as part of an internship or independently.
neurips 2022,36th conference on neural information processing systems,The findings were presented at NeurIPS 2022.
alignment of language models,study's focus,The central theme of the study is the connection between aligning language models to various objectives.
reward maximization (rm),distribution matching (dm),RM is a technique that influences pre-trained models towards specific preferences by providing global sequence-level rewards. It contrasts with DM
reinforcement learning (rl),catastrophic forgetting,RL is used within RM to discourage undesirable behaviors
fluency,hand-crafted general rewards,Fluency is a desirable feature often targeted in studies using hand-crafted rewards
machine translation,overall effectiveness of rm,The effectiveness of RM for machine translation is a topic of discussion
kl-control,catastrophic forgetting (mentioned in rm with kl-control),KL-Control
jaques et al. (2017b,2019),ziegler et al. (2019)
stiennon et al. (2020),ouyang et al. (2022),These authors also contribute to RM with distributional considerations
bai et al. (2022),perez,Bai et al. and Perez are likely additional references related to RM with distribution control
dpg algorithms,policy gradients,We compare the family of DPG algorithms to Policy Gradients
rm (reinforcement learning),dm (distribution matching),We interpret KL-control techniques from a distribution matching perspective
kl-control techniques,rm (reinforcement learning),These connections position KL-control techniques as intermediate between reinforcement learning (RM) and distribution matching (DM).
kl-control techniques,dm (distribution matching),KL-control techniques bridge the gap between RM and DM.
variance reduction technique from rl,dpg (deterministic policy gradients),We apply a variance reduction technique from reinforcement learning to DPG
baselines,variance reduction technique from rl,Adding baselines from reinforcement learning improves performance
language models,preferences,Adapting language models involves assigning reward scores to sequences to align with specific preferences.
language models,controllable language generation experiments,Experiments involve evaluating the performance of language models on controlled tasks.
constraint satisfaction,sample efficiency,Adding baselines enhances performance in constraint satisfaction and makes the model more efficient in terms of samples.
small batch sizes,stability,Improved stability is observed when using baselines with smaller batch sizes.
autoregressive language model (policy),reinforce algorithm,The REINFORCE algorithm is a simple policy gradient method that aims to find the policy that maximizes the reward assigned by the autoregressive language model.
reward score r(x),policy gradient algorithm,Policy gradient algorithms
reinforce (williams,1992a),gradient ascent algorithm
log derivative trick,gradient ascent algorithm,The 'log derivative trick' is a technique used in REINFORCE to calculate gradients for updating the policy.
kullback-leibler (kl) penalty term,pretrained model a(x),Jaques et al. and Ziegler et al. added a KL penalty to the reward function to prevent large deviations from the original pretrained model.
kl penalty,trade-off,The KL penalty term controls a trade-off between maximizing the reward and maintaining similarity to the pretrained model.
