node_1,node_2,edge
de-occlusion problem,background image extraction,The de-occlusion problem specifically refers to the task of extracting clear background images by removing foreground occlusions.
de-occlusion problem,foreground occlusions,The main challenge in the de-occlusion problem is dealing with removing or compensating for objects that block the view.
current research,discrete images,Most current research primarily focuses on generating discrete images from calibrated camera arrays.
limited perspectives,struggles with dense occlusions and fast motions,Due to limited perspectives
spike camera,ultra-high temporal resolution,The spike camera stands out because of its exceptional temporal resolution
spike camera,dynamic range,Its dynamic range is another advantage that makes it a promising sensor for occlusion removal.
spkoccnet,multi-view imaging,Our proposed SpkOccNet utilizes a single spike camera for continuous multi-view imaging to tackle occlusions.
spkoccnet,long-short-window feature extractor (lsw),LSW is used within SpkOccNet to integrate spatial-temporal information from multiple views.
spkoccnet,cross-view mutual attention-based module (cva),CVA is a key component of SpkOccNet that facilitates effective fusion and refinement of multi-view data.
s-occ dataset,real-world spike-based data,The S-OCC dataset
spkoccnet,efficiency and generalization capabilities,Experimental results show that SpkOccNet is efficient and capable of handling diverse scenes with dense occlusions.
synthetic aperture imaging (sai),frame-based algorithms,These algorithms are part of the SAI task
dense occlusions,challenges for visual algorithms,The presence of dense occlusions creates difficulties for algorithms designed to handle visual scenes.
discrete multi-view exposures,limitation of frame-based algorithms,Frame-based algorithms rely on discrete exposures
sharp frames,challenge in high-speed scenarios,Obtaining sharp frames is difficult in high-speed situations
foreground occlusions (e.g.,fences),crucial for autonomous driving perception
fast-moving spike camera,dataset capturing tool,The spike camera is used to capture a dataset for studying occlusion removal in high-speed scenarios.
occlusion removal,spkoccnet (proposed method),The proposed SpkOccNet aims to recover sharp backgrounds by addressing occlusions in high-speed scenes.
acquisition of sharp and continuous-view information,high-speed scenarios,The challenge is related to obtaining clear and continuous data in fast-paced situations.
neuromorphic sensors,significant and ongoing challenge,Neuromorphic sensors address the open problem in high-speed imaging.
neuromorphic sensors,event cameras,Event cameras are a type of neuromorphic sensor known for their asynchronous event generation.
event cameras,brandli et al. 2014,Event cameras were introduced or mentioned in the work by Brandli et al.
event cameras,lichtsteiner,posch
event cameras,occlusion removal tasks,Some studies have employed event cameras for tasks that involve removing occlusions.
spike cameras,neuromorphic sensors,Spike cameras are another type of neuromorphic sensor.
spike cameras,fovea in the retina,Spike cameras mimic the retinal structure
absolute light intensity,spike cameras,Spike cameras record absolute light intensity due to their integration mechanism.
refocusing events,camera intrinsic parameters,Refocusing events relies on camera settings for accurate alignment.
refocusing events,distance information,Distance between objects and the camera affects the accuracy of event-based processing.
spike-based sai,synthetic aperture imaging,Our work explores spike-based SAI for the first time
