node_1,node_2,edge
generative language models,distributions over sequences of tokens,Generative language models define the distributions
generative language models,data modalities,These models can represent multiple modalities like images
data modalities (e.g.,images,speech
scaling properties,model sizes,We studied scaling from 8 million to 30 billion model parameters.
model sizes,number of tokens (5-100 billion),Experiments were conducted with different model sizes trained on varying amounts of data.
mixed-modal scaling laws,synergy and competition,The laws account for the optimal collaboration and competition between individual modalities.
mixed-modal scaling laws,unified unimodal scaling laws,A new addition to existing unimodal laws
training phenomena,emergent coordinate-ascent style,During training
hyper-parameters,critical selection guidelines,Findings provide guidance on choosing appropriate hyperparameters for mixed-modal models.
mixed-modal competition,training stability,Interactions between modalities affect the stability of the training process.
30b speech-text model,unimodal models,The large-scale model significantly outperforms its unimodal counterparts.
research insights,design and training of mixed-modal generative models,The study offers valuable understanding for designing and optimizing these unified models.
speech and text modalities,mixed-modal models,The context discusses the relationship between these two concepts
mixed-modal models,scaling laws,The passage explains that the study develops scaling laws specifically for mixed-modal models
scaling laws,optimization of a single modality,During training
multi-modal setting,hyperparameters selection,The authors provide guidelines for choosing hyperparameters in a multi-modal context based on the derived scaling laws.
neural scaling laws,model size,dataset size
scaling laws parameters,training phenomena,The proposed parameters are correlated with various training outcomes
dataset size,compute budget,These two terms are related as they both influence the performance when training neural networks
dataset size,performance,Dataset size affects the performance of neural networks
compute budget,performance,The compute budget
hestness et al. (2017),power law relationship,Hestness et al. introduced the concept of a power law relationship between dataset size and performance.
kaplan et al. (2020),larger models,Kaplan et al. expanded upon this by scaling the models to even greater sizes.
hoffmann et al. (2022),unified formula,Hoffmann et al. developed a unified formula for scaling laws
compute-optimal training,data-dependent scaling terms,Hoffmann's work included data-dependent scaling terms that differ from previous power law parameterizations.
mixture of experts (moe) models,clark et al. (2022),Clark et al. applied scaling laws to MoE models
lower precision,dettmers et al. (2022),Dettmers and Zettlemoyer studied the relationship between scaling laws and using lower-precision data types.
neural machine translation (nmt),gordon et al. (2021),Gordon et al. applied scaling laws principles to NMT.
generative language models,henighan et al. (2020),Henighan et al. investigated scaling laws for generative models in different modalities.
image generation,acoustic models,These are examples of modalities within generative language models
interactions,competition,and interference between multiple modalities
competition and scaling phenomenon,multi-lingual models,Conneau et al. observed a 'curse of multilinguality'
curse of multilinguality,decreased performance,This refers to the negative impact of training in multiple languages on model performance.
goyal et al. (2021),smaller model size,Goyal's work shows that interference can occur even with limited model capacity
model size,synergy and alleviation of interference,Scaling up the model size improves the synergy and reduces interference between modalities.
mixed-modal scenario,training on multiple modalities,The findings from the mixed-modal scenario suggest similarities with multi-lingual models
modality,data source,domain
neural scaling laws,cross-modalities,The study aims to understand the scaling laws that apply when extending neural networks to different modalities.
neural scaling laws,modality definition,The context discusses neural scaling laws in the context of defining modalities based on perplexity.
membership function,perplexity,The membership function uses perplexity as a measure to determine modality membership.
