node_1,node_2,edge
vixen,image manipulation,VIXEN is a technique designed to address the issue of image manipulation
vixen,visual differences,VIXEN summarizes the visual changes between a pair of images in a concise text format.
image manipulation,fake news,Image manipulation is a key factor contributing to the spread of fake news.
misinformation,image content,Misinformation is disseminated through manipulated image content
tools,intuitive comprehension,VIXEN aims to be an intuitively comprehensible tool to help users make quick trust decisions about the authenticity of images.
vixen,large language model,VIXEN uses a pretrained large language model for generating difference captions.
instructpix2pix dataset,synthetically manipulated images,VIXEN's training is enhanced by using synthetic manipulations from the InstructPix2Pix dataset.
gpt-3,change summaries,GPT-3 is used to augment the dataset with additional change summaries for improved performance.
reactive nature of sharing,users' trust decisions,The urgency of sharing demands user-friendly tools like VIXEN to facilitate fast trust assessments.
c2pa (coalition for content provenance and authenticity),perceptual hashing methods,C2PA describes provenance frameworks that utilize perceptual hashing methods for matching images to original sources.
vixen,comprehensible way to review image manipulation,VIXEN presents a method to review image manipulations detected through C2PA-style provenance frameworks.
image difference captioning (idc),spatial-semantic distribution of concepts,IDC addresses modeling the positions and presence of objects in a scene
idc,more complex kinds of manipulations,Complex manipulations are difficult to scale due to the need for expertise
cross-modal image differencing,2-branch gpt-j architecture,Our contribution includes a novel approach using a GPT-J architecture for comparing image pairs and generating captions to explain differences.
cross-modal image differencing,clip-based image encoding,This approach relies on CLIP for encoding images and extracting factual information for comparison.
global cnn features,vgg,VGG (Donahue et al. 2015) is an example of global CNN features used for text generation.
global cnn features,resnet,ResNet (Rennie et al. 2017) is another global CNN feature extractor employed in text generation.
regional modeling methods,lu et al. (2017),Lu et al.'s method is part of regional modeling to capture multi-object representations.
regional modeling methods,gu et al. (2018),Gu et al. also contributes to regional modeling for better representation.
regional modeling methods,anderson et al. (2018),Anderson et al. uses early-layer ResNet features for spatial representation.
regional modeling methods,huang et al. (2019),Huang et al. employs a similar approach with spatial feature extraction.
region proposal network (rpn),cornia et al. (2020),Cornia et al. utilize RPN for extracting features from candidate objects.
region proposal network (rpn),anderson et al. (2018),Anderson et al. also employ RPN for improved object alignment.
region proposal network (rpn),huang et al. (2019),Huang et al. use RPN to capture object relations.
graph-based networks,yang et al. (2019),Yang et al. propose a graph-based method to handle object relationships.
tree-based networks,yao et al. (2019),Yao et al. present a tree-based approach for capturing object relations at different granularities.
rnn/lstm,graves and graves (2012),RNN/LSTM
rnn/lstm,single-layer rnn,RNN/LSTM has been historically used for text modeling
single-layer rnn,double-layer lstm,Both single-layer and double-layer LSTMs are employed for integrating image features
double-layer lstm,additive attention,Double-layer LSTMs often use additive attention to enhance the integration of image features.
rnn/lstm,transformer-based approaches,RNN/LSTM struggles with long captions
transformer-based approaches,bert,BERT is a prominent transformer-based model successfully applied in visual-language tasks.
bert,gpt,GPT is another transformer-based model that has been effective in various tasks.
bert,llama,LLaMA is a more advanced transformer model
visual-language modeling,joint embedding,Visual language modeling aims to align image and text representations for tasks like cross-domain retrieval.
joint embedding,clip,CLIP is an example of a model that focuses on joint embedding for cross-domain retrieval.
joint embedding,limoe,LIMoE is another model that contributes to joint embedding
text-to-image,stable diffusion,Text-to-image models generate images based on text descriptions
limoe (mustafa et al. 2022),cross-domain retrieval,LIMoE is used for cross-domain retrieval.
stable diffusion (rombach et al. 2022),text-to-image generation,Stable Diffusion is an example of a text-to-image generation model.
instructpix2pix (brooks,holynski,and efros 2022)
visual question answering (alayrac et al. 2022),image-to-text,Visual question answering falls under the image-to-text category.
visual instructions (gao et al. 2023),image-to-text,Visual instructions are another aspect of image-to-text research.
image captioning,two research strands,Image captioning has two main research directions.
early fusion,image and text features,Early fusion techniques align image objects with words.
bert-like training strategies,inputting image and masked caption,BERT-like models use image and caption data for training.
start token or 'a picture of',inference,These models use a start token or phrase at inference time.
second research strand,direct transformation from image to text embedding,This strand focuses on converting images to text without early fusion.
cnn-based approaches,hidden states of lstm text modules,Earlier approaches used CNNs for image feature extraction in text modules.
transformer-based methods,cross-attention,Later methods employed transformers with cross-attention mechanisms.
pre-trained large language and vision models,recent trends,There's a recent trend of utilizing these models for simpler tasks.
pre-trained large language and vision models,image captioning,Leveraged for learning a simple mapping between two domains
image difference captioning,form of image captioning,In which captions highlight subtle changes between images
spot-the-diff (jhamtani and berg-kirkpatrick 2018),first work on image difference captioning (idc),Identifies potential change clusters and uses an LSTM-based network
difference between input images,sensitivity to noises and geometric transformations,Spot-the-Diff's limitation
duda (park,darrell,and rohrbach 2019)
m-vam (shi et al. 2020),view-point encoder,Proposed to mitigate viewpoint difference
vacc (kim et al. 2021),viewpoint invariant representation network,Captures change explicitly
bidirectional encoding,change localization improvement,Used in (Sun et al. 2022)
nct (tu et al. 2023b),aggregates neighboring features,Transformer-based approach for better change detection
benchmark-specific properties,near-identical views in spot-the-diff,Properties exploited by certain methods
diffusion (rombach et al. 2022),prompt-to-prompt (hertz et al. 2022),relation: Technique used for image editing
instructpix2pix (brooks,holynski,and efros 2022)
gpt-3 (brown et al. 2020),instructpix2pix,relation: Language model for generating image edits
laion (schuhmann et al. 2022),input captions for instructpix2pix,relation: Source of real input captions
instructpix2pix dataset,image pairs,captions
original instructpix2pix task,text-based image editing,relation: Original purpose of the framework
our contribution,difference summary captions,relation: Novel addition to the framework
edit instruction,input content reference,relation: Needed for summarizing changes
image encoder,feature maps,The image encoder
feature maps,fully-connected layer p,After extraction
fully-connected layer p,soft prompt sv,P(f) and P(f') are concatenated to create the soft prompt sv
image features,prefix st,A prefix 'st' is appended to the visual prompt sv
clip rn50x16,feature map dimensions,CLIP RN50x16 provides feature maps with dimensions 12x12x3072
vit-g,q-former from blip-2,VIXEN also uses ViT-g followed by Q-Former
vixen-clip,vixen-qformer,VIXEN has two variants: VIXEN-CLIP using CLIP and VIXEN-QFormer using Q-Former.
vixen-c,vixen-q,relation: Variant - VIXEN-C is a variant of VIXEN
gpt-j,language model,role: Used as - GPT-J serves as the language model for the described approach.
linear projection layer p,input dimensions h,property: Has - P has an input dimension of h = 3072.
linear projection layer p,output dimensions l,property: Has - P has an output dimension of l = 4096.
loss l,next-token log-probability,definition: Comprises - L is defined by the sum of next-token log-probabilities.
training,distractor images,context: Technique - Training includes distractor images with no changes
probability pd,presence of distractor images,control: Regulates - pd determines the frequency of distractor images during training.
training,initial phase (pd = 0),sequence: Steps - Training starts with pd = 0 for two epochs.
training,final phase (pd = 0.5),sequence: Steps - Follows with pd = 0.5 for another two epochs.
total training time,100 hours,duration: Takes - The total training duration is approximately 100 hours.
a100 gpu,training device,device: Used on - Training occurs on a single A100 GPU.
optimizer adamw,optimizer type,used for: Optimizes - The model is optimized using AdamW optimizer.
β1,optimizer parameter,parameter: Has - AdamW optimizer has β1 = 0.9.
β2,optimizer parameter,parameter: Has - AdamW optimizer has β2 = 0.98.
weight decay,optimizer parameter,parameter: Has - AdamW optimizer has a weight decay of 0.05.
photoshoptm,photoshopbattles subreddit,The dataset is collected from the Photoshopbattles subreddit.
photoshopbattles dataset,10k original images,The dataset contains 10k original images.
photoshopbattles dataset,102k variants,There are 102k variants in total contributed by 31k artists.
