node_1,node_2,edge
mri reconstruction,interpretability,Interpretability has been a critical issue in MRI reconstruction
deep unfolding networks (duns),inconsistencies,Current methods using DUNs still suffer from inconsistencies and produce inferior anatomical structures.
multi-contrast scenes,imaging protocols,Different imaging protocols exacerbate the inconsistency issue in multi-contrast MRI.
range-null decomposition-assisted dun architecture,consistency,The proposed architecture aims to ensure consistency while maintaining interpretability.
null-space component,proximal mapping,The null-space component is fed into proximal mapping to relieve inconsistency analytically.
correlation decoupling scheme,multi-contrast fusion,The scheme narrows the information gap for effective fusion of multi-contrast images.
isotropy encoder,anisotropy encoder,These encoders learn contrast-shared and contrast-specific features separately.
quantitative results,qualitative results,Both quantitative and qualitative results demonstrate the superiority of the proposed method over state-of-the-art methods.
auxiliary modalities,imaging protocols,relation: Differences exist due to the use of different imaging protocols within the same patient.
contrast-specific (anisotropic) part,modality-specific features,relation: Both contain pathological details and texture information specific to their respective contrasts.
contrast-shared (isotropic) one,shared features,relation: These features exhibit similar edges and structures
correlation decoupling learning block (cdlb),dual-branch structure,relation: CDLB has an isotropy encoder for shared features and an anisotropy encoder for contrast-specific information.
anisotropy encoder,contrast-specific information,relation: Designed to transmit unique information from each contrast.
isotropy encoder,contrast-shared features,relation: Crafted to learn common features across modalities.
reconstruction fidelity,modality-specific features,relation: Preserving modality-specific features to improve reconstruction quality.
reconstruction quality,shared information,relation: Enhanced by jointly considering the complementary information provided by both branches.
reconstruction quality,shared information,enhanced by jointly considering
performance,iterative shrinkage thresholding algorithm (ista),validated on a naive unfolding network
acceleration factors,sampling patterns,extensive experiments on
our method,previously reported sota methods,outperforms
sharp texture structures,original ista,clearly enriches high-frequency information
mri acceleration,compressed sensing,widely employed acceleration technique
mri acceleration,deep learning,most widely employed
mri images,clinical practice,hinders widespread use due to computational complexity
mri,non-invasive medical technique,diagnosing diseases and monitoring treatment outcomes
mri,compressed sensing,aim to reduce the amount of data
compressed sensing,mri scans,Compressed sensing aims to reduce data acquired during MRI scans.
compressed sensing techniques,sparse regularization,Sparse regularization is a type of compressed sensing technique.
compressed sensing techniques,edge-based sketching,Edge-based sketching is another compressed sensing technique.
compressed sensing techniques,dictionary learning,Dictionary learning is a part of compressed sensing methods.
hand-designed methods,massive iteration steps,Hand-designed methods often require many iteration steps.
hand-designed methods,poor generalization,Hand-designed methods suffer from poor generalization due to strong prior information.
deep learning methods,promising results,Deep learning methods show promise in improving MRI reconstruction speeds.
convolutional neural networks (cnns),mri image reconstruction,CNNs are used to reconstruct MRI images from undersampled data.
cnns,high-quality results,CNNs achieve high-quality reconstructions at fast speeds.
deep cascade of cnn,dynamic mr image reconstruction,Deep cascade CNN by Schlemper et al. outperforms compressed sensing.
miccan,cascaded channel-wise attention,MICCAN uses attention mechanism for high-quality MR detail recovery.
deepcomplexmri,complex values,DeepcomplexMRI operates directly on complex values for improved preservation.
admm technique,ct denoising,The context describes a method that presents an ADMM technique specifically designed for CT denoising.
fast mri reconstruction,target image,The main goal of fast MRI reconstruction is to recover the target image from undersampled measurements.
target image,k-space undersampled measurement,The recovery process involves minimizing the distance between the target image and the undersampled k-space data.
optimization framework,trade-off parameter λ,The framework includes a trade-off parameter λ to balance data fidelity and prior information.
