node_1,node_2,edge
3d point cloud localization,natural linguistic descriptions,The problem being addressed involves using natural language to localize 3D point clouds.
text2loc,3d point cloud localization,Text2Loc is a novel neural network designed for this task
text2loc,global place recognition,Text2Loc follows a coarse-to-fine pipeline
hierarchical transformer with max-pooling (htm),global place recognition,HTM is employed within Text2Loc to process and understand the relationships within textual hints.
text-submap contrastive learning,global place recognition,This technique maintains a balance between positive and negative pairs during the recognition process.
fine localization,3d point cloud localization,After global recognition
matching-free fine localization,fine localization,This method is more accurate
kitti360pose dataset,3d point cloud localization,Extensive experiments are conducted on the KITTI360Pose dataset to demonstrate the improvement in localization accuracy over existing state-of-the-art methods.
autonomous agents,3d localization,Autonomous agents require accurate 3D localization for tasks like goods delivery and vehicle pickup.
last mile problem,goods delivery,The last mile problem refers to the challenge courier services face when delivering items to their final destination.
text2pose,coarse stage,Text2Pose is a method used in the coarse stage
text2pose,global descriptors,Text2Pose uses PointNet++ for 3D point cloud global descriptors and a bidirectional LSTM cell for text global descriptors.
ret,relation-enhanced transformer networks,RET addresses the shortcoming of Text2Pose by considering instance relationships within submaps
text2pose,pairwise ranking loss,Both Text2Pose and RET use pairwise ranking loss
our approach,hierarchical transformer,Our approach adopts a hierarchical transformer
hierarchical transformer,large language model t5,The hierarchical transformer uses a frozen pre-trained T5 for better analysis of relationships.
frozen pre-trained large language model t5,hierarchical transformer with max-pooling (htm),HTM acts as an intra- and inter-text encoder
instance encoder in text2pose,number encoder,Enhanced by adding a number encoder and using contrastive learning for maintaining balance between positive and negative pairs.
text-instance matching module,matching-free fine localization network,Previous methods' text-instance matcher is reduced due to noisy matching and inaccurate offset predictions.
prototype-based map cloning (pmc) module,cascaded cross-attention transformer (ccat),PMC increases submap diversity
point cloud localization from textual descriptions,main contributions of this work,The paper focuses on this understudied problem and proposes a novel approach.
point cloud localization,textual descriptions,The context discusses the problem of determining the location of a point cloud using textual information
attention-based method,hierarchical representation,The proposed approach is a hierarchical method that incorporates attention to capture contextual details within and across sentence descriptions.
positive-negative pairs balance,contrastive learning,The study highlights the significance of maintaining a balanced ratio of positive and negative examples for improved performance through contrastive learning.
text-instance matcher,final localization stage,The Text2Loc method is unique in eliminating the use of a text-instance matcher during the localization process.
prototype-based map cloning (pmc),cascaded cross-attention transformer (ccat),PMC and CCAT are components of the proposed solution that contribute to achieving state-of-the-art performance with a lighter and faster model.
natural language based 3d localization,large-scale outdoor scene,The task is focused on locating objects in 3D using natural language descriptions
