node_1,node_2,edge
operationalizing essential characteristics of creativity,computational system for music composition,The context focuses on the operationalization of essential characteristics of creativity in a computational system designed for music composition.
paul m. bodily,dan ventura,Both authors are affiliated with the Department of Computer Science
computational system for music composition,creativity,The primary objective of the computational system is creativity
creativity,ai,The context discusses how AI has been excelling in certain tasks but still faces challenges in areas requiring creativity
computational creativity,ai,Computational creativity is characterized as the 'final frontier' of AI
systems,computational creativity,Building systems that are computationally creative requires the explicit identification and operationalization of necessary characteristics of creativity
foundation models,autonomy and generativity,State-of-the-art foundation models exhibit autonomy and generativity
artificial neural-network-focused implementations,transformer and large language models,Current artificial neural-network-focused implementations
creativity,characteristics,The concept of creativity is contestable
creativity,generation,Creativity involves the generation of new ideas or concepts
creativity,knowledge representation,Creativity also involves how knowledge is represented
creativity,intentionality,Intentionality plays a role in creativity as it involves deliberate actions and decisions towards a creative outcome.
creativity,aesthetic,Aesthetic considerations are also part of creativity
creativity,domain knowledge,Domain knowledge is essential for creativity as it involves expertise and understanding within a specific field or domain.
creativity,autonomy and self-evaluation,Autonomy and self-evaluation are important aspects of creativity
creativity,music composition,Music composition is a domain where creativity can be expressed and explored
music composition,autonomous system,The autonomous system for music composition is explicitly designed to be creative
autonomous system,machine learning models,The autonomous system incorporates machine learning models to achieve the characteristics of creativity
machine learning models,creativity,Machine learning models are used to address aspects of creativity in the context of music composition
creativity,observers,Observers play a role in evaluating creativity
pop*,twitter,Pop* searches Twitter for a posting that appeals to its aesthetic
pop*,music composition,Pop* formulates its own intention from the tweet and communicates it in the form of a novel music composition
pop*,lyric and sheet music databases,Pop* filters databases based on relevance to its chosen intention and uses them to train models for chords
pop*,markov models,Pop* uses filtered training sets to train Markov models for chords
pop*,sheet music,Pop* learns global structural patterns from existing sheet music and uses constrained Markov models to produce a novel composition
pop*,audio and sheet music,Compositions that pass the self-evaluation phase are rendered as audio and sheet music
pn,pm,PN (x) ∝ PM (x) if x satisfies C1 and is 0 otherwise
pop*,nhmm n,Pop* builds a modified NHMM N = (n
pop*,nhmm n,Pop* builds a modified NHMM N = (n
nhmm n,c2,The NHMM N allows the definition of a set C2 of binary constraints
nhmm n,nc,Such a model is trained for each of the chord
nc,np,The four models resulting from training are Nc
knowledge representation,structured model of problems,A knowledge representation defines a structured model of problems.
knowledge representation,cognitive process for solving problems,A knowledge representation defines the cognitive process for solving these problems.
knowledge representation,internal representations,There is often a distinction between internal and external representations
internal representations,generative model,The internal representation is conflated with the choice of generative model in some cases.
knowledge representation,ability to generalize,The internal representation determines the ability to generalize within or across domains.
knowledge representation,knowledge representation in pop*,The knowledge representation in Pop* uses a hierarchical Bayesian program learning (HBPL) model consisting of a hand-crafted hierarchy of human-level concept models each trained from data.
lead sheet γ,aesthetic a,"modeled asP (γ,A) = P (ν,A) · P (τ ) P (η,ν, τ ) · P (ϕ,ν, τ, η) · P (ρ,ν, τ ) · P (λ,ν, τ, ρ),where ν, τ, η, ϕ, ρ, and λ represent intentions, structure, chords, pitch, rhythm, and lyrics, respectively."
