node_1,node_2,edge
motion perception,autonomous driving,Motion perception is a crucial component for autonomous driving systems.
object-level trajectory prediction,classical approaches,Classical approaches focus on predicting trajectories specifically for objects.
detectors,agents,Detectors are responsible for identifying agents
unseen categories,open-set scenarios,Failure in detecting unseen categories poses a challenge for object-level trajectory prediction.
self-supervised pillarmotion,our approach,Our approach compares with self-supervised PillarMotion
point clouds,class-agnostic motion prediction,Some methods predict motion for the entire environment using point cloud data.
fully-supervised motionnet,performance gap,Our approach narrows the performance gap between self-supervised and fully-supervised methods.
annotated point cloud data,cost and time-consuming,The acquisition of fully-supervised methods requires a significant amount of expensive and time-intensive labeled data.
amount of annotated point cloud data,costliness,The amount of annotated point cloud data is described as costly.
amount of annotated point cloud data,time-consuming,Acquiring annotated point cloud data is also time-consuming.
weakmotionnet,weakly supervised approach,WeakMotionNet proposes a weakly supervised method using limited foreground-background annotations.
weakmotionnet,consistency-aware chamfer loss,It introduces a loss function that uses correspondence differences between frames.
weakmotionnet,matching results,WeakMotionNet relies on matching results between individual frames.
pillarmotion,self-supervised training,PillarMotion presents a self-supervised approach without annotations.
pillarmotion,multi-modality pairs,Its training process is less flexible due to the need for paired image and point cloud data.
self-supervised methods,fully-supervised methods,There is a performance gap between self-supervised and fully-supervised techniques.
our approach,unlabeled lidar data,Our approach uses only unlabeled LiDAR data for motion prediction.
our approach,pseudo label generation,We generate pseudo motion labels as part of our method.
our approach,spatial and temporal regularizations,Our method incorporates spatial and temporal information from point cloud sequences.
self-supervised class-agnostic motion prediction,optimal transport solver,Our approach incorporates an optimal transport solver for motion prediction.
self-supervised class-agnostic motion prediction,spatial and temporal regularization losses,The approach includes three simple yet effective spatial and temporal regularization losses.
our approach,state-of-the-art (sota) self-supervised methods,Our method surpasses SOTA self-supervised methods by a large margin.
fully-supervised methods,our method,Our method significantly reduces the performance gap with fully-supervised methods.
class-agnostic motion prediction,object-level trajectory forecasting,Classical approaches rely on object detection
open-set scenarios,unknown classes,In open-set scenarios
object detection,tracking,Traditional motion prediction systems involve object detection and tracking.
object detection,forecasting,Forecasting is part of the typical motion prediction process.
motionnet,spatial-temporal pyramid network,MotionNet is a pioneer in this task
lstm-ed,convolutional lstm,LSTM-ED introduces convolutional LSTM to aggregate temporal context for motion prediction.
be-sti,semantic decoder,BE-STI utilizes an additional semantic decoder to guide motion prediction
weak-motionnet,foreground and background semantic annotations,Weak-MotionNet trains MotionNet in a weakly-supervised manner with limited semantic annotations.
pillarmotion,self-supervised training,PillarMotion proposes a self-supervised approach without annotations
pillarmotion,fully-supervised model,There is a performance gap between PillarMotion (self-supervised) and fully-supervised models
scene flow estimation,point clouds,Scene flow estimation involves understanding dense 3D motion fields from point cloud data.
scene flow estimation,self-supervised methods,Some self-supervised scene flow estimation methods rely on establishing connections without explicit labels.
self-supervised scene flow estimation,point correspondences,Methods in scene flow estimation rely on establishing point correspondences between source and target point clouds for pseudo scene flow labels.
pseudo scene flow label,3d coordinate difference,The 3D coordinate difference between matching pairs is treated as a pseudo scene flow label.
