node_1,node_2,edge
self-supervised learning (ssl),dino,DINO is a specific SSL framework within the broader category of self-supervised learning methods.
self-supervised learning (ssl),moco,MoCo is another SSL framework
self-supervised learning (ssl),beit,BEiT is a separate SSL method in computer vision
masked image modeling (mim),bert (in nlp),MIM is inspired by BERT's approach in natural language processing
vision transformers (vits),mim,MIM enables ViTs to learn visual representations
mim frameworks,equivalent recovery of patches,All MIM frameworks currently treat patch recovery equally
distance map,mask ratio,The distance map shows the effect of varying mask ratios on the reconstruction challenge for masked patches.
reconstruction difficulty,visible patches,The reconstruction difficulty is determined by the distance between masked patches and visible ones. Patches with more visible patches around are generally easier to reconstruct.
local perception ability,model,Recovering patches with visible patches helps the model improve its local perception ability.
semantic reasoning ability,model,Reconstruction with few visible patches requires the model to have strong semantic reasoning ability due to limited neighboring information.
dynamic supervision,re-weighting patches,The proposed deep dynamic supervision re-weights patches based on their difficulty
distance map,dynamic supervision,A distance map is generated to calculate loss masks adaptively
learnable parameters,distance map,Parameters β are used to calculate the loss mask based on the distance map
representation ability,model,By focusing on diverse patch difficulties
novel deep dynamic supervision,objective with diverse characteristics,The proposed method aims to address the limitations of traditional approaches by training on objectives with varying characteristics.
dynamic loss,feature self-distillation,The model's dynamic loss is coupled with feature self-distillation
intermediate layers,diversification of the model,The learnable parameters β for intermediate layers are set independently
deep dynamic supervision,deep dynamic autoencoder (ddae),Built upon deep dynamic supervision
pixel regression,feature self-distillation,DDAE performs raw pixel regression and feature self-distillation simultaneously.
momentum encoder,feature self-distillation,Intermediate features are aligned with the momentum encoder's features using EMA for self-distillation.
deep dynamic autoencoder (ddae),strong performance,DDAE demonstrates strong performance in SSL tasks.
tokenizer-free framework,ddae,DDAE is designed to be tokenizer-free
tokenizer-free framework,pre-training,The context discusses a tokenizer-free framework that demonstrates strong performance when trained from scratch
base-size ddae,83.6% top-1 accuracy,With only 100 epochs of pre-training
mae,imagenet performance,The approach outperforms MAE by +0.8% top-1 accuracy on ImageNet.
longer pretraining schedule,miou gains on ade20k,For longer pre-training
longer pretraining schedule,apbox gains on coco,There are also +1.7% APbox gains on COCO with a shorter pre-training time.
deep dynamic supervision,vits performance enhancement,Deep dynamic supervision improves ViT performance
deep dynamic supervision,mim frameworks,This technique can enhance other MIM frameworks without introducing additional structure.
masking image modeling (mim),bert inspiration,MIM is inspired by BERT's approach in natural language processing
mim (w/ extra tokenizer),reproduction with mae and beit-v2,Deep dynamic supervision is applied to MAE and BEiT-v2
beit (bao,dong,and wei 2021)
beit (bao,dong,and wei 2021)
mae (he et al. 2022),asymmetric encoder-decoder structure,MAE constructs an encoder-decoder structure where the decoder directly regresses raw pixel values.
simmim (xie et al. 2022),hierarchical transformers (swin),SimMIM allows hierarchical transformers like Swin to be used without needing a separate tokenizer.
maskfeat (wei et al. 2022a),reconstruction targets,MaskFeat explores various choices for reconstruction targets in the MIM approach.
data2vec (baevski et al. 2022),reconstruction targets,Data2vec also investigates reconstruction targets in its MIM method.
bootmae (dong et al. 2022),reconstruction targets,BootMAE is another method that focuses on different reconstruction targets in MIM.
sdae (chen et al. 2022b),reconstruction targets,SdAE explores the impact of different reconstruction targets on representation ability.
existing mim methods,equivalent patch reconstruction,These methods reconstruct all patches uniformly
existing mim methods,representation ability,The uniform patch reconstruction hinders the model's ability to capture varying patch properties.
dynamic loss,pytorch-like style,Algorithm 1 presents the pseudo-code for Dynamic Loss in a PyTorch-like implementation.
reconstruction of patches,diverse degrees of recovery difficulty,The algorithm addresses the need for distinct characteristics in reconstructing patches with varying levels of difficulty.
vit (vision transformer),encoder,The standard ViT with B blocks serves as the encoder for feature extraction.
blocks (b),k groups,Blocks are divided into K groups for feature extraction at different depths.
k (supervisory number),number of supervisory signals,K corresponds to the number of supervisory signals applied to different levels of the model.
