node_1,node_2,edge
learned optimizers,neural networks,Learned optimizers are a type of neural networks trained to act as optimizers.
machine learning models,training,Learned optimizers have the potential to accelerate the training of machine learning models.
blackbox learned optimizers,stability,Blackbox learned optimizers often struggle with stability when applied to new tasks.
inductive biases,optimization algorithms,The paper investigates inductive biases and stability properties of optimization algorithms.
noisy quadratic model,optimization stability,The noisy quadratic model is used to characterize conditions for stable optimization.
learned optimizer's architecture,meta-training procedure,Modifications to both architecture and meta-training can improve stability and inductive bias.
improved learned optimizer,neural network training tasks,The improved learned optimizer outperforms the state of the art on neural network training tasks.
meta-training speed,generalization,The improved optimizer shows better meta-training speed and ability to generalize to different tasks.
stochastic non-convex optimization,foundational element,Algorithms for stochastic non-convex optimization are fundamental to modern neural networks.
algorithms for stochastic non-convex optimization,neural network training,These algorithms are fundamental for training modern neural networks.
optimization algorithm,hyperparameters,Choice of both optimization algorithms and hyperparameters affects model performance and stability.
researchers,practitioners,Both researchers and practitioners often rely on a limited set of optimizers and hyperparameters.
convex setting,informal heuristics,Optimization algorithms are usually chosen based on analysis in the convex setting or informal strategies.
learned optimizers,global search over hyperparameters,Learned optimizers use local gradient-based methods instead of global search due to computational constraints.
meta-training,optimizer performance,Meta-training optimizers aims to improve the performance of the underlying model
validation loss,training,validation loss is a measure of performance similar to training for neural network models
learned optimizers,neural network models,learned optimizers are a type of optimizer used in neural network models
learned optimizers,reduced performance,learned optimizers can have reduced performance when applied in different circumstances
stability,meta-training,stability of learned optimizers is affected by their meta-training
divergence,training steps,learned optimizers can diverge when used for more training steps than meta-trained for
random seed,learned optimizer performance,optimizer's performance is highly dependent on the random seed during meta-training
dynamical systems theory,stability analysis,tools from dynamical systems theory are used to analyze the stability of learned optimizers
eigenvalue analysis,noisy quadratic setting,eigenvalue analysis is performed on training in the noisy quadratic setting for stability assessment
architecture changes,learned optimizers,changes to the architecture improve the stability and inductive bias of learned optimizers
tunable contribution,nominal optimizer,incorporating a tunable contribution from a nominal optimizer with descent guarantees is proposed
large magnitude weight decay,optimizer's parameters,applying large magnitude weight decay improves optimizer stability
preconditioning,updates,preconditioning the updates generated by learned optimizers is another proposed change
weight decay,optimizer's parameters,weight decay is applied on the parameters of the optimizer
preconditioning,updates,preconditioning refers to modifying the updates generated by the learned optimizer
star,learned optimizer,STAR stands for Stabilized Through Ample Regularization
star,baseline learned optimizers,STAR is shown to be more stable and performant compared to baseline learned optimizers
meta-training,generalization,STAR demonstrates good generalization to new tasks after meta-training
transformer task,mlp,STAR generalizes well from optimizing an MLP to a transformer task with more parameters
learned optimization,deep learning methods,Learned optimization is inspired by the success of deep learning in various problems
meta-learning,expressive learning algorithms,Meta-learning uses expressive algorithms like neural networks to learn learning algorithms
few-shot learning,meta-learning,Meta-learning has been successful especially in the context of few-shot learning
few-shot learning,algorithmic inductive biases,Inductive biases are integrated in few-shot learning through various algorithmic primitives.
recurrent networks,blackbox models,Recurrent networks are an example of blackbox models used in early approaches to few-shot learning.
gradient descent,inductive biases,Gradient descent is one of the algorithmic inductive biases exploited for few-shot learning.
convex optimization,inductive biases,Convex optimization is another inductive bias used in the context of few-shot learning.
bayesian inference,inductive biases,Bayesian inference serves as an inductive bias for solving few-shot learning tasks.
large models,stable training,The difficulty of stable training of large models led to the development of adaptive optimization algorithms.
adagrad,adaptive optimization algorithms,Adagrad is an example of an adaptive optimization algorithm designed for invariant hyperparameter choice.
rmsprop,adaptive optimization algorithms,RMSProp is also an adaptive optimization algorithm
adam,adaptive optimization algorithms,Adam is another well-known adaptive optimization algorithm.
hyperparameter tuning,meta-learning,Meta-learning can be used for automatic online hyperparameter tuning.
neural network,hyperparameters,A neural network can be meta-learned to choose hyperparameters based on training history.
inherent stability,meta-learning hyperparameters,Meta-learning hyperparameters results in improved stability of learning algorithms.
descent directions,training,descent directions are crucial for guiding training
deep learning,blackbox optimizers,blackbox optimizers were developed in the context of deep learning
reinforcement learning,[46,47]
guided policy search,[48],guided policy search is combined with [48]
backpropagation through time,[49],backpropagation through time is referenced in [49]
curriculum learning,stabilize learning,curriculum learning helps stabilize learning
long computational graphs,chaotic behavior,long computational graphs can lead to chaotic behavior
meta-training,noisy,meta-training can be extremely noisy
truncated zeroth order optimization,[8,51]
reinforcement learning,[45–47],reinforcement learning is used in [45–47]
fixed momentum operators,[7,9]
loss function,neural network,The loss function is minimized when training a neural network.
meta-training,stability,Careful design of stability in meta-training is essential for optimizer performance.
blackbox optimizers,state of the art,Improved blackbox optimizers outperform the previous state of the art.
expected loss,data,Expected loss is calculated based on the expectation over data.
learned optimizer,parameteric update function,A learned optimizer is defined by a parameteric update function that updates training statistics.
input features,training statistics,Input features include parameters
inner problem,train loss,The focus is on optimizing the train loss in the inner problem.
learned optimizers,validation loss,Learned optimizers can be trained with respect to validation loss
validation loss,learned optimizers,validation loss can be used to train learned optimizers
train loss,metz et al.,Metz et al. focus on train loss for experimental consistency
meta-loss,parameters ˆ✓,meta-loss L(✓; T ) is minimized to find optimal parameters ˆ✓
optimizers,meta-learning,optimizers' performance differences impact meta-learning
noisy quadratic setting,quadratic optimization problem,noisy quadratic setting models optimization with stochastic minibatches
loss,timestep,loss at each timestep is characterized by a random variable
gradient,loss,gradient is derived from the loss function
update,form (5),an update is described by the equation (5)
intervention magnitude,nominal term,Nominal terms can increase the intervention magnitude
eigenvalues,real line,Eigenvalues decay toward the real line when nominal terms are incorporated
weight decay,learned optimizer,Increasing weight decay pulls eigenvalues toward 1
pre-conditioning,hessian h,Pre-conditioning reduces the impact of the problem's Hessian
(a-c) interventions,unit circle,A combination of nominal terms
stability,asymptotic stability,Asymptotic stability is a central concept in the discussion
eigenvalues,a (matrix),Eigenvalues of matrix A determine the stability of the linear dynamical system.
asymptotic stability,optimizers,Asymptotic stability is a necessary condition for optimizers that reduce the loss over long training periods.
optimizers,loss reduction,optimizers
stability,convergence,stability is a proxy for convergence in the analysis
noisy quadratic setting,relationship between stability and gradient,the noisy quadratic setting reveals the connection between stability of the dynamical system and the gradient
gradient,meta-training the optimizer,the gradient is essential for meta-training the optimizer
dynamics,parameters,under the dynamics
instability of dynamics,instability of gradient,instability of the dynamics generally implies instability of the gradient with respect to P
