node_1,node_2,edge
medical experts,problem instances,Experts' expertise varies as a function of the problem instance
problem space,regions of differing expertise,We model changes in expertise as a partitioning of the problem space.
expertise trees,naive approach based on nearest neighbor queries,Expertise trees are introduced to address the drawbacks of a naive approach.
existing methods,inadequate,Our novel algorithm outperforms existing methods in certain problem settings.
medical diagnostics,patients with symptoms,Online platform presents patients with symptoms to experts for appropriate treatment selection.
treatment,effectiveness,Treatment's effectiveness is evaluated based on recovery
patient,recovery,The effectiveness of treatments is evaluated based on measures of recovery.
recovery,side effects,Effectiveness is also assessed by considering side effects.
recovery,cost,Cost is another factor in evaluating treatment effectiveness.
objective characteristics,success rate,Objective factors like success rate contribute to deciding the best treatment.
objective characteristics,side effects,Side effects are part of the objective characteristics.
objective characteristics,cost,Cost is an objective characteristic of treatments.
expert opinions,subjective views,Expert opinions are influenced by both objective factors and subjective viewpoints.
previous experience,differences in expert opinions,Divergences in opinions can arise from clinicians' personal experiences.
cognitive biases,confirmation bias,Cognitive biases like confirmation bias can lead to overestimating treatment efficacy.
confirmation bias,primacy effect,relation: Both are cognitive biases that can lead medical experts to overstate treatment efficacy.
previous experience,individual advice,relation: Experts base their advice on their personal experiences with similar problems.
diverse set of experts,disagreement,relation: The presence of disagreement among experts highlights the need for decision-making.
multiple iterations,adapt to expertise,relation: Repeated decision-making allows for learning from different problem instances.
partial feedback,outcome of decisions,relation: Observing only the results of actions taken.
expert advice,complex decision problems,relation: Expert advice is used to address uncertainty in complex situations.
bandits,leveraging expert advice,relation: Bandit problems refer to decision-making under uncertainty
localized expertise,quality of experts,relation: Expertise varies depending on the problem instance's characteristics.
human experts,specialization,relation: Human experts typically specialize in specific areas of a broader problem.
bandits with expert advice,localized expertise,The context discusses the need for algorithms tailored to handle the challenge of localized expertise in the bandit problem.
nearest neighbors approach,expertise tree approach,Two novel algorithms introduced
model tree approach,expertise trees,The model tree approach is referred to as expertise trees
contextual setting,outcomes characterized by f,In the contextual setting
thompson's 1933 work,bandits formalization,Thompson's paper is cited as the origin of the bandits problem formulation.
auer et al.,2002a,bandits
chu et al.,2011,contextual bandits
valko et al.,2013,contextual bandits
performance bounds,localized setting,Theoretical bounds are provided for algorithms' performance in the context of localized expertise.
execution time,empirical evaluation,The algorithms are evaluated not only in terms of performance but also in terms of execution time.
context,time t,The context refers to the information available at a specific point in time
n × k matrix,ξt,ξt represents the N by K matrix of advice induced by the context at time t
policy πt,arm choice,πt determines the arm kπt chosen by the policy in round t
policy πt,reward rπt,The learner receives a reward rπt after choosing an arm based on πt
regret,average of collected rewards,Regret is defined as the difference between the expected cumulative reward of an optimal policy π* and the actual rewards collected
localized expertise,expert quality,The problem considers that experts' advice can vary depending on the context
human experts,specialization,Human experts often have a specialized area
artificial experts,subset of the problem space,Artificial experts may also be designed for a limited range of problems
biases,inaccuracies,Biases
dependence of expert quality,sensitive features,Identifying how expert quality relates to specific features
expertise context,full context,The expertise context is a subset of the full context
expertise,quality of expert decisions,The quality of collective decisions is increased through the use of expert expertise
features,expertise context,Features determine the definition of the expertise context
expertise space partitioning,effective model,By partitioning the context space
localized expertise,bandits with expert advice,Localized expertise refers to the dimension of decision-making where the optimal strategy depends on a subset of features
human experts,textual descriptions,Human experts can incorporate textual descriptions into their decision-making
computational cost,incorporation of features,The cost of including certain features
arm,bandits with expert advice,In the context of bandits
cdm system,expertise,The CDM (Collective Decision-Making) system relies on the expertise of the experts involved to make decisions.
n,number of experts,N represents the total number of experts contributing to the decision-making process.
k,number of arms,K signifies the number of choices or arms available in the bandit problem.
expertise context,contextual multi-armed bandit,The problem is reduced to a contextual multi-armed bandit
expert,arm (in the constructed bandit),Each arm in the bandit corresponds to an expert in the original problem
quality estimate,expert (i.e.,arm)
expertise context,quality of each expert,The quality of experts is a function of the expertise context.
contextual bandit algorithm,specializations,Different algorithms impact the types of specializations that can be learned
tree-based algorithms,feature selection,Tree-based algorithms perform feature selection
treeheuristic,example of tree-based algorithm,TreeHeuristic
