node_1,node_2,edge
information-theoretic rate,exponentially more samples,The context contrasts the information-theoretic rate with the requirement of exponentially more samples needed by some approaches.
algorithms achieving the information-theoretic rate,np-hard problems,These algorithms approach the information-theoretic rate but require solving NP-hard problems that lack numerical algorithms.
convex optimization problem,nonnegative rank-1 tensor completion,Nonnegative rank-1 tensor completion can be formulated as a convex optimization problem
frank-wolfe algorithm variant,symmetric orthogonal tensors,A specific variant of the Frank-Wolfe algorithm has been proposed for symmetric orthogonal tensors
paper by rao et al. (2015),design of separation oracle,This paper differs from the approach in Rao et al. (2015) mainly in the design of a different separation oracle to accommodate a different class of tensors.
proposed algorithm,global minimum,The paper's proposed algorithm guarantees convergence to a global minimum in a linear number of oracle steps.
proposed algorithm,numerical tolerance,The algorithm's performance is linear in numerical tolerance
paper (this work),previous approaches,This paper builds on and differentiates itself from existing approaches
global minimum,linear (in numerical tolerance) number of oracle steps,The context describes how the convergence happens - it reaches a global minimum after a specific number of steps.
nonnegative tensors,many applications,Nonnegative tensors are widely encountered across various applications such as image and video data
image and video data,nonnegative tensors,Image and video data typically consist of nonnegative tensors.
image demosaicing problem,digital camera,This problem is a part of the functionality required by digital cameras.
nonnegative tensor completion problem,image demosaicing problem,Image demosaicing is an instance of nonnegative tensor completion.
recommender systems,nonnegative tensor completion,Nonnegative tensor completion appears in specific instances of recommender systems.
healthcare applications,nonnegative tensors,Nonnegative tensors are found in healthcare contexts.
statistical regression contexts,nonnegative tensors,They are also relevant in statistical regression settings.
new norm for nonnegative tensors,0-1 polytope,A specific 0-1 polytope is used to construct a new norm for nonnegative tensors.
information-theoretic rate,tensor completion problem using this norm,The norm achieves the optimal sample complexity rate for tensor completion.
np-hardness,approximating the new norm,Approximating the new norm is computationally challenging.
np-hardness,solving the tensor completion problem,Solving the tensor completion problem using the new norm is NP-hard.
nonnegative rank-1 tensor,nonnegative rank,A nonnegative rank-1 tensor is a special case of nonnegative tensors with rank equal to 1.
nonnegative tensor,nonnegative rank+(ψ),The nonnegative rank of a tensor ψ
nonnegative cp decomposition,nonnegative rank,A nonnegative CP decomposition expresses a tensor as a sum of nonnegative rank-1 tensors
ball of nonnegative rank-1 tensors,maximum entry,The ball Bλ consists of nonnegative rank-1 tensors with a maximum entry limited to λ
ball of nonnegative rank-1 tensors,b∞,B∞ represents the set of all nonnegative rank-1 tensors with unbounded maximum entries.
