node_1,node_2,edge
timodal representation,vision-language downstream tasks,Timodal representation is related to downstream tasks such as understanding and image-text retrieval.
vision-language foundation model,excellent performance,A foundation model aims to have high performance while being easy to train and scalable.
model architecture,pre-training tasks,The architecture and pre-training tasks contribute to the model's effectiveness and scalability.
dual-encoder architecture,unified architecture,Recent methods are divided into two categories: dual-encoder and unified
dual-encoder methods,bert (devlin et al. 2019),Dual-encoders use modality-specific models like BERT for separate encoding.
vit (dosovitskiy et al. 2021),modality-specific models,ViT is another example of a modality-specific model used in dual-encoder methods.
fusion module,dot product fusion (radford et al. 2021),Some dual-encoder methods use a shallow fusion method like dot product for modality interaction.
transformer encoder,deep fusion (zeng,zhang
scaling up,efficiency,Deep fusion methods face challenges in scaling up and can be less efficient.
internship at bytedance,authorship note,The work was done during a Junyi intern period at ByteDance
aaai copyright,all rights reserved,Copyright information belongs to the Association for the Advancement of Artificial Intelligence (AAAI).
performance on vqa test-dev,training hours,The figure shows performance of models on VQA test-dev based on different training hours.
pre-training objectives,model's scalability,Excessive pre-training objectives can lead to a reduction in model scalability
model scalability,designing pre-training models,Model scalability is crucial in designing pre-training models
efficient vision-language foundation model (eve),unified modality-aware transformer,EVE proposes a unified modality-aware Transformer for pre-training.
unified modality-aware transformer,mixture-of-experts,The Transformer uses a shared Multi-Head Self-Attention module and a Modality-Aware MoE module for cross-modal encoding and fusion.
modality-aware moe,modality-specific information,MoE helps capture modality-specific information by considering the differences between modalities.
modality routing technique,moe,The introduced modality routing technique improves the router's ability to select suitable experts for each modality.
pre-training task,masked signal modeling,EVE employs a single unified pre-training task
recent success,large language models,The recent success refers to the achievements demonstrated by large language models like Ouyang et al. (2022)
pre-training tasks,masked signal modeling technique,We propose a unified masked signal modeling that combines masked pixel and language modeling
generative pre-training paradigm,wang et al. (2023),Some methods apply this paradigm
generative pre-training,kwon et al. (2023),Kwon et al. also use generative objectives with complex targets like visual tokens.
generative pre-training,zhao et al. (2023a),Zhao et al. utilize visual tokens and momentum features
raw signals from image-text pairs,eve,EVE utilizes these signals directly
pre-training speed,eve,EVE is 3.5x faster than incorporating ITC and ITM.
eve,visual question answering,EVE demonstrates effectiveness on VQA tasks.
eve,visual reasoning,EVE performs well on visual reasoning tasks.
eve,image-text retrieval,EVE achieves SOTA on image-text retrieval and VQA/NLVR2 tasks.
davinci (diao et al. 2023),prefix language modeling,DAVINCI extends prefix language modeling to vision.
mamo (zhao et al. 2023a),multimodal representation,MAMO enriches representation by using momentum features in masked representation modeling.
mamo (zhao et al. 2023a),momentum teacher model,MAMO relies heavily on a momentum teacher model to avoid divergence.
methods using masked pixel modeling,itc (radford et al. 2021),Some methods require additional pre-training tasks like ITC.
methods using masked pixel modeling,itm (li et al. 2019),Some methods require additional pre-training tasks like ITM.
vl-mae (he et al. 2022b),masked pixel modeling,VL-MAE applies masked pixel modeling only to the image encoder.
m3ae (geng et al. 2022),unified image-language masking,M3AE leverages a unified approach to mask and reconstruct images and text.
eve,masked signal modeling,EVE unifies masked pixel and language modeling into masked signal modeling.
eve,random masking,EVE employs random masking on both image and text.
eve,better performance and scalability,EVE simplifies and accelerates training
mixture-of-experts (moe),computer vision,MoE has been extensively explored in computer vision.
mixture-of-experts (moe),natural language processing,MoE has also been applied in natural language processing.
limoe,multimodal learning,LIMoE is a method designed for balancing different modalities.
uni-perceiver-moe,conditional moe,uni-perceiver-moe employs conditional MoE for multimodal learning.
vlmo,vl-moe,Both VLMO and VL-MoE use shared experts in deep layers for multimodal tasks.
modality-aware moe,multimodal learning,Proposed by the author
backbone network,unified multimodal transformer,The backbone network consists of a unified Transformer with shared attention and MoE.
multimodal learning,unimodal learning,differences
feed-forward network,inappropriate fusion,resulting from using the same FFN for all modalities
modality-specific moe,alignment of different modalities,may not benefit
modality-aware mixture-of-experts (moe),modality routing technique,incorporates the technique on top of the network
