node_1,node_2,edge
networked systems,electric networks,Examples of conservation laws in networked systems include the Kirchhoff laws
networked systems,brain,Conservation laws also apply to the brain
networked systems,social networks,Opinion consensus is another example of conservation laws observed in social networks.
balance equations,x = b⇤y,Balance equations describe the relationship between node potentials (Y) and injected flows (X)
b⇤,connectivity,The sparsity pattern of B⇤ captures the connectivity of the network among p nodes.
node potentials,y,Node potentials drive flows across edges to maintain balance.
node injections,x,X represents extraneous flows at the nodes
network structure,unknown,In practical scenarios
samples of node potentials,y,Available data consists of node potential samples
node injections,gaussian distribution,The node injections X are assumed to follow a Gaussian distribution with a known covariance.
estimation,sparsity structure of b⇤,The main goal is to estimate the sparsity structure of B⇤ using statistical information about X.
high-dimensional regime,n samples,Estimation is done in the high-dimensional setting where the network size may exceed the number of available samples.
optimization,1-regularized maximum likelihood estimator,A proposed method for estimating the network structure involves a regularization-based optimization technique.
physical systems,edge flows,Edge flows
vertices,potentials yrp,The flow at each vertex is determined by the potential difference
balance equation,node potentials and injected flows,The balance equation relates the node potentials (Y) to the injected flows (Yi) and edge currents (f).
symmetric laplacian matrix,conservation law,The symmetric Laplacian matrix
equation (1),b⇤y = 0,This equation represents the generalized Kirchoff's law
electrical circuit,voltage potentials,In an electrical circuit
electrical network,weighted edge conductances,Weights can be assigned to edges (conductances) to generalize the model
hydraulic networks,conservation laws,The model applies to systems like hydraulic networks that obey conservation laws.
opinion consensus,systems satisfying conservation laws,Opinion consensus is another example of a system where this flow-potential relationship holds.
conservation laws,hydraulic networks,The context mentions that these are examples of systems satisfying conservation laws.
conservation laws,opinion consensus in social networks,Both are mentioned as types of systems that obey conservation laws.
conservation laws,transportation/distribution networks,These networks are also listed as systems that follow conservation laws.
laplacian b⇤,spectral graph theory,The Laplacian lies at the heart of spectral graph theory and has diverse applications.
laplacian b⇤,image processing,Applications include image processing
laplacian b⇤,manifold learning,Manifold learning is another area where the Laplacian plays a significant role.
laplacian b⇤,spectral clustering,Spectral clustering is a technique that employs the Laplacian for data analysis.
laplacian b⇤,bandits,Bandits problems also utilize the Laplacian for decision-making algorithms.
electric networks,current injections x,Current injections are a fundamental aspect of electric networks.
electric networks,node voltages y,Node voltages are the measurable quantities in electric networks.
electric networks,conductances aij,Conductances represent the connections between nodes in an electric network.
electric networks,ground,Nodes are connected to the ground for reference or safety purposes.
positive definite b⇤,unknown edge set e,The main focus is on estimating the unknown edge set based on node potential measurements.
positive definite b⇤,sparsity pattern,The problem involves learning the sparsity pattern of the Laplacian.
node potentials y,measurements,The availability of measurements of node potentials drives the learning process.
covariance matrix ⌃x,gaussian random vector,X is assumed to be a zero-mean Gaussian vector with an unknown covariance matrix.
current injections,node voltages,The balance equation relates current injections to node voltages
current injections,shunt conductances aii,Shunt conductances Aii are part of the current-balance equation
current injections,laplacian b⇤,Current injections are unknown random variables
markov chains,current-balance equation,The current-balance equation is applicable in Markov chains
brain regions,structural connectivity,In brain networks
graph filters,adjacency matrix a,Graph filters
graph filters,latent graph signal x,The graph signal X is the input to the graph filter
graph filters,laplacian b⇤ approximation,For large L
social networks,graph filters,Graph filters are also employed in social networks
protein interaction networks,graph filters,Similar to social networks
paths of length at most two,edges,The (i
glasso+2hr,two-hop connections,GLASSO+2HR estimates edges by identifying and eliminating pairs of vertices with two-hop connections
precision matrix ⇥⇤,underlying graph x (b⇤)t,The precision matrix is denser than the true sparse structure of the graph X
principal square root of the empirical covariance matrix,sparsity pattern of b⇤,This method estimates the sparsity pattern by computing the principal square root of the covariance matrix
penalized maximum likelihood estimator for b⇤,samples y,The proposed estimator uses the observed samples to provide a statistically efficient and potentially more robust alternative to existing methods.
novel `1 regularized maximum likelihood estimator (mle),b⇤,The estimator is proposed for estimating B⇤ from samples of Y
optimization program,quadratic terms,The proposed estimator's program includes terms quadratic in the optimization variable
convex in b,optimization problem,The `1 regularized MLE is shown to be a convex function in B
high-dimensional regime (n⌧),unique minimum,The estimator has a unique minimum in the high-dimensional setting
mutual incoherence condition,exact sparsity recovery,Under this condition
number of samples n,consistency,The consistency of the estimator is established in various norms
d (degree of the underlying graph),sample complexity,The sample complexity for exact recovery depends on d
synthetic data sets,experimental results,Experiments were conducted on synthetic datasets to complement the theoretical findings.
benchmark power distribution system,experimental results,Real-world data from a power distribution system was also used to test the estimator's performance.
benchmark power distribution system,data sets,The context discusses data sets as a source of information or comparison for a benchmark power distribution system.
proposed estimator,baseline and competing methods,The proposed estimator is being compared to existing baseline and competing methods in the context.
proposed `1-mle,glasso+2hr,Both `1-MLE and GLASSO+2HR are mentioned as alternative estimators for recovering a sparse matrix B⇤.
true graph x (b⇤)t,sparse matrix b⇤,The true graph is associated with the sparse matrix B⇤
glasso+2hr estimate,true graph,The GLASSO+2HR estimate may have more or fewer edges than the true graph due to its potentially denser nature.
`1-mle,sparse matrix b⇤,The `1-MLE is designed to directly estimate the sparse matrix B⇤
section 2,1-regularized ml estimation problem,Section 2 introduces the 1-regularized ML estimation problem
networked systems,optimization problem,The context suggests that networked systems are connected to the optimization problem being discussed in Section 3.
convexity,optimization problem,In Section 3
consistency,estimator,Consistency and support recovery rates are established for the estimator in Section 3.
section 4,simulation results,This section provides simulation results related to the context.
section 5,summary,The final section summarizes the paper and suggests future directions.
notation,submatrix,The notation includes definitions for submatrices like AT1T2 and AT1.
subset t1,subset t2,These terms are related to indexing rows and columns in a matrix
a,submatrix at1t2,A is related to the submatrix formed with rows indexed by T1 and columns indexed by T2.
operator norm,matrix norm,The context introduces different matrix norms
gaussian distribution,random vector x,X is a p-dimensional random vector with a Gaussian distribution.
covariance matrix,⌃x,⌃X is the known covariance matrix of the Gaussian distributed random vector X.
b⇤,⇤⇥ = b⇤⌃x b⇤,B⇤ is involved in the definition of ⇥⇤
remark 1,relaxation of assumption,There's a mention of relaxing the assumption about the known covariance matrix in Remark 1.
known covariance matrix,sample covariance matrix,The context mentions that the known covariance matrix is contrasted with the sample covariance matrix
sample covariance matrix,negative log-likelihood,Estimating the sample covariance matrix corresponds to maximizing the negative log-likelihood of the data Y.
unrestricted mle,loss function,The loss function without the regularization term is the negative log-likelihood used to derive the unrestricted MLE.
1-norm regularization,optimization problem,The optimization problem in (2) involves a `1-norm regularization applied to the off-diagonal entries of BB.
graphical lasso (glasso),estimating ⇥⇤,The GLASSO is a well-known method for estimating the precision matrix ⇥⇤
sparse cholesky factor,cholesky decomposition,Some studies focus on estimating a sparse Cholesky factor of ⇥⇤
cholesky decomposition,l,In the Cholesky decomposition
b⇤,sparse cholesky factor,Our estimator (2) estimates B⇤
cholesky decomposition,laplacian matrix,The context mentions that our method differs from using a Cholesky decomposition
estimating b⇤,sample complexity,The text states that the paper provides guarantees on the sample complexity for estimating B⇤
unknown covariance matrix ⌃x,b⇤d estimation,If ⌃X is unknown
invertibility of b⇤,identifiability,The invertibility of B⇤ is crucial for its identifiability from samples
reduced laplacian matrix,dealing with zero eigenvalues,A workaround for non-invertible Laplacian matrices is to use a reduced matrix by deleting rows and columns.
convex estimator,statistical guarantees,The section discusses the main results on the performance of the convex estimator and its statistical guarantees.
section 4,problem in (2),The context refers to 'employing this insight' in Section 4
objective in (2),b,The objective is reformulated in terms of B for a known ⌃X in the text.
b,d2,B is defined in terms of the unique square root D2 of ⌃X.
cost function in (2),tr(dbsbd),The cost function involves the trace of the product DBSBD.
estimate in (3),b,B is the solution to the optimization problem (3)
positive-definiteness assumption,well-posedness of (3),The assumption is not needed for the well-definedness of the optimization problem.
sub-gradient @b,z,Z belongs to the sub-gradient of B and plays a role in the sub-gradient condition.
estimator b,uniqueness,The estimator B is shown to be unique
beta-min condition,lasso literature,The beta-min condition is mentioned to parallel a concept in the LASSO literature
frobenius norm,operator norm,Corollary 1 discusses consistency rates for both Frobenius and operator norms
theorem 1,corollary 1,Corollary 1 is a result derived from Theorem 1
n (sample size),probability greater than 1/b,The sample size n is related to the probability statement
cardinality of b⇤,number of non-zero entries in b⇤,The cardinality is a measure of the number of non-zero elements in the matrix B⇤
sub-gaussian random variables,power law distributions,These are two distinct classes of random variables discussed
pareto distributions,power law distributions,Pareto distributions are a specific type of power law distribution
pareto distributions,applications,Pareto distributions are mentioned to find applications in a wide variety of areas.
random variables with bounded moments,deﬁnition 2,The definition is stated for random variables having this property.
support recovery,theorem 2,The theorem discusses support recovery for variables with bounded moments.
assumptions [a1-a2],theorem 2,These assumptions are made for the theorem's conditions to hold.
regularization parameter,n,The value of n is specified as C0(log 4p)/n.
sample size,n,The required sample size is given as C4d2p⌧/k.
bounded moment,z,Z is a random variable with a bounded 4kth moment.
element-wise sparsity structure,b⇤,B⇤'s sparsity structure is recovered element-wise.
sign consistency,b⇤,B⇤ satisfies sign consistency under certain conditions.
corollary 1,corollary 2,Interpretations of Corollary 1 apply to Corollary 2 with different sample size requirements.
sample size,sub-gaussian case,In the context
glasso estimator,b(3),Both GLASSO and B(3) estimators achieve similar consistency rates
glasso estimator,b⇤,The GLASSO estimate's square root
two-hop network,underlying graph of ⇥⇤,The graph of ⇥⇤ corresponds to a two-hop network with degree d^2.
glasso estimate,b⇤ (square root),Estimating B⇤ is achieved by taking the square root of the GLASSO estimate.
degree d,sample complexity,For networks with high degree d
primal-dual witness technique,statistical guarantees,Our main analysis relies on the primal-dual witness technique
primal-dual pair (z),method,The technique involves constructing a primal-dual pair (Z) to prove Theorem 1.
zec,function of the quantities in (8),ZEc is a function that depends on the quantities specified in equation (8).
expression of repeated applications of triangle inequality of norms,proof,The proof involves using the triangle inequality repeatedly and making assumptions
reminder term r( ),bounds,Bounds on R( ) are provided in Lemma 3
element-wise `3⌫b⇤1 d,lemma 3,The lemma controls the reminder term using an element-wise bound
contractive map,brower's fixed point theorem,A contractive map is used
br,unique fixed point,The fixed point is shown to exist within the ball Br
theorem 1,putting together lemmas,The final result
synthetic data,ieee 33 bus distribution network,Experiments are conducted on both synthetic and a benchmark power distribution network
support recovery,glasso+sr (square-root estimator),The performance of `1-regularized MLE is compared with GLASSO+SR
glasso+hr (hop refinement),glasso+2hr,Both GLASSO+HR and GLASSO+2HR (with '2' denoting hop refinement) are compared for support recovery
1-regularized mle,glasso estimate of the inverse covariance matrix,The `1-regularized MLE is contrasted with the GLASSO method
x (injected vector),diagonal ⌃x,For a fair comparison
diagonal,x (injected vector),Set X to be a diagonal matrix.
1-regularized ml,large data matrices,The estimator is designed to work with any large data matrices.
b⇤,lower triangular matrix form,B⇤ has been reported to have a lower triangular matrix structure in some cases.
chain graph,grid graph,Both synthetic graphs used for B⇤ are the chain and grid graphs.
b⇤,edge set of the chain or grid graph,Edge set E corresponds to the chain or grid graph structure.
b⇤,laplacian of ieee 33 bus power distribution network,For power network data
reduced b⇤,b⇤,Reduced B⇤ is obtained by removing the first row and column from B⇤.
1-mle,glasso+2hr estimator,1-MLE is compared with GLASSO+2HR for support recovery.
empirical support recovery probabilities,n (number of samples),These probabilities are shown as a function of the number of samples.
synthetic data,power network data,Comparison is done on both synthetic and real-world power network data.
graph,chain graph,The context compares the '1 regularized MLE performance' between graph (including chain and grid graph) and GLASSO+SR.
grid graph,ieee 33 bus network,The comparison also involves grid graph alongside IEEE 33 bus network
ieee 33 bus network,glasso+sr,In the context of IEEE 33 bus network
1 regularized mle,glasso+sr,Both methods are part of the performance comparison in the given context.
loss function/objective,convex,The loss function is described as convex
regularization constant,positive definite,The recovery of the network structure depends on the regularization constant being positive definite.
assumptions [a1-a2],theoretical guarantees,Verifying assumptions [A1-A2] is necessary for theoretical properties
objective function,bregman divergence,A potential extension is to minimize the Bregman divergence using more general loss functions.
objective function,minimization,The objective function in (2) can be generalized to minimize a broader range of divergences.
