node_1,node_2,edge
k-nn algorithm,accuracy,The main focus is on designing a good K-NN algorithm that computes accurate results.
k-nn algorithm,computational efficiency,The algorithm aims to be computationally efficient.
k-nn problem,accelerators,There is emerging interest from academia and industry to solve K-NN problems on accelerators.
accelerators,hardware characteristics,Careful consideration of data locality
rooﬂine performance model,quantifying hardware characteristics,The rooﬂine model is extended to accurately quantify hardware characteristics.
rooﬂine model,algorithm analysis,The extended rooﬂine model addresses instruction throughput differences relevant to the paper's analysis.
approximate k-nn algorithm,recall and performance guarantees,The designed algorithm offers guarantees on recall and performance based on the proposed rooﬂine model.
tpu implementation,predicted performance,The TPU implementation aligns with the predicted performance of the algorithm.
main contributions,extensions to rooﬂine model,First contribution is the extension of the rooﬂine model.
main contributions,approximate k-nn algorithm design,Second contribution is the approximate K-NN algorithm design.
experiments,tpu implementation verification,Experiments are conducted to verify the TPU implementation.
performance model,state-of-the-art speed-recall trade-offs,The performance model is being compared to and achieves the best balance between speed and recall.
nearest neighbor search benchmarks,standard,These benchmarks are considered standard for evaluating the performance of nearest neighbor search algorithms.
notations,nearest neighbor search problem,The section introduces notations required to understand and work with the fundamental problem of finding nearest neighbors.
item at the ith row and jth column of a (ai,j),matrix a
row-vector of a (ai),database x,Each row-vector corresponds to a data point in the database X.
matrix x,vector space,Matrix X is a collection of data points represented in a D-dimensional vector space.
k-nearest neighbor search problem,query vector q,The goal is to find the K closest data points to the given query vector q.
data points,inner products,The search aims to find data points with the highest similarity or inner products with the query.
maximum inner product search (mips),cosine similarity search,MIPS is equivalent to cosine similarity search when data points are normalized.
compute-intensive,infeasible on many platforms,The exhaustive search method is computationally demanding and often impractical for large datasets.
compressed domain search,fractional search,The main challenge with compressed domain search is the poor cache reuse rate due to fractional search having a low cache overlap.
compressed domain search,cache usage optimization,Optimizing cache usage holds significant potential for acceleration in the context of compressed domain search.
fractional search,candidate data points,In fractional search
accelerators,machine learning workloads,Accelerators refer to specialized hardware designed to enhance the performance of machine learning tasks
accelerators,google tpu v3,v4
accelerators,nvidia gpu v100,Nvidia GPU V100 is another accelerator platform included in the study
strong exponential time hypothesis,sub-linear time nearest neighbor search,The Strong Exponential Time Hypothesis suggests that achieving high recall in sub-linear time is impossible for certain distances (Euclidean
google tpu v3,nvidia gpu v100,Both are high-performance accelerators for distance computation
google tpu v3,google tpu v4,Successive generations of Google TPUs
nvidia gpu v100,nvidia a100,Both Nvidia GPUs
tensor cores,systolic arrays,Distinct specialized computation units in Nvidia GPUs and Google TPUs
google tpu,systolic arrays,Systolic arrays are a key architectural feature of Google TPUs
accelerators,k-selection algorithm,The efficiency of K-selection algorithms is a topic of active research on accelerators.
higher flop/s,opportunity cost,Increased FLOP/s in accelerators means more computational power but also higher costs if not optimally utilized.
cache inefficiency,performance bottleneck,Cache inefficiency can cause significant slowdowns in the performance of compressed domain methods on accelerators.
performance model,algorithm design,The performance model helps identify bottlenecks and informs the design of efficient algorithms for K-NN problems.
accelerator's runtime,sequence of computation kernels,The accelerator's runtime is modeled as a sequence of computation kernels executed on the accelerator.
computation kernels,high-level operators (einsum,relu
kernels,total amount of work (wi),Wi represents the total amount of work for each kernel.
total amount of work (wi),operational speed (pi),The product Wi X P is the estimated time for executing a kernel.
program runtime,total time,The goal is to estimate the total time of a program by summing the work and considering auxiliary operations.
mips problem,queries (q),In the MIPS problem
database,flops required for searching (d),D denotes the total FLOPs needed to search the entire database.
search fraction,p (varies by algorithm and platform),P represents the operational speed during the search process and can be optimized differently.
compressed domain search methods,cache efficiency,These methods traditionally aim to minimize the search fraction but may sacrifice cache efficiency.
our method,alternative route for optimizing p,Our method takes a different approach to optimize P without compromising on cache efficiency.
instruction throughput-aware rooﬂine model,classic rooﬂine model,The rooﬂine model is extended to account for kernel-dependent performance on multiple platforms.
rooﬂine model,machine peak performance (⇡),The rooﬂine model is a function of the machine's peak performance.
classic rooﬂine model,machine peak performance,The rooﬂine model is a function of machine peak performance
classic rooﬂine model,machine peak memory bandwidth,The model also considers machine peak memory bandwidth as a limiting factor.
rooﬂine model,arithmetic intensity (imem),Performance is bounded by Pmin(⇡
kernels,accelerated floating-point operations,Kernels have a mix of floating-point operations accelerated by dedicated hardware.
