node_1,node_2,edge
abstractgraph neural networks (gnns),1,#7ddb57
acknowledgments,2,#57d3db
adjacency matrix,3,#db579e
aggregates,4,#db8657
balcilar et al. (2021),5,#57acdb
band-pass filters,3,#db579e
bgnn+hlb,4,#db8657
c,6,#57db6c
ccf-tencent rhino-bird open research fund,2,#57d3db
class labels,4,#db8657
complex heterophilic scenarios,8,#69db57
comprehensive experiments,4,#db8657
cross-entropy,11,#5784db
different frequency bands,8,#69db57
different heterophily ratios,8,#69db57
dynamic tree structure,10,#db57da
exp 1,15,#c957db
exp 2-4,14,#dbc257
features,4,#db8657
figure 5,16,#57db94
filtering results,4,#db8657
filters,2,#57d3db
fine-grained predicates,8,#69db57
fourier transform (qin et al. 2021),11,#5784db
frequency,8,#69db57
gpr-gnn,18,#8d57db
graph convolutional networks,3,#db579e
graph laplacian,3,#db579e
graph wavelet transform,19,#7957db
graph wavelet transform (gwt),20,#db7357
graph-rcnn,18,#8d57db
group of c kumaraswamy wavelets,11,#5784db
hetero(g),22,#57dbbb
heterophilic sgg,8,#69db57
heterophily,8,#69db57
heterophily learning network,9,#91db57
hetsgg,18,#8d57db
high heterophily,24,#db57c6
high-pass filters,8,#69db57
hl-net,8,#69db57
holding,27,#db5763
homophily,17,#6557db
image,3,#db579e
improved by 111.2%,4,#db8657
improved by 51.98%,4,#db8657
input x and output features z,11,#5784db
intra-object message passing,29,#db5777
kernel function,19,#7957db
kumaraswamy wavelet graph neural network (kwgnn),8,#69db57
kumaraswamy wavelet transform f,11,#5784db
kumaraswamy wavelets,7,#db578a
kwgnn,3,#db579e
"layer i of kernel functions fi,c−i",11,#5784db
layer ϕ,11,#5784db
layer-by-layer message passing mechanism,11,#5784db
li et al. (2021),31,#b557db
low,25,#dbae57
low-pass filters,8,#69db57
mo-tifs,18,#8d57db
multi-band,4,#db8657
multi-group filters,2,#57d3db
naional natural science foundation of china,2,#57d3db
natural science foundation of chongqing,2,#57d3db
object node,3,#db579e
open images (oi) v6 test set,30,#57db58
over smoothing issue,23,#a157db
percentage of eigenvalues,12,#db57b2
pre-prediction,4,#db8657
predicate node,3,#db579e
prediction accuracy of scene graphs,8,#69db57
prediction error rates,8,#69db57
prior motifs,36,#dbd657
qualitative examples,8,#69db57
r@100,34,#5798db
recall (r),28,#57bfdb
receptive field,2,#57d3db
relmn,18,#8d57db
reltr,18,#8d57db
scalability,8,#69db57
scaling coefficient,19,#7957db
scene graph classification (sgcls),35,#b9db57
scene graph decomposition (sgdet),38,#57dba8
scene graph features,8,#69db57
scene graph generation,3,#db579e
scene graphs (sgg),8,#69db57
sgdet-mr@100 metric,13,#575cdb
sgg,39,#57db80
shanghai sailing program,2,#57d3db
shanghai science and technology commission,2,#57d3db
spatial domain,32,#5770db
spectral domain,40,#cddb57
spectral features,8,#69db57
spectral graph features,26,#db9a57
standing on/walking on/parked on/part of,8,#69db57
state key lab of cad&cg,2,#57d3db
state-of-the-art methods,18,#8d57db
strongly correlated with heterophily,4,#db8657
tail classes,8,#69db57
traditional gnns methods in sgg,8,#69db57
translation coefficient,19,#7957db
unbiased heterogeneous sgg framework,37,#57dbcf
vctree,18,#8d57db
vg dataset,8,#69db57
visual genome (vg) dataset,4,#db8657
visual genome dataset,33,#a5db57
vtranse,18,#8d57db
xu et al. (2017),21,#db5f57
scene graph generation (sgg),1,#7ddb57
gnns,5,#57acdb
filter number c,6,#57db6c
performance,6,#57db6c
constructed by tang et al. (tang et al. 2019),10,#db57da
purple,15,#c957db
existing common gnns,14,#dbc257
qualitative examples of improvement in sgg,16,#57db94
misclassification,8,#69db57
rich graph spectrum with large bandwidth,20,#db7357
sgcls task on the vg dataset,22,#57dbbb
independent representation capability of predicate features,8,#69db57
comprehensively explores homophily and heterophily between objects/predicates,9,#91db57
significant superiority,24,#db57c6
fine-grained predicates in heterophilic scenarios,8,#69db57
riding,27,#db5763
gnns used in sgg,17,#6557db
refined by tian et al. (tian et al. 2020) and zheng et al. (zheng et al. 2020),29,#db5777
complementary multi-group kumaraswamy wavelets,7,#db578a
other methods,3,#db579e
training set of vg includes 70% images,3,#db579e
lin et al. (2022),31,#b557db
high-frequency bands,25,#dbae57
kuznetsova et al. 2020,30,#57db58
heterophilic scene graphs,23,#a157db
different groups,12,#db57b2
structured scene representation,36,#dbd657
predcls,34,#5798db
image-wise recall evaluation metric,28,#57bfdb
predicate classification (predcls),35,#b9db57
three standard evaluation modes,38,#57dba8
"effectiveness of head, body, and tail categories in vg",13,#575cdb
scene understanding tasks,39,#57db80
low-pass filter,32,#5770db
wavelet transform,40,#cddb57
high-frequency signals,26,#db9a57
relation-aware context,37,#57dbcf
initial graph structure,18,#8d57db
open images datasets,33,#a5db57
graph-rcnn (yang et al. 2018),21,#db5f57
