node_1,node_2,edge
abstractdiffusion models,2,#db5f57
additional network,3,#57db89
asyrp,5,#57addb
"avrahami, lischinski, and fried (2022)",7,#bedb57
celeba-hq,5,#57addb
celeba-hq images,9,#db9257
classifier-guidance method,3,#57db89
coarse shapes,9,#db9257
compensated information for high-fidelity reconstruction,5,#57addb
conditional markovian property,5,#57addb
couairon et al. (2022),7,#bedb57
deficiency in editing,5,#57addb
denoising score matching,12,#9b57db
diffusion backbones,9,#db9257
diffusion model,5,#57addb
diffusion models,5,#57addb
diffusion model’s image-level noisy maps,7,#bedb57
diffusionclip,5,#57addb
distorted reconstructions,5,#57addb
distorted reconstructions or edits,5,#57addb
distortion map,5,#57addb
distortion-editability trade-off,14,#dbc557
distortions and artifacts,15,#8bdb57
distortions or artifacts,6,#57dba3
downstream tasks,16,#dbac57
each step’s estimation,5,#57addb
editing,5,#57addb
editing deviates denoising trajectory,3,#57db89
editing learning paradigm,5,#57addb
editing results,18,#ce57db
editing tasks based on diffusion models,5,#57addb
editing training strategy,12,#9b57db
elements like hat and ring,5,#57addb
error accumulating and amplifying,5,#57addb
error propagation,5,#57addb
estimating mask,7,#bedb57
ffhq,5,#57addb
fine details,9,#db9257
fitting different attributes,12,#9b57db
full range editing,5,#57addb
gain in editing,5,#57addb
gans,14,#dbc557
generator parameters,5,#57addb
generator weight,5,#57addb
glide,5,#57addb
hertz et al. (2022); kawar et al. (2023),7,#bedb57
heuristic-defined parameters,12,#9b57db
hfgi,14,#dbc557
high-fidelity framework adapted for diffusion models,5,#57addb
high-fidelity image reconstruction,13,#57dbd6
high-fidelity inversion of gans,14,#dbc557
high-fidelity reconstruction,5,#57addb
high-fidelity reconstruction results,23,#5760db
highest steps adopted to train original ddpm,5,#57addb
hypernet rectifier,24,#b457db
hypernetwork as rectifier,3,#57db89
hyperstyle,5,#57addb
iddpm,5,#57addb
identity similarity,11,#8157db
illuminations,9,#db9257
image editing,7,#bedb57
image guidance,7,#bedb57
image reconstruction quality,19,#db7857
image to image translation,5,#57addb
image translation,5,#57addb
image-to-image translation,25,#d8db57
information gap,3,#57db89
inversion and denoising steps,27,#db579c
ipod,22,#57db57
"kwon, jeong, and uh (2022); preechakul et al. (2022)",7,#bedb57
learning paradigm,28,#db5768
li et al. (2023),5,#57addb
lifelike and realistic translation results,5,#57addb
lowest steps used to save time,5,#57addb
lℓ1,5,#57addb
man,21,#57dbbd
mask,7,#bedb57
matsunaga et al. (2022),7,#bedb57
metfaces,20,#db57b5
method presented in this work,5,#57addb
model's weights served for editing,12,#9b57db
most works,5,#57addb
nichol et al. (2021),7,#bedb57
no additional domain-specific training,5,#57addb
occlusions,9,#db9257
original and edited images,30,#db5782
original im-,17,#db57cf
original trajectory,12,#9b57db
out-of-domain images,5,#57addb
overall shape and background,31,#57db70
pixar,1,#71db57
pretrained diffusion model,5,#57addb
quantitative metric,8,#a4db57
reconstruction quality,9,#db9257
reconstruction quality assessment criterias,9,#db9257
reconstructions,5,#57addb
reconstructions of diffusion models,3,#57db89
rectifier,5,#57addb
rectifier module,10,#577adb
representational editing methods based on diffusion backbones,5,#57addb
residual feature of original image,5,#57addb
residual features,29,#6757db
restyle,14,#dbc557
score-based generative model,12,#9b57db
sdeit,5,#57addb
segmentation map,7,#bedb57
semantic latent space,7,#bedb57
similar idea,5,#57addb
single image and corresponding text prompt,7,#bedb57
smiling,5,#57addb
styleres,14,#dbc557
texture of clothing,26,#57c7db
training strategy,12,#9b57db
u-net middle block,24,#b457db
u-net up-sampling block,24,#b457db
various methods,5,#57addb
viewpoints,9,#db9257
vital information loss,4,#5793db
wang et al. (2022),5,#57addb
xsrc,5,#57addb
xtar,5,#57addb
yang et al. (2023),7,#bedb57
do-mains of image generation and editing,2,#db5f57
loses essential information,5,#57addb
editing process,5,#57addb
editing performance,5,#57addb
denoising score-matching,5,#57addb
benefits some details,5,#57addb
incomplete noise inversion,15,#8bdb57
avoided during editing,6,#57dba3
quality enhancement,16,#dbac57
exceptional quality,18,#ce57db
"default configuration, full",12,#9b57db
kept intact during semantic editing,5,#57addb
dif-usion models,13,#57dbd6
inversion and sampling steps,23,#5760db
curricularface,11,#8157db
employing larger inversion and denoising steps,19,#db7857
out-of-domain image editing,25,#d8db57
larger values,27,#db579c
glasses,22,#57db57
minimizing error propagation during the editing process,28,#db5768
figure,21,#57dbbd
ffhq dataset,20,#db57b5
similarity between,30,#db5782
edited versions,17,#db57cf
expected outcomes,5,#57addb
preserved during editing,31,#57db70
-,1,#71db57
both quantitative metric and qualitative assessments,8,#a4db57
compensated information,10,#577adb
modulate diffusion model weights with residual features,10,#577adb
modulated weight,29,#6757db
images’ whole structures,26,#57c7db
alleviated during editing,4,#5793db
