node_1,node_2,edge
+,1,#a7db57
-,2,#db8b57
abstractopen-vocabulary object detection (ovod),1,#a7db57
adamw,2,#db8b57
align,2,#db8b57
"ambiguous for detecting small-sized, blurred, or occluded objects",3,#7bdb57
ambiguous novel categories,2,#db8b57
ap,2,#db8b57
apbase,2,#db8b57
apc,2,#db8b57
apf,2,#db8b57
apnovel,2,#db8b57
apr,1,#a7db57
arture scaling factor,4,#d3db57
base categories,1,#a7db57
base model (boxsup),2,#db8b57
billion-scale internet-crawled image-caption pairs,2,#db8b57
blurred objects,3,#7bdb57
boxsup,1,#a7db57
boxsup (ov-lvis),2,#db8b57
categories in testing set ctest,2,#db8b57
category,1,#a7db57
category c,5,#dbb757
category name,6,#57a7db
category-specific text embeddings,7,#b757db
cb,6,#57a7db
cb and cn,2,#db8b57
"classification probability pmmlrj,c",8,#db57d3
classification score,1,#a7db57
clip,2,#db8b57
clip image encoder,1,#a7db57
clip-driven multi-modal mlr modeling,4,#d3db57
clips’ image encoder,2,#db8b57
cn,6,#57a7db
co-occurrence,2,#db8b57
coarse-grained categories,3,#7bdb57
coco,2,#db8b57
coco base,2,#db8b57
coco captions,2,#db8b57
coco-base,2,#db8b57
commonly shared background environment,2,#db8b57
contextual features of other objects in the same image,2,#db8b57
core of sic-cads,2,#db8b57
correct classification of each object into one of the class labels in ctest,6,#57a7db
cross-dataset generalization ability,2,#db8b57
ctest,6,#57a7db
curling iron category,3,#7bdb57
dependence,2,#db8b57
detected more successfully by sic-cads than current ovod models.,2,#db8b57
detected objects using boxsup method before applying sic-cads,3,#7bdb57
detection dataset ddet,2,#db8b57
detection score refinement process,2,#db8b57
detection scores yielded by different types of current sota ovod models,2,#db8b57
detic,2,#db8b57
detpro,2,#db8b57
different visual concepts,2,#db8b57
distance between eimage and the embedding from the clip image encoder,1,#a7db57
distill,1,#a7db57
existing ovod models,2,#db8b57
existing vlm-based ovod studies,2,#db8b57
external supervision,6,#57a7db
f-vlm,2,#db8b57
failure cases,11,#5f57db
fine-grained categories detected by boxsup method before applying sic-cads,3,#7bdb57
fpn,2,#db8b57
frequent and common categories,2,#db8b57
frozen vlms for object recognition and eliminates the need for regional knowledge distillation,2,#db8b57
generalized embeddings,1,#a7db57
global scene knowledge,2,#db8b57
global scene understanding,2,#db8b57
global scene understanding ability,2,#db8b57
hard objects,12,#57db5f
image i ∈ rh×w×3 as input,6,#57a7db
image-level labels,2,#db8b57
image-level mlr scores,2,#db8b57
image-level multi-label recognition (mlr),10,#57dbb7
image-level pre-training,2,#db8b57
image-level score pmmlrc12,2,#db8b57
image-text datasets,2,#db8b57
image-text pairs,2,#db8b57
imagenet-21k,2,#db8b57
improved by sic-cads,2,#db8b57
instance-level detection scores,2,#db8b57
"instance-level score povodj,2",2,#db8b57
interdependence,2,#db8b57
l1 loss,1,#a7db57
learned image embedding,1,#a7db57
lmdet,2,#db8b57
localization of all objects in the image,6,#57a7db
lvis,2,#db8b57
lvis v1.0,2,#db8b57
lvis-base,2,#db8b57
martini category,3,#7bdb57
mlr (student),9,#57db8b
mlr module,2,#db8b57
multi-label recognition (mlr) module,16,#577bdb
multi-modal mlr,1,#a7db57
multi-modal mlr module,2,#db8b57
multi-modal mlr+ (stronger vlm models),1,#a7db57
novel categories,2,#db8b57
novel categories not present in training data,2,#db8b57
object categories,2,#db8b57
objects365,2,#db8b57
objects365 benchmark,2,#db8b57
occluded objects,3,#7bdb57
open-vocabulary object detection (ovod),2,#db8b57
open-vocabulary settings,2,#db8b57
openimages,2,#db8b57
openimages benchmark,2,#db8b57
ov detectors,2,#db8b57
ov-coco,2,#db8b57
ov-coco benchmark,2,#db8b57
ov-lvis,2,#db8b57
ov-lvis (top 25 categories with the largest improvement),2,#db8b57
ov-lvis benchmark,2,#db8b57
ov-mlr,2,#db8b57
ovod,2,#db8b57
ovod approaches,17,#db577b
ovod models,6,#57a7db
ovod models like boxsup,3,#7bdb57
ovr-cnn,2,#db8b57
pomp,2,#db8b57
prompt tuning,2,#db8b57
promptdet,2,#db8b57
recognize anything model (ram),2,#db8b57
refine instance-level detection scores,2,#db8b57
region-level object detection task,2,#db8b57
region-text pre-training,2,#db8b57
regional concept learning,2,#db8b57
regional ovod models,2,#db8b57
regional visual concept recognition,2,#db8b57
regionclip,2,#db8b57
resnet-50,2,#db8b57
rich knowledge from a huge amount of image-text pairs,2,#db8b57
rpn,6,#57a7db
sic-cads,2,#db8b57
sic-cads framework,2,#db8b57
sic-cadsbareon,2,#db8b57
sic-cadscoraro,2,#db8b57
sic-cadsoc-ovd,2,#db8b57
sic-cadsregionclip,2,#db8b57
sic-cadsvild,1,#a7db57
sigmoid classification probability ptext,18,#db57a7
significant and consistent improvement in ovod,2,#db8b57
significantly refined by the mlr scores from sic-cads,2,#db8b57
simple mlr network,2,#db8b57
"small, blurred tennis ball",15,#8b57db
small-sized objects,3,#7bdb57
stext,1,#a7db57
table-tennis table category,3,#7bdb57
tennis ball,2,#db8b57
tennis court,2,#db8b57
tennis racket,2,#db8b57
text embedding etext,14,#57d3db
text embedding tc obtained by feeding category name into the text encoder t of a pre-trained vlm like clip,6,#57a7db
text embeddings,13,#db5f57
text encoding,4,#d3db57
text mlr,1,#a7db57
training set,1,#a7db57
two-stage detection framework,6,#57a7db
vild,2,#db8b57
visual mlr,1,#a7db57
visual mlr+,1,#a7db57
vlm-based ovod methods,6,#57a7db
vlms,2,#db8b57
vlms (vision-language models),2,#db8b57
vlms' powerful global scene understanding ability,2,#db8b57
washbasin category,3,#7bdb57
weakness in exploiting vlms’ powerful global scene understanding ability,2,#db8b57
γ,2,#db8b57
λb,2,#db8b57
λn,2,#db8b57
i,5,#dbb757
etext,7,#b757db
normalized text embedding similarity score ˜stext,8,#db57d3
method improvement,11,#5f57db
global knowledge yielded from clip,12,#57db5f
clip's image encoder,10,#57dbb7
clip ie (teacher),9,#57db8b
natural language descriptions,16,#577bdb
regional visual concept detection,17,#db577b
sigmoid classification probability psimage,18,#db57a7
image-level scores from mlr module,15,#8b57db
image embedding eimage,14,#57d3db
image embedding,13,#db5f57
