node_1,node_2,edge
(cid:0)(cid:30)((cid:1);(cid:1)),1,#7fdb57
(cid:0)3,2,#5767db
(cid:11),3,#57afdb
(cid:21),4,#57d3db
0:0001,2,#5767db
1 : (cid:21)2,4,#57d3db
4,2,#5767db
^ym,3,#57afdb
_sxsq(_sx),5,#a3db57
_sy,5,#a3db57
_sysq(_sy),5,#a3db57
batch size,2,#5767db
blue-green effect,3,#57afdb
cecf,3,#57afdb
cecf algorithm,7,#578bdb
cecf and other uie algorithms,3,#57afdb
challenging for dl-uie models to perfectly restore the color of underwater images and organisms,9,#db5773
color code,3,#57afdb
color controller f,3,#57afdb
color encoder cc,1,#7fdb57
color encoder em x,2,#5767db
color enhancement,3,#57afdb
color fine-tuning,3,#57afdb
color fine-tuning ability,2,#5767db
color fine-tuning process,12,#6b57db
color restoration,3,#57afdb
color-controlled output ^ym,13,#c7db57
computer vision,3,#57afdb
constraint of color code,8,#db5f57
content code,3,#57afdb
content encoder ec,1,#7fdb57
cross-reconstruction,3,#57afdb
datasets,2,#5767db
degree of color transformation,3,#57afdb
disappear earlier,1,#7fdb57
distorted image,3,#57afdb
distorted underwater image,3,#57afdb
diversified underwater enhanced image,3,#57afdb
dl-uie methods,9,#db5773
dl-uie models,9,#db5773
dx(p rx (cy; _sx)),5,#a3db57
dx(x),5,#a3db57
dy(p ry (cx; _sy)),5,#a3db57
dy(y),5,#a3db57
ecxsp(cx),5,#a3db57
ecysp(cy),5,#a3db57
emlm,16,#d757db
encoded path,1,#7fdb57
encoding path,1,#7fdb57
enhanced image,3,#57afdb
enhanced image ^ym,13,#c7db57
enhancement process,1,#7fdb57
euvp-i dataset,2,#5767db
euvp-s,2,#5767db
evaluation metrics,2,#5767db
existing methods,18,#57db9b
existing research (fu et al. 2022),3,#57afdb
existing studies (chen and pei 2022; li et al. 2023) have pointed out that it is difficult to obtain accurate reference (ground-truth) underwater images.,9,#db5773
existing underwater image enhancement methods,19,#db57bb
experimental results,17,#5bdb57
exsp(x),5,#a3db57
eysp(y),5,#a3db57
"funie (islam, xia, and sattar 2020)",9,#db5773
g and ^ymg,3,#57afdb
ground truth labels,15,#57db77
guidance,3,#57afdb
guidance g,13,#c7db57
guidances,3,#57afdb
guided variational framework,3,#57afdb
hue,4,#57d3db
icsp,3,#57afdb
joint data distribution,1,#7fdb57
l = 16,20,#b357db
ld loss function,2,#5767db
ldx;y loss function,2,#5767db
learning,3,#57afdb
learning rate,2,#5767db
long wavelength,3,#57afdb
long wavelength colors,13,#c7db57
long-wavelength colors,3,#57afdb
longer wavelengths,1,#7fdb57
loss functions,2,#5767db
lumination channel sparsity prior,22,#dbcb57
m and n networks,2,#5767db
natural images,3,#57afdb
ndl-uie methods,3,#57afdb
newly added networks in this paper.,2,#5767db
no-reference metrics,2,#5767db
organism,3,#57afdb
p r(cy; _sx),5,#a3db57
p r(x),5,#a3db57
p(x;y),1,#7fdb57
peak signal-to-noise ratio (psnr),2,#5767db
phynn (chen et al. 2021),9,#db5773
proposed algorithm,11,#db8357
"proving the deployability of enhancement models, uwnet (naik, swarnakar, and mittal 2021)",9,#db5773
purpose of enhancement process,1,#7fdb57
quantitative evaluation values (psnr and ssim),3,#57afdb
"recent studies (ye et al. 2022; kim, park, and kwon 2021; chen and pei 2022) have proposed methods that enable the acquisition of diverse underwater images.",9,#db5773
self reconstruction process,14,#57dbbf
self-reconstruction,3,#57afdb
semi-uir (huang et al. 2023),9,#db5773
sguie (qi et al. 2022),9,#db5773
sl,4,#57d3db
slno-slpsnr,4,#57d3db
smbl (song et al. 2020),6,#8f57db
statistical assumptions and physical models,3,#57afdb
structural loss,1,#7fdb57
structural similarity measure (ssim),2,#5767db
suitable guidance,3,#57afdb
supervised enhancement process,21,#dba757
testing images,2,#5767db
training images,2,#5767db
truncation operation (cid:20),2,#5767db
ue-net,2,#5767db
uie,3,#57afdb
uie task,3,#57afdb
uieb dataset,2,#5767db
uiess (chen and pei 2022),3,#57afdb
uiqm,4,#57d3db
un-derwater color image quality evaluation (uciqe),2,#5767db
underwater enhanced image,3,#57afdb
underwater image,3,#57afdb
underwater image enhancement,3,#57afdb
underwater image quality measure (uiqm),2,#5767db
underwater images,3,#57afdb
underwater organism,10,#db5797
underwater organisms,3,#57afdb
underwater scenes (euvp-s),2,#5767db
ures (liu et al. 2019),9,#db5773
uwnr (ye et al. 2022),9,#db5773
valuespsnr,4,#57d3db
valuesssim,4,#57d3db
visual enhancement effects,3,#57afdb
x loss function,2,#5767db
color fine-tuning behavior,7,#578bdb
quantitative evaluation results,3,#57afdb
guidance for obtaining various enhanced results with different colors,12,#6b57db
cecf training process,8,#db5f57
ex;ysp(x;y),16,#d757db
general purpose,18,#57db9b
fixed color,19,#db57bb
enhancement ability and color fine-tuning ability,17,#5bdb57
difficult to obtain,15,#57db77
l = 48,20,#b357db
nonuniform illumination situations,22,#dbcb57
color enhancement and color fine-tuning capabilities,11,#db8357
content-invariant learning,14,#57dbbf
background light estimation method for underwater image restoration and color correction,6,#8f57db
learns mapping,21,#dba757
x,2,#5767db
color distortion,10,#db5797
